name,f_high,f_low
SM3 8,0.000298,0.002401
SM3 9,0.004578,0.036641
SM4 4,0.015839,0.086258
SM4 5,0.000597,0.016609
SM4 6,0.000456,0.038894
SM4 9,0.002611,0.022666
SM5 1,0.004808,0.006677
SM5 2,0.000121,0.060626
SM5 3,0.000160,0.002383
SM5 4,0.000205,0.003042
SM6 0,0.000004,0.001088
SM6 6,0.000038,0.009684
SM6 7,0.000004,0.038469
SM6 8,0.000003,0.000865
SM6 9,0.000003,0.000865
SM7 1,0.000007,0.000073
SM7 2,0.000007,0.000069
SM7 3,0.000008,0.000080
SM7 9,0.000061,0.000624
SN1 1,0.000036,0.000090
SN1 2,0.000020,0.000050
SN1 3,0.000020,0.000050
SN1 4,0.000021,0.000051
SN1 5,0.000024,0.000059
SN1 7,0.000031,0.000076
SN10 1,0.000087,0.000102
SN10 2,0.000069,0.000081
SN10 3,0.003861,0.003874
SN10 4,0.000089,0.000104
SN10 5,0.000070,0.000082
SN10 9,0.000963,0.001132
SN11 0,0.000215,0.032636
SN11 7,0.002727,0.014474
SN11 8,0.006564,0.010510
SN11 9,0.000213,0.001131
SN12 6,0.000142,0.006400
SN12 7,0.000190,0.019592
SN12 8,0.009243,0.033102
SN12 9,0.002597,0.017437
SN13 0,0.000442,0.000470
SN13 8,0.010209,0.010237
SN13 9,0.003630,0.003650
SN14 0,0.000251,0.000567
SN14 6,0.004140,0.004546
SN14 7,0.016408,0.043569
SN14 8,0.000339,0.000764
SN15 1,0.000965,0.016029
SN15 2,0.012545,0.015221
SN15 3,0.012424,0.037909
SN15 4,0.022596,0.025098
SN15 5,0.010804,0.014140
SN15 9,0.004462,0.640134
SN16 0,0.000509,0.005501
SN16 9,0.009775,0.019675
SN2 1,0.000114,0.004946
SN2 2,0.000101,0.008228
SN2 5,0.000179,0.000996
SN2 7,0.000140,0.000780
SN2 8,0.011664,0.035766
SN25 1,0.002127,0.029175
SN25 2,0.051510,0.058079
SN25 3,0.002386,0.009481
SN25 4,0.002293,0.009110
SN25 5,0.015201,0.023360
SN25 6,0.015785,0.024259
SN26 7,0.000433,0.001069
SN26 8,0.000631,0.001557
SN3 0,0.004115,0.016783
SN3 1,0.000723,0.002948
SN3 2,0.021237,0.027385
SN3 3,0.000666,0.002716
SN3 4,0.009296,0.010749
SN3 5,0.018155,0.274408
SN3 6,0.000897,0.003657
SN3 9,0.008024,0.032726
SN4 0,0.007634,0.007742
SN4 4,0.003828,0.005291
SN4 7,0.000372,0.000514
SN4 8,0.000385,0.000532
SN4 9,0.005329,0.010425
SN5 0,0.001640,0.004864
SN5 1,0.002460,0.007296
SN5 3,0.021412,0.023386
SN5 4,0.000280,0.006511
SN5 5,0.000194,0.000574
SN5 6,0.007286,0.007958
SN5 7,0.000387,0.024771
SN5 8,0.000237,0.000702
SN6 6,0.018003,0.026897
SN6 7,0.009423,0.009698
SN6 8,0.000652,0.000886
SN7 7,0.000935,0.000955
SN7 8,0.036540,0.036567
SN8 1,0.004515,0.046148
SN8 2,0.012344,0.013303
SN8 3,0.000371,0.004523
SN8 4,0.005846,0.007118
SN8 9,0.005539,0.017619
SN9 5,0.044855,0.045221
SN9 6,0.022030,0.028480
SO14 0,0.059158,0.092002
SO14 1,0.018932,0.025092
SO14 2,0.023214,0.030768
SO14 3,0.009466,0.065944
SO14 5,0.641038,0.722495
SO14 6,0.012500,0.016567
SO14 7,0.052678,0.064009
SO15 0,0.138690,0.193501
SO15 1,0.004415,0.005633
SO15 2,0.019501,0.019901
SO15 3,0.001732,0.002209
SO15 4,0.068836,0.091533
SO15 5,0.001385,0.001768
SO15 7,0.004229,0.005396
SO15 8,0.014303,0.015435
SO15 9,0.020087,0.025630
SO16 0,0.000910,0.001365
SO16 2,0.001517,0.002276
SO16 3,0.000347,0.000521
SO16 4,0.013883,0.018572
SO16 5,0.000445,0.000668
SO16 6,0.015805,0.021143
SO16 7,0.000346,0.000519
SO16 8,0.000396,0.000594
SO16 9,0.000296,0.004054
SO17 1,0.001485,0.001517
SO17 2,0.040463,0.040501
SO17 3,0.003481,0.003556
SO18 1,0.039355,0.044574
SO18 2,0.008866,0.021179
SO18 3,0.002187,0.003068
SO18 4,0.001746,0.002450
SO18 5,0.001053,0.001477
SO18 6,0.002422,0.003398
SO18 9,0.006088,0.008542
SO19 0,0.001007,0.001192
SO19 1,0.001497,0.001771
SO19 2,0.000738,0.000873
SO19 4,0.002381,0.002817
SO19 5,0.001663,0.001968
SO19 6,0.000398,0.000471
SO19 7,0.006423,0.012349
SO19 8,0.005876,0.005978
SO19 9,0.012827,0.012887
SO20 6,0.049685,0.064710
SO20 8,0.016159,0.023571
SO21 1,0.000282,0.000380
SO21 2,0.009900,0.010046
SO21 3,0.004172,0.008122
SO22 4,0.000037,0.000055
SO22 5,0.000032,0.000048
SO22 6,0.000027,0.000041
SO23 0,0.001602,0.002596
SO23 3,0.004943,0.008008
SO23 7,0.007778,0.008280
SO23 8,0.018449,0.044433
SO23 9,0.021593,0.032533
SO24 0,0.010630,0.010664
SO24 4,0.009487,0.009834
SO24 9,0.008140,0.008166
SO30 0,0.006152,0.006174
SO30 2,0.006549,0.006562
SO30 3,0.000407,0.000427
SO30 4,0.000501,0.000525
SO30 9,0.004136,0.004332
SO31 0,0.010420,0.010554
SO31 1,0.023746,0.023775
SO31 4,0.039161,0.039181
SO31 5,0.006394,0.006408
SO31 6,0.000811,0.000821
SO31 7,0.010130,0.010143
SO31 8,0.006042,0.006055
SO31 9,0.005700,0.005713
SO32 1,0.000144,0.007869
SO32 2,0.000112,0.000295
SO32 3,0.008875,0.009412
SO40 0,0.013464,0.022305
SO40 2,0.084480,0.147497
SO40 3,0.020552,0.044367
SO40 4,0.066628,0.100649
SO40 7,0.018426,0.021652
SO40 8,0.013773,0.021235
SO40 9,0.025552,0.038943
SO41 0,0.006978,0.013774
SO41 1,0.015481,0.027965
SO41 3,0.079645,0.095488
SO41 5,0.003600,0.006503
SO41 6,0.002789,0.014048
SO41 8,0.005238,0.022237
SO41 9,0.009870,0.028031
SO42 7,0.031446,0.044044
SO43 7,0.000278,0.000416
SO45 1,0.001034,0.002152
SO45 2,0.001282,0.008656
SO45 3,0.001282,0.008656
SO45 4,0.001274,0.002652
SO45 5,0.005673,0.006755
SO45 6,0.065348,0.130819
SO45 9,0.010702,0.022277
SO50 0,0.000925,0.003385
SO50 4,0.000167,0.000611
SO50 5,0.000133,0.000485
SO50 6,0.004887,0.005340
SO50 7,0.000144,0.016528
SO50 8,0.006396,0.006988
SO50 9,0.000143,0.008427
SO51 0,0.030164,0.036835
SO51 1,0.033314,0.057029
SO51 5,0.074932,0.132873
SO51 6,0.004088,0.006997
SO51 7,0.003786,0.017844
SO51 8,0.075089,0.127146
SO51 9,0.008434,0.027096
SO52 9,0.000151,0.000226
SO53 1,0.013748,0.027474
SO53 2,0.037539,0.062966
SO53 3,0.001639,0.019131
SO53 4,0.007570,0.020900
SO53 5,0.008085,0.009973
SP1 1,0.052760,0.085976
SP1 2,0.125693,0.406923
SP1 3,0.021664,0.033051
SP10 1,0.006403,0.070057
SP10 2,0.000129,0.001163
SP10 3,0.000095,0.000859
SP10 4,0.000247,0.010233
SP10 5,0.000214,0.001939
SP10 9,0.001285,0.011632
SP11 0,0.039447,0.052528
SP11 6,0.025524,0.035630
SP11 7,0.010035,0.010511
SP11 8,0.001981,0.002559
SP11 9,0.014156,0.014521
SP2 0,0.078475,0.131682
SP2 2,0.043606,0.115581
SP2 7,0.080587,0.174948
SP2 8,0.007673,0.136523
SP2 9,0.008395,0.014850
SP3 4,0.039465,0.052930
SP3 5,0.024200,0.029706
SP3 6,0.025543,0.045977
SP4 0,0.020582,0.027358
SP4 5,0.008484,0.010655
SP4 6,0.016288,0.020364
SP4 7,0.003295,0.003417
SP4 8,0.000731,0.000919
SP4 9,0.006061,0.006286
SP5 1,0.018282,0.019223
SP5 2,0.001130,0.010155
SP5 3,0.008728,0.036391
SP5 4,0.039735,0.053786
SP5 5,0.010450,0.011459
SP6 1,0.038419,0.055943
SP6 2,0.012302,0.034456
SP6 3,0.001757,0.003052
SP7 0,0.000884,0.006459
SP7 7,0.008531,0.012326
SP7 8,0.000614,0.000887
SP7 9,0.025346,0.030620
SP8 4,0.025157,0.034683
SP8 5,0.005007,0.009359
SP8 9,0.016349,0.024006
SP9 7,0.033152,0.036921
SR1 1,0.000008,0.000037
SR1 2,0.000006,0.000028
SR1 3,0.000009,0.000041
SR2 0,0.000001,0.000405
SR2 7,0.000001,0.020716
SR2 8,0.000002,0.000638
SR2 9,0.000001,0.000561
SR3 1,0.000213,0.017180
SR3 2,0.000205,0.000547
SR3 3,0.013558,0.014032
SR3 4,0.000398,0.001063
SR4 0,0.000103,0.000107
SR4 6,0.000095,0.000099
SR4 7,0.000089,0.000092
SR4 8,0.000098,0.000102
SR4 9,0.005867,0.005872
SR5 1,0.000001,0.000007
SR5 2,0.000001,0.000006
SR5 3,0.000001,0.000005
SR5 4,0.000001,0.000006
SR5 5,0.000001,0.000005
SR5 9,0.000008,0.000036
SR6 0,0.000002,0.000532
SR6 7,0.000001,0.000300
SR6 8,0.000002,0.019630
SR6 9,0.000001,0.000369
SR7 0,0.000002,0.000133
SR7 1,0.000014,0.001204
SR7 7,0.000001,0.000090
SR7 8,0.000001,0.004339
SR7 9,0.000001,0.000095
SR8 1,0.000001,0.000007
SR8 2,0.000001,0.000006
SR8 3,0.000001,0.000004
SR8 4,0.000001,0.000005
SR8 5,0.000001,0.000006
SR8 9,0.000013,0.000057
SS0 0,0.005191,0.030545
SS0 7,0.000298,0.001167
SS0 8,0.006922,0.008047
SS0 9,0.000243,0.005066
SS1 1,0.003396,0.005397
SS1 2,0.044324,0.073748
SS1 3,0.010628,0.011789
SS11 7,0.002356,0.065467
SS11 8,0.051331,0.069391
SS11 9,0.027567,0.065961
SS12 0,0.006162,0.067423
SS12 9,0.008610,0.094432
SS13 1,0.004868,0.034129
SS13 2,0.000303,0.008687
SS13 3,0.000265,0.001919
SS14 0,0.001632,0.002646
SS14 1,0.000263,0.000426
SS14 2,0.000238,0.004217
SS14 3,0.009084,0.009254
SS15 4,0.000042,0.008054
SS15 5,0.000017,0.000144
SS15 6,0.000023,0.000200
SS16 4,0.000021,0.000064
SS16 5,0.000019,0.000058
SS16 6,0.000027,0.000081
SS17 0,0.025133,0.091907
SS17 1,0.014166,0.048833
SS17 7,0.001206,0.004156
SS17 8,0.025647,0.072702
SS17 9,0.001793,0.018840
SS2 4,0.000124,0.001635
SS2 5,0.000162,0.006971
SS2 6,0.003930,0.054917
SS3 0,0.046085,0.216545
SS3 8,0.006745,0.017555
SS3 9,0.052062,0.071592
SS4 1,0.017328,0.049779
SS4 2,0.208654,0.311493
SS4 3,0.003536,0.026331
SS4 9,0.018860,0.037870
SS5 4,0.000025,0.000769
SS5 5,0.000042,0.014478
SS5 6,0.000036,0.017981
SS5 9,0.000321,0.010035
SS6 0,0.001584,0.008788
SS6 7,0.000138,0.009501
SS6 8,0.000121,0.008304
SS6 9,0.003533,0.007451
SS7 1,0.000013,0.001000
SS7 2,0.000014,0.001057
SS7 3,0.000011,0.000856
SS7 4,0.000018,0.018427
SS7 5,0.000012,0.040169
SS7 9,0.000127,0.009725
SS8 0,0.004706,0.004843
SS8 1,0.001296,0.002786
SS8 7,0.000105,0.004274
SS8 8,0.000131,0.000281
SS8 9,0.000085,0.000183
SS9 1,0.000605,0.001130
SS9 2,0.009328,0.009776
SS9 3,0.000517,0.000966
SS9 4,0.000517,0.000966
SS9 5,0.016021,0.035872
ST1 1,0.000317,0.001195
ST1 2,0.000176,0.000664
ST1 3,0.005026,0.020077
ST1 4,0.000183,0.000688
ST1 5,0.000161,0.000605
ST1 6,0.000092,0.000348
ST10 1,0.004214,0.010666
ST10 2,0.001780,0.002052
ST10 3,0.089291,0.089700
ST10 4,0.009141,0.009343
ST10 9,0.016999,0.019595
ST11 9,0.016542,0.028964
ST12 9,0.000157,0.000333
ST13 5,0.005928,0.006259
ST13 6,0.001346,0.001727
ST13 7,0.035972,0.047916
ST13 8,0.004234,0.004471
ST13 9,0.005211,0.006688
ST14 5,0.016627,0.022088
ST14 7,0.001379,0.001770
ST14 8,0.028807,0.036047
ST14 9,0.016267,0.020881
ST15 0,0.000013,0.000577
ST15 8,0.000011,0.016408
ST15 9,0.000210,0.009283
ST16 1,0.000478,0.011241
ST16 2,0.046065,0.047261
ST16 3,0.003448,0.015618
ST16 9,0.004046,0.008101
ST17 0,0.000083,0.003681
ST17 4,0.000082,0.006908
ST17 9,0.002815,0.003003
ST18 0,0.010634,0.013282
ST18 9,0.004910,0.005070
ST19 5,0.003786,0.060266
ST19 9,0.000228,0.003257
ST2 0,0.000015,0.000235
ST2 7,0.000019,0.000304
ST2 8,0.000019,0.010896
ST2 9,0.000018,0.000295
ST20 0,0.000052,0.000110
ST21 6,0.000052,0.004727
ST3 1,0.000063,0.000072
ST3 2,0.000069,0.000078
ST3 3,0.005254,0.005264
ST3 4,0.000058,0.000067
ST3 5,0.000047,0.000054
ST3 6,0.000056,0.000064
ST3 7,0.000041,0.000046
ST3 9,0.000701,0.000799
ST4 1,0.197182,0.440973
ST4 2,0.014654,0.025731
ST4 3,0.002703,0.007331
ST4 4,0.002636,0.189416
ST4 5,0.002389,0.006480
ST4 6,0.002317,0.006283
ST4 7,0.002676,0.032257
ST4 8,0.006815,0.028095
ST4 9,0.513379,0.536287
ST5 0,0.000590,0.000947
ST5 1,0.000827,0.001327
ST5 2,0.025104,0.033639
ST5 3,0.000590,0.008791
ST5 4,0.000959,0.001539
ST5 5,0.000959,0.001539
ST5 6,0.029670,0.038347
ST5 7,0.000590,0.000947
ST5 8,0.000627,0.001007
ST5 9,0.010490,0.025569
ST6 1,0.004875,0.005062
ST6 2,0.000091,0.000341
ST6 3,0.000085,0.000318
ST6 4,0.000076,0.016502
ST6 5,0.000051,0.000192
ST6 6,0.000049,0.000184
ST6 7,0.000071,0.000267
ST6 8,0.000048,0.000179
ST6 9,0.000702,0.002642
ST7 1,0.016290,0.016476
ST7 2,0.008413,0.016626
ST7 3,0.000449,0.000623
ST7 4,0.003357,0.003498
ST7 8,0.000622,0.000863
ST7 9,0.006063,0.008416
ST8 6,0.000019,0.003824
ST8 7,0.000018,0.000164
ST8 9,0.000262,0.002391
ST9 0,0.000048,0.000103
ST9 9,0.000041,0.000088
SW10 0,0.004177,0.004252
SW10 1,0.002627,0.003570
SW10 9,0.000228,0.000310
SW11 1,0.000155,0.006900
SW11 2,0.000125,0.304309
SW11 3,0.003627,0.092741
SW11 4,0.000141,0.006284
SW11 5,0.000107,0.004780
SW11 6,0.000156,0.006971
SW11 8,0.009626,0.021855
SW11 9,0.001502,0.066926
SW12 0,0.000041,0.000125
SW12 2,0.000364,0.001106
SW12 8,0.000029,0.000087
SW12 9,0.000037,0.000112
SW13 0,0.006409,0.185368
SW13 8,0.000939,0.026044
SW13 9,0.000343,0.031027
SW14 7,0.000061,0.112146
SW14 8,0.000057,0.103860
SW14 9,0.000576,0.104176
SW15 1,0.000018,0.000796
SW15 2,0.000015,0.000700
SW15 3,0.000016,0.037102
SW15 4,0.000021,0.000939
SW15 5,0.000016,0.005076
SW15 6,0.000016,0.000706
SW15 9,0.000180,0.008122
SW16 1,0.001876,0.002902
SW16 2,0.001589,0.002458
SW16 3,0.022019,0.023178
SW16 4,0.014960,0.020344
SW16 5,0.073211,0.124225
SW16 6,0.006452,0.007506
SW16 9,0.021293,0.032943
SW17 0,0.023026,0.157739
SW17 1,0.010359,0.068610
SW17 6,0.003984,0.026388
SW17 7,0.000882,0.005839
SW17 8,0.000917,0.006072
SW17 9,0.013363,0.084884
SW18 1,0.047175,0.202461
SW18 2,0.014204,0.027274
SW18 3,0.035262,0.100161
SW18 4,0.408715,0.586913
SW18 5,0.008570,0.016120
SW18 9,0.049747,0.093576
SW19 1,0.008959,0.031299
SW19 2,0.049574,0.197786
SW19 3,0.000922,0.007690
SW19 4,0.000867,0.002977
SW19 5,0.001213,0.004164
SW19 6,0.000879,0.003015
SW19 7,0.001307,0.004484
SW19 8,0.012971,0.014978
SW19 9,0.010191,0.034977
SW1A 0,0.021916,0.026229
SW1A 1,0.006641,0.007948
SW1A 2,0.044333,0.045902
SW1E 5,0.000854,0.002598
SW1E 6,0.000650,0.001977
SW1H 0,0.000765,0.002327
SW1H 9,0.000866,0.002634
SW1P 1,0.000091,0.000277
SW1P 2,0.000064,0.000196
SW1P 3,0.000109,0.000330
SW1P 4,0.000062,0.000187
SW1V 1,0.000391,0.000532
SW1V 2,0.000266,0.000362
SW1V 3,0.005962,0.006051
SW1V 4,0.000255,0.000347
SW1W 0,0.000187,0.000570
SW1W 8,0.000069,0.000208
SW1W 9,0.000105,0.000320
SW1X 0,0.000118,0.000360
SW1X 7,0.000125,0.000379
SW1X 8,0.000092,0.000278
SW1X 9,0.000091,0.000276
SW1Y 4,0.000338,0.001028
SW1Y 5,0.000549,0.001670
SW1Y 6,0.000347,0.001055
SW2 1,0.000023,0.000069
SW2 2,0.000017,0.000053
SW2 3,0.000017,0.000052
SW2 4,0.000018,0.000056
SW2 5,0.000022,0.000067
SW2 9,0.000211,0.000641
SW20 0,0.014957,0.034140
SW20 8,0.002076,0.004020
SW20 9,0.061700,0.110145
SW3 1,0.000319,0.000434
SW3 2,0.000188,0.000255
SW3 3,0.000153,0.000208
SW3 4,0.000173,0.000235
SW3 5,0.005094,0.005146
SW3 6,0.000225,0.000306
SW4 0,0.000025,0.000076
SW4 4,0.000232,0.000706
SW4 6,0.000021,0.000065
SW4 7,0.000022,0.000066
SW4 8,0.000025,0.000077
SW4 9,0.000023,0.000071
SW5 0,0.000089,0.000271
SW5 9,0.000088,0.000266
SW6 1,0.000079,0.000108
SW6 2,0.003081,0.003100
SW6 3,0.000081,0.000110
SW6 4,0.000082,0.000111
SW6 5,0.000107,0.000145
SW6 6,0.000078,0.000105
SW6 7,0.000073,0.000099
SW6 9,0.000842,0.001144
SW7 1,0.000055,0.000167
SW7 2,0.000068,0.000207
SW7 3,0.000061,0.000186
SW7 4,0.000056,0.000171
SW7 5,0.000060,0.000183
SW7 9,0.000382,0.001161
SW8 1,0.000019,0.000058
SW8 2,0.000020,0.000062
SW8 3,0.000030,0.000091
SW8 4,0.000027,0.000081
SW8 5,0.000075,0.000228
SW8 9,0.000251,0.000763
SW9 0,0.000022,0.000068
SW9 1,0.000223,0.000679
SW9 6,0.000021,0.000064
SW9 7,0.000022,0.000067
SW9 8,0.000024,0.000073
SW9 9,0.000019,0.000058
SY1 1,0.127145,0.217851
SY1 2,0.026998,0.204223
SY1 3,0.002235,0.036490
SY1 4,0.002203,0.007293
SY1 9,0.030730,0.101734
SY10 0,0.141139,0.204479
SY10 1,0.064396,0.086954
SY10 7,0.015536,0.020794
SY10 8,0.100935,0.133030
SY10 9,0.038700,0.044746
SY11 1,0.000466,0.001136
SY11 2,0.000371,0.000904
SY11 3,0.021788,0.056566
SY11 4,0.000520,0.001269
SY12 0,0.000208,0.000329
SY12 9,0.000255,0.000403
SY13 1,0.000216,0.013612
SY13 2,0.004353,0.004867
SY13 3,0.006060,0.012457
SY13 4,0.000314,0.000908
SY13 9,0.003330,0.009621
SY14 7,0.012428,0.012601
SY14 8,0.000785,0.000930
SY15 6,0.054858,0.078407
SY16 1,0.027886,0.044380
SY16 2,0.082241,0.239454
SY16 3,0.059337,0.091529
SY16 4,0.076385,0.088433
SY16 9,0.060732,0.114950
SY17 5,0.339742,0.396569
SY18 6,0.112665,0.135320
SY19 7,0.209399,0.228547
SY2 5,0.000778,0.008261
SY2 6,0.027854,0.087611
SY20 8,0.138328,0.173084
SY20 9,0.193896,0.216593
SY21 0,0.076375,0.094508
SY21 7,0.059732,0.189323
SY21 8,0.084241,0.099621
SY21 9,0.121281,0.136424
SY22 5,0.072104,0.093379
SY22 6,0.079247,0.128342
SY23 1,0.072235,0.301809
SY23 2,0.012874,0.200540
SY23 3,0.110609,0.233550
SY23 4,0.048713,0.068730
SY23 5,0.111587,0.125246
SY23 9,0.075959,0.183185
SY24 5,0.288023,0.329474
SY25 6,0.185037,0.203703
SY3 0,0.003064,0.004603
SY3 5,0.003518,0.005284
SY3 6,0.007822,0.011751
SY3 7,0.077477,0.145388
SY3 8,0.043572,0.044529
SY3 9,0.007348,0.008724
SY4 1,0.050953,0.051016
SY4 2,0.001248,0.001310
SY4 3,0.005165,0.005208
SY4 4,0.004267,0.004303
SY4 5,0.000644,0.000676
SY5 0,0.000418,0.007305
SY5 6,0.005324,0.005896
SY5 7,0.000688,0.006685
SY5 8,0.010916,0.011539
SY5 9,0.012221,0.024414
SY6 6,0.088551,0.088700
SY6 7,0.008050,0.008281
SY7 0,0.022449,0.033688
SY7 7,0.012143,0.018347
SY7 8,0.006341,0.006974
SY7 9,0.005499,0.010473
SY8 1,0.030833,0.047724
SY8 2,0.017773,0.023853
SY8 3,0.012843,0.013809
SY8 4,0.024948,0.031572
SY8 9,0.023289,0.032566
SY9 5,0.000787,0.001245
TA1 1,0.040596,0.320835
TA1 2,0.004856,0.027982
TA1 3,0.013400,0.066956
TA1 4,0.014458,0.081014
TA1 5,0.001482,0.022356
TA1 9,0.006308,0.627047
TA10 0,0.037850,0.066398
TA10 1,0.030397,0.067304
TA10 9,0.024936,0.061683
TA11 6,0.000429,0.000843
TA11 7,0.011900,0.012538
TA11 9,0.005906,0.011588
TA12 6,0.030094,0.037471
TA13 5,0.027779,0.029609
TA14 6,0.034251,0.038549
TA15 6,0.005502,0.029803
TA16 5,0.001929,0.010448
TA17 8,0.003683,0.019951
TA18 7,0.004977,0.010379
TA18 8,0.000343,0.001104
TA18 9,0.003752,0.012090
TA19 0,0.025772,0.036614
TA19 9,0.038119,0.055409
TA2 6,0.009191,0.022937
TA2 7,0.008601,0.017692
TA2 8,0.022188,0.051902
TA20 1,0.000525,0.000757
TA20 2,0.008525,0.008757
TA20 3,0.005142,0.005406
TA20 4,0.011397,0.011708
TA20 9,0.006561,0.009466
TA21 0,0.043578,0.053764
TA21 1,0.018466,0.027967
TA21 8,0.001606,0.002432
TA21 9,0.012252,0.020216
TA22 9,0.023441,0.047925
TA23 0,0.019885,0.044231
TA24 5,0.194972,0.240607
TA24 6,0.052512,0.070802
TA24 7,0.027474,0.029335
TA24 8,0.072330,0.090570
TA24 9,0.082431,0.104950
TA3 5,0.054016,0.068094
TA3 6,0.046404,0.067468
TA3 7,0.002991,0.004319
TA4 1,0.027696,0.032330
TA4 2,0.001957,0.002299
TA4 3,0.016864,0.020929
TA4 4,0.071928,0.072361
TA4 9,0.014114,0.016578
TA5 1,0.010393,0.014773
TA5 2,0.039336,0.128293
TA6 3,0.131841,0.358854
TA6 4,0.010060,0.884004
TA6 5,0.004166,0.949177
TA6 6,0.061714,0.096190
TA6 7,0.013928,0.068722
TA6 9,0.019626,0.205011
TA7 0,0.042910,0.434833
TA7 8,0.014335,0.043158
TA7 9,0.001840,0.014946
TA8 1,0.001083,0.812953
TA8 2,0.016004,0.649809
TA8 9,0.010452,0.694994
TA9 3,0.009739,0.774222
TA9 4,0.081673,0.408147
TD1 1,0.174878,0.231694
TD1 2,0.055434,0.074027
TD1 3,0.087672,0.123175
TD1 9,0.101242,0.136447
TD10 6,0.092558,0.137254
TD11 3,0.014074,0.017601
TD11 9,0.017442,0.021942
TD12 4,0.025913,0.072751
TD13 5,0.007230,0.009262
TD14 5,0.127174,0.151055
TD15 1,0.013664,0.018359
TD15 2,0.009691,0.015987
TD2 6,0.020538,0.030411
TD3 6,0.006380,0.027916
TD4 6,0.130498,0.176972
TD5 7,0.013091,0.021296
TD5 8,0.035189,0.045475
TD6 0,0.027528,0.027633
TD6 6,0.014117,0.014453
TD6 9,0.048405,0.048479
TD7 4,0.025803,0.034436
TD7 5,0.297218,0.356980
TD7 9,0.139967,0.170259
TD8 6,0.079197,0.090558
TD8 9,0.078560,0.090457
TD9 0,0.160981,0.206190
TD9 1,0.117383,0.141806
TD9 7,0.068077,0.091027
TD9 8,0.112118,0.126962
TD9 9,0.115194,0.128021
TF1 1,0.000299,0.000302
TF1 2,0.000266,0.000268
TF1 3,0.000257,0.000260
TF1 5,0.000217,0.000219
TF1 6,0.012844,0.012846
TF1 7,0.001293,0.001304
TF1 9,0.002844,0.002868
TF10 7,0.000003,0.000006
TF10 8,0.000006,0.000010
TF10 9,0.000008,0.000013
TF11 8,0.000296,0.000300
TF11 9,0.010328,0.010334
TF12 5,0.000012,0.000020
TF13 6,0.009837,0.009848
TF2 0,0.000009,0.000446
TF2 2,0.000037,0.001873
TF2 5,0.000026,0.001338
TF2 6,0.000003,0.000168
TF2 7,0.000003,0.000149
TF2 8,0.000003,0.008561
TF2 9,0.000002,0.000099
TF3 1,0.000005,0.000130
TF3 2,0.000008,0.006152
TF3 3,0.000027,0.000712
TF3 4,0.000016,0.000424
TF3 5,0.000008,0.000202
TF4 2,0.000004,0.000007
TF4 3,0.000004,0.000006
TF5 0,0.008478,0.008506
TF6 5,0.000586,0.000601
TF6 6,0.004825,0.004832
TF7 4,0.000009,0.000451
TF7 5,0.000006,0.007177
TF7 9,0.000086,0.004425
TF8 7,0.022020,0.033033
TF9 1,0.000090,0.000266
TF9 2,0.000073,0.007382
TF9 3,0.000062,0.000181
TF9 4,0.003985,0.004139
TF9 9,0.001012,0.002983
TN1 1,0.000167,0.000258
TN1 2,0.000121,0.000187
TN10 3,0.019927,0.043398
TN10 4,0.026268,0.027505
TN11 0,0.025709,0.060880
TN11 8,0.018408,0.022273
TN11 9,0.057125,0.132678
TN12 0,0.042540,0.056026
TN12 5,0.205336,0.487790
TN12 6,0.205296,0.347905
TN12 7,0.019903,0.029311
TN12 8,0.056818,0.069243
TN12 9,0.149076,0.187305
TN13 1,0.001693,0.002193
TN13 2,0.037577,0.050044
TN13 3,0.018286,0.022071
TN13 9,0.019718,0.025547
TN14 5,0.001008,0.001208
TN14 6,0.024124,0.030090
TN14 7,0.009414,0.009601
TN15 0,0.005008,0.014194
TN15 6,0.003711,0.003872
TN15 7,0.000628,0.000889
TN15 8,0.009285,0.009497
TN15 9,0.012140,0.012667
TN16 1,0.040461,0.071802
TN16 2,0.009974,0.011751
TN16 3,0.001225,0.002072
TN16 9,0.017327,0.029316
TN17 1,0.000556,0.000622
TN17 2,0.009315,0.009356
TN17 3,0.000418,0.000467
TN17 4,0.000447,0.000500
TN17 9,0.003867,0.004324
TN18 4,0.004720,0.004792
TN18 5,0.000559,0.000668
TN19 7,0.005809,0.005961
TN2 3,0.006553,0.010632
TN2 4,0.000263,0.001430
TN2 5,0.000234,0.037633
TN20 6,0.000300,0.000463
TN21 0,0.000056,0.003760
TN21 1,0.000784,0.002633
TN21 8,0.000058,0.000194
TN21 9,0.000082,0.000274
TN22 1,0.013653,0.018329
TN22 2,0.002358,0.013440
TN22 3,0.017872,0.026768
TN22 4,0.007922,0.008615
TN22 5,0.009805,0.013163
TN22 9,0.011788,0.017198
TN23 1,0.023965,0.030708
TN23 3,0.003323,0.034713
TN23 4,0.027887,0.075172
TN23 5,0.003837,0.006985
TN23 6,0.030963,0.119695
TN23 7,0.108270,0.332352
TN23 8,0.022204,0.040423
TN23 9,0.655338,0.670907
TN24 0,0.006253,0.036216
TN24 8,0.010188,0.030830
TN24 9,0.008645,0.014211
TN25 4,0.000479,0.001058
TN25 5,0.011755,0.018001
TN25 6,0.004107,0.015805
TN25 7,0.000481,0.001064
TN26 1,0.010805,0.011728
TN26 2,0.040317,0.055254
TN26 3,0.010068,0.010573
TN27 0,0.005739,0.006322
TN27 8,0.006120,0.006741
TN27 9,0.028043,0.043932
TN28 8,0.054130,0.057567
TN28 9,0.052546,0.056678
TN29 0,0.124672,0.212664
