name,e_high,e_low,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
KT21,0.005492,0.009630,0.001673,0.004639,0.001247,0.003757,0.000607,0.002057,0.000335,0.001315,0.000181,0.000886,postcode
KT22,0.024245,0.039857,0.014510,0.028451,0.013173,0.024616,0.003712,0.015828,0.000150,0.013203,0.000081,0.004983,postcode
KT23,0.008098,0.012257,0.001682,0.004663,0.001254,0.003776,0.000610,0.002068,0.000337,0.001322,0.000182,0.000890,postcode
KT24,0.033187,0.044837,0.021850,0.029821,0.011329,0.026427,0.005648,0.017178,0.000330,0.011396,0.000178,0.010973,postcode
KW1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KW17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KY16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
L1,0.000328,0.077492,0.000148,0.050817,0.000128,0.035392,0.000084,0.002384,0.000053,0.000101,0.000037,0.000064,postcode
L2,0.006686,0.043103,0.006206,0.036183,0.006153,0.024268,0.000222,0.006335,0.000140,0.000269,0.000099,0.000170,postcode
L3,0.077624,0.159141,0.055373,0.136691,0.051673,0.123709,0.044269,0.092246,0.027669,0.049809,0.020289,0.036886,postcode
L4,0.003899,0.006700,0.000083,0.002752,0.000072,0.002691,0.000047,0.001349,0.000030,0.000057,0.000021,0.000036,postcode
L5,0.000335,0.003156,0.000151,0.000499,0.000130,0.000389,0.000085,0.000200,0.000054,0.000103,0.000038,0.000065,postcode
L6,0.000290,0.000799,0.000130,0.000431,0.000113,0.000336,0.000074,0.000173,0.000047,0.000089,0.000033,0.000056,postcode
L7,0.000322,0.000888,0.000145,0.000480,0.000125,0.000374,0.000082,0.000192,0.000052,0.000099,0.000037,0.000063,postcode
L8,0.000213,0.000588,0.000096,0.000317,0.000083,0.000247,0.000054,0.000127,0.000034,0.000066,0.000024,0.000041,postcode
L9,0.005048,0.008676,0.004916,0.005166,0.004901,0.005087,0.004869,0.004951,0.004846,0.004882,0.004835,0.004854,postcode
L10,0.003770,0.050537,0.000221,0.017126,0.000191,0.007128,0.000125,0.003572,0.000079,0.000152,0.000056,0.000096,postcode
L11,0.000270,0.016931,0.000121,0.012992,0.000105,0.007507,0.000069,0.003758,0.000043,0.000083,0.000031,0.000053,postcode
L12,0.010388,0.054753,0.003492,0.020648,0.001788,0.015497,0.000065,0.005219,0.000041,0.000078,0.000029,0.000049,postcode
L13,0.000265,0.000731,0.000119,0.000395,0.000103,0.000308,0.000068,0.000158,0.000043,0.000082,0.000030,0.000052,postcode
L14,0.000305,0.002879,0.000137,0.000455,0.000119,0.000355,0.000078,0.000182,0.000049,0.000094,0.000035,0.000059,postcode
L15,0.000312,0.000862,0.000141,0.000466,0.000122,0.000363,0.000080,0.000187,0.000050,0.000096,0.000036,0.000061,postcode
L16,0.027395,0.028405,0.000258,0.000856,0.000224,0.000667,0.000147,0.000343,0.000093,0.000177,0.000066,0.000112,postcode
L17,0.000323,0.000892,0.000145,0.000482,0.000126,0.000375,0.000082,0.000193,0.000052,0.000100,0.000037,0.000063,postcode
L18,0.000275,0.000758,0.000124,0.000409,0.000107,0.000319,0.000070,0.000164,0.000044,0.000085,0.000031,0.000053,postcode
L19,0.000303,0.000836,0.000136,0.000451,0.000118,0.000352,0.000077,0.000181,0.000049,0.000094,0.000035,0.000059,postcode
L20,0.001229,0.002579,0.001140,0.001307,0.001131,0.001254,0.001109,0.001164,0.000026,0.000049,0.000018,0.000031,postcode
L21,0.000255,0.007506,0.000115,0.003781,0.000099,0.003698,0.000065,0.000152,0.000041,0.000079,0.000029,0.000050,postcode
L22,0.000521,0.001437,0.000234,0.000776,0.000203,0.000605,0.000133,0.000311,0.000084,0.000161,0.000059,0.000101,postcode
L23,0.000215,0.000594,0.000097,0.000321,0.000084,0.000250,0.000055,0.000129,0.000035,0.000066,0.000025,0.000042,postcode
L24,0.002854,0.003508,0.002649,0.003036,0.002626,0.002914,0.002576,0.002704,0.002541,0.002596,0.002524,0.002554,postcode
L25,0.007227,0.007537,0.001254,0.001438,0.001244,0.001380,0.001220,0.001280,0.001203,0.001230,0.001195,0.001209,postcode
L26,0.029419,0.053862,0.008094,0.029613,0.002793,0.018929,0.000101,0.005513,0.000064,0.002761,0.000045,0.000077,postcode
L27,0.000857,0.013793,0.000385,0.001277,0.000334,0.000995,0.000219,0.000512,0.000138,0.000265,0.000098,0.000167,postcode
L28,0.001111,0.040102,0.000500,0.001655,0.000432,0.001290,0.000283,0.000664,0.000179,0.000343,0.000127,0.000216,postcode
L29,0.051190,0.081279,0.001606,0.052940,0.001390,0.004146,0.000911,0.002133,0.000575,0.001103,0.000407,0.000695,postcode
L30,0.000330,0.003114,0.000149,0.002695,0.000129,0.000384,0.000084,0.000197,0.000053,0.000102,0.000038,0.000064,postcode
L31,0.029046,0.048198,0.018905,0.022865,0.015130,0.020294,0.005067,0.011405,0.001285,0.008841,0.000021,0.001291,postcode
L32,0.000277,0.002608,0.000124,0.000412,0.000108,0.000321,0.000071,0.000165,0.000045,0.000085,0.000032,0.000054,postcode
L33,0.000275,0.002594,0.000124,0.000410,0.000107,0.000320,0.000070,0.000164,0.000044,0.000085,0.000031,0.000054,postcode
L34,0.004517,0.005071,0.000142,0.000469,0.000123,0.000366,0.000080,0.000188,0.000051,0.000097,0.000036,0.000061,postcode
L35,0.002848,0.005846,0.000089,0.001620,0.000077,0.001555,0.000051,0.000119,0.000032,0.000061,0.000023,0.000039,postcode
L36,0.000155,0.005604,0.000070,0.001267,0.000060,0.000180,0.000040,0.000093,0.000025,0.000048,0.000018,0.000030,postcode
L37,0.010362,0.091904,0.004446,0.039454,0.004432,0.029238,0.000055,0.010275,0.000035,0.002966,0.000025,0.000042,postcode
L38,0.009664,0.070704,0.000567,0.035491,0.000491,0.026674,0.000321,0.000753,0.000203,0.000389,0.000144,0.000245,postcode
L39,0.014827,0.025816,0.005409,0.008276,0.004067,0.005551,0.004040,0.004108,0.002692,0.002721,0.001353,0.001369,postcode
L40,0.032904,0.040230,0.005271,0.024439,0.005255,0.017481,0.001784,0.005309,0.001760,0.003516,0.000029,0.003487,postcode
LA1,0.053400,0.150443,0.044473,0.143014,0.038297,0.141355,0.027500,0.122777,0.019073,0.103558,0.013721,0.076881,postcode
LA2,0.072303,0.111776,0.040142,0.079590,0.032908,0.071303,0.019506,0.045488,0.009268,0.030964,0.007184,0.023691,postcode
LA3,0.030674,0.127532,0.007408,0.049260,0.005908,0.039852,0.004283,0.011705,0.004132,0.006011,0.002746,0.004459,postcode
LA4,0.220127,0.371398,0.059786,0.245830,0.026122,0.200063,0.007058,0.077567,0.001549,0.018196,0.001470,0.008576,postcode
LA5,0.029601,0.039787,0.019796,0.028243,0.019547,0.027924,0.005556,0.011787,0.003662,0.009495,0.000167,0.007481,postcode
LA6,0.055865,0.070399,0.011133,0.015458,0.005107,0.009371,0.000396,0.004277,0.000228,0.000861,0.000143,0.000591,postcode
LA7,0.024049,0.037320,0.020619,0.029358,0.019971,0.028527,0.005629,0.021869,0.000694,0.007047,0.000435,0.001799,postcode
LA8,0.061158,0.082557,0.028521,0.059601,0.026291,0.051454,0.019985,0.025180,0.008087,0.014772,0.007973,0.014410,postcode
LA9,0.106441,0.174872,0.042671,0.135359,0.036991,0.124114,0.016857,0.095963,0.010107,0.065776,0.001212,0.050118,postcode
LA10,0.044030,0.086221,0.011223,0.023776,0.002166,0.018764,0.001149,0.012415,0.000661,0.006720,0.000414,0.001716,postcode
LA11,0.073383,0.086955,0.044479,0.055735,0.041886,0.048523,0.025503,0.038331,0.009404,0.033015,0.000222,0.025807,postcode
LA12,0.035795,0.044111,0.023555,0.028727,0.016126,0.022294,0.007559,0.018651,0.003281,0.008932,0.002181,0.003541,postcode
LA13,0.091928,0.136501,0.072984,0.113634,0.057197,0.103580,0.019907,0.073532,0.011932,0.034094,0.007942,0.014354,postcode
LA14,0.023349,0.042072,0.009923,0.035434,0.008948,0.033572,0.004487,0.025483,0.001836,0.011568,0.000084,0.001197,postcode
LA15,0.100477,0.139344,0.069469,0.111784,0.068952,0.096986,0.057499,0.077535,0.057091,0.076299,0.049817,0.072108,postcode
LA16,0.094205,0.169957,0.027726,0.035113,0.019041,0.026115,0.017214,0.022291,0.001188,0.004490,0.000744,0.003080,postcode
LA17,0.170064,0.182713,0.071643,0.083987,0.069790,0.081610,0.066737,0.075220,0.039959,0.058135,0.026559,0.030463,postcode
LA18,0.077326,0.229223,0.043227,0.185554,0.033270,0.165972,0.010355,0.085261,0.000496,0.017698,0.000311,0.001287,postcode
LA19,0.082612,0.104826,0.051776,0.073722,0.050149,0.071635,0.014136,0.032693,0.012853,0.017696,0.012202,0.015629,postcode
LA20,0.107878,0.117305,0.006225,0.034292,0.004843,0.032520,0.002568,0.008890,0.001479,0.005591,0.000926,0.003836,postcode
LA21,0.198541,0.216233,0.076636,0.102964,0.031092,0.065904,0.002409,0.008340,0.001387,0.005245,0.000869,0.003598,postcode
LA22,0.154779,0.183423,0.048593,0.056341,0.037795,0.042831,0.016334,0.023287,0.008221,0.014564,0.002860,0.006267,postcode
LA23,0.031309,0.035364,0.005395,0.015487,0.001041,0.009021,0.000552,0.005968,0.000318,0.001202,0.000199,0.000825,postcode
LD1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LD8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LE1,0.000577,0.030365,0.000226,0.016028,0.000134,0.008240,0.000033,0.001803,0.000014,0.000115,0.000007,0.000061,postcode
LE2,0.013831,0.058027,0.007870,0.038789,0.004429,0.028483,0.000498,0.006429,0.000492,0.001012,0.000002,0.000507,postcode
LE3,0.029855,0.076103,0.017981,0.055702,0.010676,0.045552,0.001690,0.026953,0.001124,0.011228,0.001121,0.006175,postcode
LE4,0.027639,0.108699,0.015680,0.071864,0.010268,0.054571,0.003777,0.020544,0.001081,0.007572,0.000540,0.002711,postcode
LE5,0.023327,0.111161,0.001502,0.035356,0.000062,0.018481,0.000015,0.005026,0.000006,0.002150,0.000003,0.000727,postcode
LE6,0.001402,0.003940,0.000550,0.002185,0.000326,0.001642,0.000079,0.000704,0.000033,0.000280,0.000016,0.000148,postcode
LE7,0.036776,0.057594,0.020380,0.038569,0.012227,0.031967,0.003259,0.013121,0.000818,0.002493,0.000814,0.001653,postcode
LE8,0.015018,0.032628,0.004657,0.016380,0.001222,0.010602,0.000024,0.003582,0.000010,0.001208,0.000005,0.001168,postcode
LE9,0.008955,0.018152,0.004052,0.010696,0.004004,0.007433,0.000017,0.000938,0.000007,0.000847,0.000004,0.000032,postcode
LE10,0.002124,0.003632,0.000133,0.000530,0.000079,0.000398,0.000019,0.000171,0.000008,0.000068,0.000004,0.000036,postcode
LE11,0.076040,0.177000,0.018618,0.093833,0.008881,0.069055,0.000899,0.025697,0.000008,0.004468,0.000004,0.001796,postcode
LE12,0.029931,0.049950,0.016519,0.037647,0.010795,0.035658,0.005067,0.028548,0.002533,0.018368,0.000635,0.010765,postcode
LE13,0.027721,0.068695,0.003428,0.037631,0.001736,0.026231,0.000034,0.006685,0.000014,0.003311,0.000007,0.001659,postcode
LE14,0.010575,0.020160,0.001647,0.006582,0.001560,0.004938,0.000031,0.001707,0.000013,0.000109,0.000006,0.000058,postcode
LE15,0.003983,0.007338,0.000136,0.002359,0.000081,0.001315,0.000020,0.001083,0.000008,0.000978,0.000004,0.000946,postcode
LE16,0.005130,0.061079,0.000143,0.013913,0.000084,0.008052,0.000020,0.005902,0.000009,0.002932,0.000004,0.002898,postcode
LE17,0.000469,0.001316,0.000184,0.000730,0.000109,0.000549,0.000026,0.000235,0.000011,0.000093,0.000005,0.000049,postcode
LE18,0.001990,0.007308,0.000215,0.000857,0.000128,0.000644,0.000031,0.000276,0.000013,0.000110,0.000006,0.000058,postcode
LE19,0.002848,0.010457,0.000308,0.005349,0.000183,0.005045,0.000044,0.000395,0.000018,0.000157,0.000009,0.000083,postcode
LE65,0.013577,0.027812,0.000318,0.009775,0.000189,0.009461,0.000046,0.000408,0.000019,0.000162,0.000010,0.000086,postcode
LE67,0.010742,0.013817,0.002721,0.003668,0.001370,0.002260,0.000014,0.000781,0.000006,0.000706,0.000003,0.000026,postcode
LL11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL70,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL75,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LL78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
LN1,0.089055,0.126440,0.068130,0.114193,0.056085,0.096675,0.034057,0.077946,0.017619,0.063632,0.013191,0.044898,postcode
LN2,0.027838,0.039516,0.018029,0.023590,0.015342,0.020873,0.007264,0.011953,0.001054,0.010063,0.000119,0.008986,postcode
LN3,0.048007,0.071785,0.043987,0.054847,0.037292,0.048042,0.023577,0.034437,0.023181,0.030681,0.019730,0.023493,postcode
LN4,0.031490,0.035342,0.024259,0.026343,0.023311,0.025365,0.022202,0.023409,0.021218,0.022385,0.018524,0.019550,postcode
LN5,0.116183,0.133051,0.092263,0.110141,0.078804,0.101791,0.014745,0.086121,0.001244,0.059199,0.000140,0.002373,postcode
LN6,0.014878,0.031428,0.004532,0.019713,0.002441,0.014885,0.001582,0.008623,0.000820,0.007152,0.000771,0.006992,postcode
LN7,0.010391,0.011791,0.002411,0.003750,0.002120,0.003337,0.001179,0.002518,0.000742,0.001921,0.000482,0.001087,postcode
LN8,0.014371,0.036650,0.002431,0.020344,0.002312,0.017281,0.001928,0.002475,0.001750,0.002231,0.000197,0.000444,postcode
LN9,0.012234,0.055397,0.001687,0.044808,0.001483,0.044519,0.000825,0.038983,0.000519,0.038565,0.000337,0.037981,postcode
LN10,0.080767,0.087050,0.066125,0.072331,0.065756,0.071806,0.064560,0.070766,0.064006,0.065503,0.063676,0.064444,postcode
