name,burglaries,months
KA14 3,0,36
KA15 1,0,36
KA15 2,0,36
KA16 9,0,36
KA17 0,0,36
KA18 1,0,36
KA18 2,0,36
KA18 3,0,36
KA18 4,0,36
KA19 7,0,36
KA19 8,0,36
KA2 0,0,36
KA2 9,0,36
KA20 3,0,36
KA20 4,0,36
KA21 5,0,36
KA21 6,0,36
KA21 9,0,36
KA22 7,0,36
KA22 8,0,36
KA23 9,0,36
KA24 4,0,36
KA24 5,0,36
KA25 6,0,36
KA25 7,0,36
KA26 0,0,36
KA26 9,0,36
KA27 8,0,36
KA28 0,0,36
KA29 0,0,36
KA3 1,0,36
KA3 2,0,36
KA3 3,0,36
KA3 4,0,36
KA3 5,0,36
KA3 6,0,36
KA3 7,0,36
KA30 8,0,36
KA30 9,0,36
KA4 8,0,36
KA5 5,0,36
KA5 6,0,36
KA6 5,0,36
KA6 6,0,36
KA6 7,0,36
KA7 1,0,36
KA7 2,0,36
KA7 3,0,36
KA7 4,0,36
KA7 9,0,36
KA8 0,0,36
KA8 8,0,36
KA8 9,0,36
KA9 1,0,36
KA9 2,0,36
KA9 9,0,36
KT1 1,92,36
KT1 2,104,36
KT1 3,95,36
KT1 4,38,36
KT1 9,0,36
KT10 0,82,36
KT10 1,1,36
KT10 8,51,36
KT10 9,64,36
KT11 1,43,36
KT11 2,66,36
KT11 3,28,36
KT11 9,0,36
KT12 1,84,36
KT12 2,74,36
KT12 3,48,36
KT12 4,36,36
KT12 5,42,36
KT12 9,0,36
KT13 0,73,36
KT13 3,0,36
KT13 8,82,36
KT13 9,63,36
KT14 6,43,36
KT14 7,50,36
KT14 9,0,36
KT15 1,50,36
KT15 2,80,36
KT15 3,64,36
KT15 9,1,36
KT16 0,79,36
KT16 6,0,36
KT16 8,57,36
KT16 9,79,36
KT17 1,67,36
KT17 2,92,36
KT17 3,56,36
KT17 4,81,36
KT17 9,0,36
KT18 5,76,36
KT18 6,11,36
KT18 7,55,36
KT19 0,73,36
KT19 7,21,36
KT19 8,141,36
KT19 9,140,36
KT2 5,169,36
KT2 6,85,36
KT2 7,105,36
KT20 5,101,36
KT20 6,45,36
KT20 7,34,36
KT20 9,0,36
KT21 1,56,36
KT21 2,51,36
KT21 9,0,36
KT22 0,60,36
KT22 2,0,36
KT22 7,81,36
KT22 8,70,36
KT22 9,63,36
KT23 3,31,36
KT23 4,48,36
KT24 5,45,36
KT24 6,48,36
KT3 3,153,36
KT3 4,98,36
KT3 5,116,36
KT3 6,111,36
KT3 9,0,36
KT4 7,57,36
KT4 8,159,36
KT4 9,0,36
KT5 8,110,36
KT5 9,113,36
KT6 4,81,36
KT6 5,79,36
KT6 6,91,36
KT6 7,113,36
KT7 0,83,36
KT8 0,24,36
KT8 1,29,36
KT8 2,49,36
KT8 8,0,36
KT8 9,30,36
KT9 1,84,36
KT9 2,72,36
KT9 9,0,36
KW1 4,0,36
KW1 5,0,36
KW10 6,0,36
KW11 6,0,36
KW12 6,0,36
KW13 6,0,36
KW14 7,0,36
KW14 8,0,36
KW15 1,0,36
KW15 9,0,36
KW16 3,0,36
KW17 2,0,36
KW2 6,0,36
KW3 6,0,36
KW5 6,0,36
KW6 6,0,36
KW7 6,0,36
KW8 6,0,36
KW9 6,0,36
KY1 1,0,36
KY1 2,0,36
KY1 3,0,36
KY1 4,0,36
KY10 2,0,36
KY10 3,0,36
KY10 9,0,36
KY11 1,0,36
KY11 2,0,36
KY11 3,0,36
KY11 4,0,36
KY11 7,0,36
KY11 8,0,36
KY11 9,0,36
KY12 0,0,36
KY12 2,0,36
KY12 7,0,36
KY12 8,0,36
KY12 9,0,36
KY13 0,0,36
KY13 3,0,36
KY13 8,0,36
KY13 9,0,36
KY14 6,0,36
KY14 7,0,36
KY15 4,0,36
KY15 5,0,36
KY15 7,0,36
KY15 9,0,36
KY16 0,0,36
KY16 6,0,36
KY16 8,0,36
KY16 9,0,36
KY2 5,0,36
KY2 6,0,36
KY2 9,0,36
KY3 0,0,36
KY3 9,0,36
KY4 0,0,36
KY4 8,0,36
KY4 9,0,36
KY5 0,0,36
KY5 8,0,36
KY5 9,0,36
KY6 1,0,36
KY6 2,0,36
KY6 3,0,36
KY7 4,0,36
KY7 5,0,36
KY7 6,0,36
KY7 9,0,36
KY8 1,0,36
KY8 2,0,36
KY8 3,0,36
KY8 4,0,36
KY8 5,0,36
KY8 6,0,36
KY8 9,0,36
KY9 1,0,36
L1 0,40,36
L1 1,104,36
L1 2,30,36
L1 3,52,36
L1 4,156,36
L1 5,72,36
L1 6,91,36
L1 7,17,36
L1 8,55,36
L1 9,59,36
L10 0,12,36
L10 1,16,36
L10 2,7,36
L10 3,10,36
L10 4,13,36
L10 5,0,36
L10 6,7,36
L10 7,8,36
L10 8,13,36
L10 9,15,36
L11 0,10,36
L11 1,45,36
L11 2,34,36
L11 3,20,36
L11 4,21,36
L11 5,8,36
L11 6,7,36
L11 7,13,36
L11 8,13,36
L11 9,18,36
L12 0,47,36
L12 1,7,36
L12 2,3,36
L12 3,11,36
L12 4,22,36
L12 5,25,36
L12 6,9,36
L12 7,11,36
L12 8,18,36
L12 9,23,36
L13 0,15,36
L13 1,26,36
L13 2,21,36
L13 3,58,36
L13 4,16,36
L13 5,48,36
L13 6,19,36
L13 7,29,36
L13 8,33,36
L13 9,17,36
L14 0,23,36
L14 1,7,36
L14 2,20,36
L14 3,19,36
L14 4,21,36
L14 5,30,36
L14 6,13,36
L14 7,26,36
L14 8,19,36
L14 9,49,36
L15 0,57,36
L15 1,39,36
L15 2,36,36
L15 3,41,36
L15 4,58,36
L15 5,24,36
L15 6,17,36
L15 7,11,36
L15 8,45,36
L15 9,14,36
L16 0,1,36
L16 1,15,36
L16 2,6,36
L16 3,20,36
L16 4,2,36
L16 5,8,36
L16 6,9,36
L16 7,15,36
L16 8,10,36
L16 9,8,36
L17 0,19,36
L17 1,18,36
L17 2,26,36
L17 3,30,36
L17 4,37,36
L17 5,7,36
L17 6,14,36
L17 7,11,36
L17 8,71,36
L17 9,12,36
L18 0,7,36
L18 1,53,36
L18 2,11,36
L18 3,15,36
L18 4,10,36
L18 5,22,36
L18 6,12,36
L18 7,11,36
L18 8,25,36
L18 9,23,36
L19 0,24,36
L19 1,7,36
L19 2,56,36
L19 3,11,36
L19 4,16,36
L19 5,10,36
L19 6,3,36
L19 7,3,36
L19 8,34,36
L19 9,17,36
L2 0,10,36
L2 1,0,36
L2 2,40,36
L2 3,11,36
L2 4,3,36
L2 5,25,36
L2 6,35,36
L2 7,40,36
L2 8,18,36
L2 9,15,36
L20 0,22,36
L20 1,0,36
L20 2,59,36
L20 3,48,36
L20 4,136,36
L20 5,20,36
L20 6,45,36
L20 7,47,36
L20 8,32,36
L20 9,36,36
L21 0,35,36
L21 1,29,36
L21 2,10,36
L21 3,4,36
L21 4,13,36
L21 5,7,36
L21 6,2,36
L21 7,40,36
L21 8,33,36
L21 9,30,36
L22 0,14,36
L22 1,11,36
L22 2,10,36
L22 3,16,36
L22 4,5,36
L22 5,22,36
L22 6,5,36
L22 7,4,36
L22 8,8,36
L22 9,4,36
L23 0,50,36
L23 1,18,36
L23 2,43,36
L23 3,18,36
L23 4,14,36
L23 5,19,36
L23 6,15,36
L23 7,16,36
L23 8,8,36
L23 9,52,36
L24 0,14,36
L24 1,46,36
L24 2,46,36
L24 3,11,36
L24 4,9,36
L24 5,1,36
L24 6,16,36
L24 7,25,36
L24 8,1,36
L24 9,44,36
L25 0,26,36
L25 1,11,36
L25 2,25,36
L25 3,21,36
L25 4,23,36
L25 5,24,36
L25 6,7,36
L25 7,17,36
L25 8,8,36
L25 9,22,36
L26 0,16,36
L26 1,11,36
L26 2,8,36
L26 3,1,36
L26 4,0,36
L26 5,3,36
L26 6,7,36
L26 7,8,36
L26 8,0,36
L26 9,25,36
L27 0,1,36
L27 1,13,36
L27 2,1,36
L27 3,0,36
L27 4,2,36
L27 5,2,36
L27 6,2,36
L27 7,13,36
L27 8,6,36
L28 0,2,36
L28 1,15,36
L28 3,3,36
L28 4,4,36
L28 5,4,36
L28 6,2,36
L28 7,4,36
L28 8,0,36
L29 1,0,36
L29 3,0,36
L29 5,0,36
L29 6,1,36
L29 7,0,36
L29 8,1,36
L29 9,2,36
L3 0,12,36
L3 1,25,36
L3 2,48,36
L3 3,5,36
L3 4,41,36
L3 5,124,36
L3 6,52,36
L3 7,26,36
L3 8,79,36
L3 9,62,36
L30 0,14,36
L30 1,26,36
L30 2,33,36
L30 3,11,36
L30 4,6,36
L30 5,28,36
L30 6,7,36
L30 7,4,36
L30 8,6,36
L30 9,12,36
L31 0,5,36
L31 1,39,36
L31 2,18,36
L31 3,25,36
L31 4,10,36
L31 5,15,36
L31 6,11,36
L31 7,15,36
L31 8,19,36
L31 9,7,36
L32 0,21,36
L32 1,9,36
L32 2,18,36
L32 3,6,36
L32 4,20,36
L32 5,6,36
L32 6,22,36
L32 7,20,36
L32 8,34,36
L32 9,13,36
L33 0,16,36
L33 1,23,36
L33 2,5,36
L33 3,1,36
L33 4,5,36
L33 5,11,36
L33 6,13,36
L33 7,42,36
L33 8,5,36
L33 9,17,36
L34 0,10,36
L34 1,14,36
L34 2,9,36
L34 3,14,36
L34 4,6,36
L34 5,26,36
L34 6,13,36
L34 7,0,36
L34 8,3,36
L34 9,18,36
L35 0,12,36
L35 1,15,36
L35 2,11,36
L35 3,50,36
L35 4,7,36
L35 5,35,36
L35 6,9,36
L35 7,10,36
L35 8,9,36
L35 9,7,36
L36 0,19,36
L36 1,16,36
L36 2,38,36
L36 3,25,36
L36 4,32,36
L36 5,26,36
L36 6,22,36
L36 7,32,36
L36 8,28,36
L36 9,26,36
L37 0,3,36
L37 1,15,36
L37 2,29,36
L37 3,16,36
L37 4,16,36
L37 5,3,36
L37 6,15,36
L37 7,12,36
L37 8,4,36
L37 9,1,36
L38 0,5,36
L38 1,3,36
L38 3,0,36
L38 4,0,36
L38 5,0,36
L38 6,1,36
L38 7,0,36
L38 8,0,36
L38 9,4,36
L39 0,15,36
L39 1,25,36
L39 2,34,36
L39 3,28,36
L39 4,29,36
L39 5,22,36
L39 6,28,36
L39 7,11,36
L39 8,11,36
L39 9,3,36
L4 0,64,36
L4 1,45,36
L4 2,94,36
L4 3,75,36
L4 4,101,36
L4 5,108,36
L4 6,23,36
L4 7,28,36
L4 8,14,36
L4 9,29,36
L40 0,9,36
L40 1,18,36
L40 2,2,36
L40 3,9,36
L40 4,7,36
L40 5,19,36
L40 6,15,36
L40 7,28,36
L40 8,13,36
L40 9,9,36
L5 0,11,36
L5 1,9,36
L5 2,21,36
L5 3,24,36
L5 4,17,36
L5 5,22,36
L5 6,74,36
L5 7,42,36
L5 8,24,36
L5 9,18,36
L6 0,32,36
L6 1,46,36
L6 2,21,36
L6 3,61,36
L6 4,122,36
L6 5,53,36
L6 6,77,36
L6 7,32,36
L6 8,35,36
L6 9,30,36
L7 0,88,36
L7 1,7,36
L7 2,43,36
L7 3,28,36
L7 4,17,36
L7 5,27,36
L7 6,41,36
L7 7,59,36
L7 8,42,36
L7 9,21,36
L8 0,95,36
L8 1,13,36
L8 2,24,36
L8 3,44,36
L8 4,30,36
L8 5,34,36
L8 6,32,36
L8 7,67,36
L8 8,45,36
L8 9,9,36
L9 0,9,36
L9 1,92,36
L9 2,15,36
L9 3,19,36
L9 4,23,36
L9 5,9,36
L9 6,38,36
L9 7,25,36
L9 8,33,36
L9 9,41,36
LA1 1,300,36
LA1 2,199,36
LA1 3,332,36
LA1 4,198,36
LA1 5,163,36
LA1 9,0,36
LA10 5,31,36
LA11 6,63,36
LA11 7,45,36
LA11 9,0,36
LA12 0,11,36
LA12 2,0,36
LA12 7,28,36
LA12 8,18,36
LA12 9,24,36
LA13 0,23,36
LA13 9,35,36
LA14 1,159,36
LA14 2,83,36
LA14 3,47,36
LA14 4,60,36
LA14 5,79,36
LA14 9,0,36
LA15 8,27,36
LA16 7,8,36
LA17 7,3,36
LA18 4,12,36
LA18 5,6,36
LA18 9,2,36
LA19 5,7,36
LA2 0,51,36
LA2 6,41,36
LA2 7,9,36
LA2 8,15,36
LA2 9,61,36
LA20 6,5,36
LA21 8,8,36
LA22 0,17,36
LA22 9,27,36
LA23 1,30,36
LA23 2,11,36
LA23 3,32,36
LA23 9,0,36
LA3 1,135,36
LA3 2,80,36
LA3 3,117,36
LA4 4,167,36
LA4 5,155,36
LA4 6,87,36
LA4 9,0,36
LA5 0,13,36
LA5 5,0,36
LA5 8,20,36
LA5 9,59,36
LA6 1,43,36
LA6 2,37,36
LA6 3,23,36
LA7 7,26,36
LA8 0,13,36
LA8 8,27,36
LA8 9,15,36
LA9 4,43,36
LA9 5,56,36
LA9 6,45,36
LA9 7,61,36
LA9 9,0,36
LD1 5,70,36
LD1 6,39,36
LD1 9,0,36
LD2 3,39,36
LD3 0,36,36
LD3 3,0,36
LD3 7,49,36
LD3 8,35,36
LD3 9,42,36
LD4 4,7,36
LD5 4,10,36
LD6 5,20,36
LD7 1,57,36
LD8 2,36,36
LE1 1,170,36
LE1 2,39,36
LE1 3,88,36
LE1 4,81,36
LE1 5,191,36
LE1 6,199,36
LE1 7,57,36
LE1 8,0,36
LE1 9,3,36
LE10 0,210,36
LE10 1,169,36
LE10 2,200,36
LE10 3,147,36
LE10 9,0,36
LE11 1,282,36
LE11 2,200,36
LE11 3,324,36
LE11 4,138,36
LE11 5,262,36
LE11 9,0,36
LE12 5,103,36
LE12 6,95,36
LE12 7,171,36
LE12 8,207,36
LE12 9,193,36
LE13 0,126,36
LE13 1,158,36
LE13 9,0,36
LE14 2,47,36
LE14 3,65,36
LE14 4,47,36
LE15 0,1,36
LE15 6,65,36
LE15 7,53,36
LE15 8,70,36
LE15 9,68,36
LE16 0,0,36
LE16 7,141,36
LE16 8,135,36
LE16 9,142,36
LE17 4,139,36
LE17 5,69,36
LE17 6,58,36
LE17 9,0,36
LE18 1,117,36
LE18 2,71,36
LE18 3,59,36
LE18 4,141,36
LE18 9,1,36
LE19 0,0,36
LE19 1,18,36
LE19 2,103,36
LE19 3,43,36
LE19 4,54,36
LE19 9,0,36
LE2 0,115,36
LE2 1,195,36
LE2 2,101,36
LE2 3,135,36
LE2 4,111,36
LE2 5,116,36
LE2 6,176,36
LE2 7,208,36
LE2 8,166,36
LE2 9,202,36
LE3 0,347,36
LE3 1,241,36
LE3 2,206,36
LE3 3,170,36
LE3 5,212,36
LE3 6,226,36
LE3 7,0,36
LE3 8,174,36
LE3 9,242,36
LE4 0,245,36
LE4 1,40,36
LE4 2,148,36
LE4 3,57,36
LE4 4,77,36
LE4 5,152,36
LE4 6,145,36
LE4 7,157,36
LE4 8,98,36
LE4 9,118,36
LE5 0,114,36
LE5 1,170,36
LE5 2,119,36
LE5 3,74,36
LE5 4,164,36
LE5 5,122,36
LE5 6,128,36
LE6 0,149,36
LE65 1,99,36
LE65 2,85,36
LE65 9,0,36
LE67 0,1,36
LE67 1,56,36
LE67 2,95,36
LE67 3,162,36
LE67 4,115,36
LE67 5,70,36
LE67 6,54,36
LE67 8,51,36
LE67 9,79,36
LE7 1,63,36
LE7 2,74,36
LE7 3,60,36
LE7 4,50,36
LE7 6,0,36
LE7 7,195,36
LE7 9,157,36
LE8 0,58,36
LE8 4,85,36
LE8 5,82,36
LE8 6,79,36
LE8 8,41,36
LE8 9,50,36
LE9 0,1,36
LE9 1,39,36
LE9 2,80,36
LE9 3,19,36
LE9 4,45,36
LE9 6,95,36
LE9 7,119,36
LE9 8,84,36
LE9 9,79,36
LL11 0,1,36
LL11 1,43,36
LL11 2,76,36
LL11 3,36,36
LL11 4,38,36
LL11 5,47,36
LL11 6,50,36
LL12 0,48,36
LL12 7,64,36
LL12 8,25,36
LL12 9,40,36
LL13 0,47,36
LL13 7,116,36
LL13 8,228,36
LL13 9,111,36
LL14 1,32,36
LL14 2,66,36
LL14 3,88,36
LL14 4,22,36
LL14 5,24,36
LL14 6,35,36
LL15 1,45,36
LL15 2,13,36
LL15 9,0,36
LL16 3,51,36
LL16 4,18,36
LL16 5,18,36
LL16 9,0,36
LL17 0,34,36
LL18 1,189,36
LL18 2,80,36
LL18 3,92,36
LL18 4,59,36
LL18 5,70,36
LL18 6,18,36
LL18 9,0,36
LL19 7,49,36
LL19 8,30,36
LL19 9,36,36
LL20 7,34,36
LL20 8,25,36
LL20 9,0,36
LL21 0,16,36
LL21 9,14,36
LL22 7,75,36
LL22 8,42,36
LL22 9,34,36
LL23 7,26,36
LL24 0,14,36
LL25 0,3,36
LL26 0,42,36
LL27 0,3,36
LL28 4,116,36
LL28 5,18,36
LL29 0,0,36
LL29 6,4,36
LL29 7,77,36
LL29 8,80,36
LL29 9,50,36
LL30 1,108,36
LL30 2,149,36
LL30 3,17,36
LL30 9,0,36
LL31 9,55,36
LL32 8,28,36
LL33 0,11,36
LL34 6,19,36
LL35 0,1,36
LL36 0,6,36
LL36 9,16,36
LL37 2,0,36
LL38 2,4,36
LL39 1,2,36
LL40 1,22,36
LL40 2,7,36
LL41 3,26,36
LL41 4,18,36
LL42 1,23,36
LL43 2,7,36
LL44 2,5,36
LL45 2,1,36
LL46 2,7,36
LL47 6,3,36
LL48 6,15,36
LL49 9,24,36
LL51 9,2,36
LL52 0,6,36
LL53 5,42,36
LL53 6,25,36
LL53 7,10,36
LL53 8,4,36
LL53 9,0,36
LL54 5,16,36
LL54 6,24,36
LL54 7,5,36
LL55 1,48,36
LL55 2,67,36
LL55 3,20,36
LL55 4,49,36
LL55 9,4,36
LL56 4,12,36
LL57 1,117,36
LL57 2,71,36
LL57 3,30,36
LL57 4,23,36
LL57 9,0,36
LL58 8,12,36
LL59 5,28,36
LL60 6,7,36
LL61 5,11,36
LL61 6,13,36
LL62 5,5,36
LL63 5,5,36
LL64 5,3,36
LL65 1,54,36
LL65 2,79,36
LL65 3,34,36
LL65 4,18,36
LL66 0,0,36
LL66 9,0,36
LL67 0,12,36
LL68 0,3,36
LL68 9,25,36
LL69 9,3,36
LL70 9,1,36
LL71 7,2,36
LL71 8,1,36
LL72 8,1,36
LL73 8,0,36
LL74 8,14,36
LL75 7,0,36
LL75 8,11,36
LL76 8,0,36
LL77 7,42,36
LL77 8,1,36
LL77 9,0,36
LL78 7,2,36
LL78 8,1,36
LN1 1,111,36
LN1 2,77,36
LN1 3,123,36
LN1 4,3,36
LN1 5,1,36
LN1 6,0,36
LN10 5,3,36
LN10 6,69,36
LN11 0,118,36
LN11 1,0,36
LN11 7,63,36
LN11 8,97,36
LN11 9,61,36
LN12 1,47,36
LN12 2,54,36
LN13 0,25,36
LN13 3,0,36
LN13 9,38,36
LN2 1,47,36
LN2 2,87,36
LN2 3,18,36
LN2 4,145,36
LN2 5,107,36
LN3 4,25,36
LN3 5,32,36
LN4 1,57,36
LN4 2,59,36
LN4 3,45,36
LN4 4,82,36
LN5 0,37,36
LN5 5,0,36
LN5 7,116,36
LN5 8,125,36
LN5 9,44,36
LN6 0,96,36
LN6 3,40,36
LN6 4,4,36
LN6 5,8,36
LN6 6,0,36
LN6 7,203,36
LN6 8,53,36
LN6 9,80,36
LN7 6,107,36
LN8 2,25,36
LN8 3,110,36
LN8 5,28,36
LN8 6,47,36
LN8 9,0,36
LN9 5,52,36
LN9 6,43,36
LN9 9,0,36
LS1 1,13,36
LS1 2,116,36
LS1 3,99,36
LS1 4,137,36
LS1 5,202,36
LS1 6,271,36
LS1 7,48,36
LS1 8,0,36
LS1 9,0,36
LS10 1,288,36
LS10 2,241,36
LS10 3,271,36
LS10 4,274,36
LS10 9,0,36
LS11 0,116,36
LS11 1,0,36
LS11 5,316,36
LS11 6,216,36
LS11 7,148,36
LS11 8,175,36
LS11 9,117,36
LS12 1,245,36
LS12 2,216,36
LS12 3,345,36
LS12 4,194,36
LS12 5,218,36
LS12 6,46,36
LS12 9,0,36
LS13 1,210,36
LS13 2,321,36
LS13 3,213,36
LS13 4,225,36
LS13 9,0,36
LS14 1,294,36
LS14 2,144,36
LS14 3,38,36
LS14 5,192,36
LS14 6,457,36
LS14 9,0,36
LS15 0,180,36
LS15 4,60,36
LS15 5,1,36
LS15 7,247,36
LS15 8,302,36
LS15 9,57,36
LS16 0,0,36
LS16 5,140,36
LS16 6,224,36
LS16 7,219,36
LS16 8,77,36
LS16 9,62,36
LS17 0,13,36
LS17 1,0,36
LS17 5,158,36
LS17 6,186,36
LS17 7,146,36
LS17 8,204,36
LS17 9,50,36
LS18 4,217,36
LS18 5,185,36
LS19 6,86,36
LS19 7,251,36
LS19 9,0,36
LS2 3,31,36
LS2 7,315,36
LS2 8,172,36
LS2 9,185,36
LS20 8,100,36
LS20 9,91,36
LS21 1,75,36
LS21 2,96,36
LS21 3,69,36
LS21 9,0,36
LS22 4,17,36
LS22 5,44,36
LS22 6,77,36
LS22 7,34,36
LS22 9,0,36
LS23 6,50,36
LS23 7,19,36
LS24 0,0,36
LS24 8,25,36
LS24 9,94,36
LS25 1,96,36
LS25 2,95,36
LS25 3,20,36
LS25 4,64,36
LS25 5,33,36
LS25 6,96,36
LS25 7,167,36
LS25 9,1,36
LS26 0,241,36
LS26 8,210,36
LS26 9,58,36
LS27 0,168,36
LS27 1,0,36
LS27 7,157,36
LS27 8,204,36
LS27 9,206,36
LS28 0,0,36
LS28 5,244,36
LS28 6,118,36
LS28 7,280,36
LS28 8,229,36
LS28 9,141,36
LS29 0,82,36
LS29 1,0,36
LS29 6,58,36
LS29 7,79,36
LS29 8,158,36
LS29 9,84,36
LS3 1,133,36
LS4 2,305,36
LS5 2,0,36
LS5 3,163,36
LS6 1,379,36
LS6 2,185,36
LS6 3,355,36
LS6 4,139,36
LS7 1,98,36
LS7 2,131,36
LS7 3,111,36
LS7 4,166,36
LS7 9,0,36
LS8 1,198,36
LS8 2,306,36
LS8 3,365,36
LS8 4,115,36
LS8 5,258,36
LS8 9,0,36
LS9 0,214,36
LS9 6,578,36
LS9 7,350,36
LS9 8,146,36
LS9 9,153,36
LU1 1,204,36
LU1 2,197,36
LU1 3,245,36
LU1 4,45,36
LU1 5,169,36
LU1 9,0,36
LU2 0,209,36
LU2 7,178,36
LU2 8,68,36
LU2 9,88,36
LU3 1,143,36
LU3 2,110,36
LU3 3,127,36
LU3 4,33,36
LU4 0,114,36
LU4 8,118,36
LU4 9,148,36
LU5 4,169,36
LU5 5,186,36
LU5 6,68,36
LU5 7,0,36
LU6 1,115,36
LU6 2,69,36
LU6 3,109,36
LU6 9,0,36
LU7 0,58,36
LU7 1,121,36
LU7 2,50,36
LU7 3,99,36
LU7 4,68,36
LU7 6,0,36
LU7 9,73,36
M1 1,0,36
M1 2,7,36
M1 3,0,36
M1 4,0,36
M1 5,0,36
M1 6,0,36
M1 7,0,36
M11 1,0,36
M11 2,0,36
M11 3,0,36
M11 4,0,36
M12 0,0,36
M12 4,0,36
M12 5,0,36
M12 6,0,36
M13 0,0,36
M13 9,0,36
M14 0,0,36
M14 4,0,36
M14 5,0,36
M14 6,0,36
M14 7,0,36
M15 4,0,36
M15 5,0,36
M15 6,0,36
M16 0,0,36
M16 6,0,36
M16 7,0,36
M16 8,0,36
M16 9,0,36
M17 1,0,36
M17 8,0,36
M18 7,0,36
M18 8,0,36
M19 1,1,36
M19 2,0,36
M19 3,0,36
M2 1,0,36
M2 2,0,36
M2 3,0,36
M2 4,0,36
M2 5,0,36
M2 6,0,36
M2 7,0,36
M20 1,0,36
M20 2,0,36
M20 3,0,36
M20 4,0,36
M20 5,0,36
M20 6,0,36
M21 0,0,36
M21 3,0,36
M21 7,0,36
M21 8,0,36
M21 9,0,36
M22 0,0,36
M22 1,0,36
M22 2,0,36
M22 4,0,36
M22 5,0,36
M22 8,0,36
M22 9,0,36
M23 0,0,36
M23 1,0,36
M23 2,0,36
M23 9,0,36
M24 0,0,36
M24 1,0,36
M24 2,0,36
M24 4,0,36
M24 5,0,36
M24 6,0,36
M25 0,0,36
M25 1,0,36
M25 2,0,36
M25 3,0,36
M25 9,0,36
M26 1,0,36
M26 2,0,36
M26 3,0,36
M26 4,0,36
M26 6,0,36
M27 0,0,36
M27 4,0,36
M27 5,0,36
M27 6,0,36
M27 8,0,36
M27 9,0,36
M28 0,0,36
M28 1,0,36
M28 2,0,36
M28 3,0,36
M28 7,0,36
M28 8,0,36
M29 2,0,36
M29 7,0,36
M29 8,0,36
M3 1,0,36
M3 2,0,36
M3 3,0,36
M3 4,0,36
M3 5,0,36
M3 6,0,36
M3 7,0,36
M30 0,0,36
M30 3,0,36
M30 7,0,36
M30 8,0,36
M30 9,0,36
M31 4,0,36
M32 0,0,36
M32 2,0,36
M32 8,0,36
M32 9,0,36
M33 0,0,36
M33 2,0,36
M33 3,0,36
M33 4,0,36
M33 5,0,36
M33 6,0,36
M33 7,0,36
M34 0,0,36
M34 2,0,36
M34 3,0,36
M34 5,0,36
M34 6,0,36
M34 7,0,36
M35 0,0,36
M35 9,0,36
M38 0,0,36
M38 9,0,36
M4 1,0,36
M4 2,0,36
M4 3,0,36
M4 4,0,36
M4 5,0,36
M4 6,0,36
M4 7,0,36
M40 0,0,36
M40 1,0,36
M40 2,0,36
M40 3,0,36
M40 4,0,36
M40 5,0,36
M40 7,0,36
M40 8,0,36
M40 9,0,36
M41 0,0,36
M41 4,0,36
M41 5,0,36
M41 6,0,36
M41 7,0,36
M41 8,0,36
M41 9,0,36
M43 0,0,36
M43 6,0,36
M43 7,0,36
M44 5,4,36
M44 6,0,36
M45 6,0,36
M45 7,0,36
M45 8,0,36
M46 0,0,36
M46 9,0,36
M5 0,0,36
M5 3,0,36
M5 4,0,36
M5 5,0,36
M50 1,0,36
M50 2,0,36
M50 3,0,36
M6 5,0,36
M6 6,0,36
M6 7,0,36
M6 8,0,36
M7 1,0,36
M7 2,0,36
M7 3,0,36
M7 4,0,36
M8 0,0,36
M8 2,0,36
M8 4,0,36
M8 5,0,36
M8 8,0,36
M8 9,0,36
M9 0,0,36
M9 4,0,36
M9 5,0,36
M9 6,0,36
M9 7,0,36
M9 8,0,36
M9 9,0,36
M90 1,0,36
M90 3,0,36
M90 4,0,36
M90 5,0,36
ME1 1,139,36
ME1 2,86,36
ME1 3,102,36
ME1 9,0,36
ME10 1,112,36
ME10 2,120,36
ME10 3,116,36
ME10 4,71,36
ME10 5,13,36
ME10 9,0,36
ME11 5,57,36
ME12 1,128,36
ME12 2,115,36
ME12 3,110,36
ME12 4,73,36
ME12 6,0,36
ME12 9,0,36
ME13 0,29,36
ME13 3,0,36
ME13 7,94,36
ME13 8,111,36
ME13 9,34,36
ME14 1,119,36
ME14 2,59,36
ME14 3,29,36
ME14 4,21,36
ME14 5,52,36
ME14 9,0,36
ME15 0,28,36
ME15 6,95,36
ME15 7,92,36
ME15 8,61,36
ME15 9,117,36
ME16 0,78,36
ME16 8,123,36
ME16 9,43,36
ME17 1,52,36
ME17 2,35,36
ME17 3,59,36
ME17 4,33,36
ME18 5,38,36
ME18 6,25,36
ME19 4,42,36
ME19 5,48,36
ME19 6,50,36
ME2 1,38,36
ME2 2,134,36
ME2 3,81,36
ME2 4,72,36
ME20 6,89,36
ME20 7,72,36
ME3 0,3,36
ME3 7,79,36
ME3 8,60,36
ME3 9,75,36
ME4 3,36,36
ME4 4,197,36
ME4 5,184,36
ME4 6,143,36
ME4 9,0,36
ME5 0,86,36
ME5 7,111,36
ME5 8,55,36
ME5 9,46,36
ME6 5,117,36
ME6 9,0,36
ME7 1,190,36
ME7 2,85,36
ME7 3,48,36
ME7 4,89,36
ME7 5,129,36
ME7 9,0,36
ME8 0,45,36
ME8 1,0,36
ME8 6,66,36
ME8 7,62,36
ME8 8,57,36
ME8 9,73,36
ME9 0,39,36
ME9 7,60,36
ME9 8,81,36
ME9 9,61,36
MK1 1,69,36
MK1 9,3,36
MK10 0,18,36
