name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
SN26,0.006931,0.044659,0.003396,0.011901,0.000525,0.002130,0.000077,0.000617,0.000000,0.000062,postcode
SO14,0.059989,0.167000,0.030584,0.106801,0.007631,0.027908,0.001286,0.005109,0.000013,0.001306,postcode
SO15,0.041918,0.098497,0.024530,0.048328,0.006347,0.012719,0.003618,0.007247,0.000909,0.005433,postcode
SO16,0.030202,0.077452,0.011837,0.032875,0.000033,0.001382,0.000013,0.000682,0.000007,0.000023,postcode
SO17,0.089759,0.160245,0.058082,0.101091,0.022238,0.042325,0.006682,0.024450,0.006659,0.022203,postcode
SO18,0.020274,0.050688,0.010102,0.019315,0.001148,0.002326,0.000022,0.001148,0.000011,0.000039,postcode
SO19,0.026178,0.070009,0.010160,0.031255,0.000872,0.008400,0.000017,0.002530,0.000008,0.001688,postcode
SO20,0.009892,0.042744,0.003471,0.018540,0.000143,0.003133,0.000056,0.000143,0.000028,0.000099,postcode
SO21,0.016829,0.043415,0.007032,0.021008,0.002746,0.004191,0.001366,0.001408,0.001352,0.001387,postcode
SO22,0.023242,0.061416,0.010917,0.037954,0.004036,0.014724,0.001349,0.010650,0.000013,0.007984,postcode
SO23,0.046887,0.099763,0.022700,0.051247,0.005659,0.007166,0.002821,0.002865,0.001411,0.001447,postcode
SO24,0.010046,0.042705,0.004952,0.023501,0.002311,0.004683,0.000044,0.000113,0.000022,0.000079,postcode
SO30,0.034378,0.059140,0.012784,0.023308,0.002558,0.005151,0.000025,0.000064,0.000013,0.000045,postcode
SO31,0.013173,0.029975,0.004444,0.014123,0.000890,0.001803,0.000863,0.000890,0.000855,0.000876,postcode
SO32,0.018298,0.045751,0.006191,0.018476,0.001531,0.001646,0.001485,0.001531,0.001470,0.001508,postcode
SO40,0.024261,0.079156,0.006881,0.032915,0.000998,0.002971,0.000019,0.000049,0.000010,0.000034,postcode
SO41,0.013824,0.039308,0.006881,0.014889,0.000998,0.003919,0.000968,0.000998,0.000958,0.000983,postcode
SO42,0.008825,0.024891,0.007039,0.009511,0.005907,0.006354,0.005731,0.005907,0.000057,0.005819,postcode
SO43,0.017026,0.049210,0.008298,0.011211,0.000341,0.000867,0.000133,0.000341,0.000067,0.000237,postcode
SO45,0.026526,0.072023,0.007524,0.032876,0.000053,0.001173,0.000021,0.000053,0.000010,0.000037,postcode
SO50,0.024588,0.065756,0.010322,0.030914,0.000040,0.001660,0.000016,0.000040,0.000008,0.000028,postcode
SO51,0.028907,0.073448,0.009709,0.036109,0.003590,0.003684,0.001200,0.001237,0.000012,0.001219,postcode
SO52,0.061322,0.124052,0.035380,0.066795,0.000251,0.005517,0.000098,0.000251,0.000049,0.000175,postcode
SO53,0.029734,0.079571,0.009597,0.033364,0.001223,0.004803,0.001186,0.002385,0.000012,0.000042,postcode
SP1,0.034734,0.111877,0.011095,0.056651,0.000029,0.004761,0.000018,0.003129,0.000004,0.001570,postcode
SP2,0.020929,0.077495,0.005865,0.026784,0.000021,0.002356,0.000013,0.000024,0.000003,0.000016,postcode
SP3,0.020865,0.049527,0.006022,0.026873,0.000027,0.001554,0.000017,0.000031,0.000003,0.000020,postcode
SP4,0.010305,0.046192,0.002853,0.017654,0.000918,0.000969,0.000011,0.000019,0.000002,0.000013,postcode
SP5,0.012959,0.043657,0.008840,0.021790,0.000018,0.002001,0.000011,0.000020,0.000002,0.000014,postcode
SP6,0.008915,0.041431,0.001914,0.015732,0.000031,0.000124,0.000019,0.000035,0.000004,0.000023,postcode
SP7,0.025887,0.058697,0.004988,0.029285,0.000030,0.000119,0.000019,0.000033,0.000004,0.000022,postcode
SP8,0.035483,0.083807,0.015916,0.039230,0.000033,0.007075,0.000020,0.000037,0.000004,0.000025,postcode
SP9,0.022125,0.062793,0.004011,0.022668,0.000065,0.007132,0.000040,0.000073,0.000008,0.000049,postcode
SP10,0.032033,0.084083,0.014328,0.040910,0.002197,0.008787,0.001101,0.003287,0.001091,0.001104,postcode
SP11,0.024781,0.058268,0.012351,0.033305,0.003834,0.006933,0.003065,0.003072,0.000002,0.003067,postcode
SR1,0.033125,0.130313,0.025137,0.096265,0.000170,0.025021,0.000096,0.000329,0.000021,0.000159,postcode
SR2,0.035380,0.096906,0.016530,0.058906,0.002367,0.018800,0.001187,0.005884,0.000007,0.003518,postcode
SR3,0.039999,0.105123,0.019463,0.059525,0.005366,0.015176,0.002155,0.009666,0.000007,0.004300,postcode
SR4,0.028553,0.090827,0.015821,0.050633,0.004183,0.018885,0.003128,0.007330,0.002072,0.003147,postcode
SR5,0.028435,0.088396,0.010612,0.046310,0.001080,0.008520,0.000029,0.002156,0.000006,0.001076,postcode
SR6,0.018283,0.101771,0.007125,0.044253,0.000066,0.009760,0.000037,0.001469,0.000008,0.000062,postcode
SR7,0.025814,0.084288,0.010621,0.034222,0.001197,0.006022,0.000032,0.003530,0.000007,0.001193,postcode
SR8,0.043733,0.095304,0.024938,0.045142,0.003128,0.016699,0.003105,0.004201,0.000006,0.003124,postcode
SS0,0.039815,0.119975,0.015752,0.050979,0.000183,0.006375,0.000066,0.000313,0.000024,0.000115,postcode
SS1,0.064821,0.179040,0.031500,0.116569,0.006638,0.028418,0.004893,0.011606,0.000028,0.008162,postcode
SS2,0.039063,0.140573,0.022289,0.076494,0.004473,0.019550,0.000069,0.008888,0.000025,0.004401,postcode
SS3,0.011966,0.093261,0.002633,0.054493,0.000219,0.006004,0.000079,0.003616,0.000028,0.001759,postcode
SS4,0.048728,0.231413,0.034204,0.143652,0.018467,0.035994,0.005056,0.023600,0.001687,0.008433,postcode
SS5,0.047882,0.227844,0.022912,0.135431,0.005690,0.043021,0.001903,0.014938,0.000031,0.011044,postcode
SS6,0.053006,0.238953,0.023721,0.136773,0.002874,0.039979,0.001411,0.012424,0.001369,0.005498,postcode
SS7,0.053354,0.230496,0.019429,0.124548,0.001919,0.034775,0.000044,0.010091,0.000016,0.001873,postcode
SS8,0.094034,0.259407,0.018309,0.103108,0.000149,0.017296,0.000054,0.002457,0.000019,0.000094,postcode
SS9,0.048843,0.114583,0.019605,0.071884,0.002030,0.012077,0.001947,0.002121,0.001918,0.001982,postcode
SS11,0.094944,0.266824,0.055700,0.174942,0.002375,0.055867,0.000102,0.015127,0.000036,0.002270,postcode
SS12,0.175979,0.363410,0.142985,0.248495,0.074665,0.131186,0.038486,0.067700,0.014430,0.026583,postcode
SS13,0.085907,0.298103,0.025000,0.185391,0.006209,0.046940,0.002076,0.012338,0.000034,0.006109,postcode
SS14,0.080318,0.318436,0.045050,0.201741,0.008740,0.060833,0.000069,0.021696,0.000025,0.002970,postcode
SS15,0.069713,0.320341,0.031682,0.189896,0.003280,0.041021,0.000075,0.006499,0.000027,0.000131,postcode
SS16,0.074864,0.306897,0.024703,0.191118,0.001687,0.044138,0.000072,0.006287,0.000026,0.001612,postcode
SS17,0.139903,0.271916,0.056559,0.142741,0.009044,0.040183,0.001329,0.010432,0.000022,0.003910,postcode
ST1,0.034271,0.105982,0.016010,0.055833,0.004524,0.011390,0.000036,0.003451,0.000015,0.002287,postcode
ST2,0.042270,0.140777,0.021118,0.073681,0.002667,0.014480,0.000042,0.006571,0.000018,0.003936,postcode
ST3,0.055085,0.152289,0.031520,0.087216,0.008015,0.023452,0.007377,0.012327,0.004300,0.008006,postcode
ST4,0.044980,0.153895,0.021847,0.078889,0.003220,0.013493,0.000021,0.003242,0.000009,0.000037,postcode
ST5,0.048133,0.140847,0.025054,0.079647,0.004509,0.015035,0.002004,0.008005,0.001001,0.004005,postcode
ST6,0.044717,0.119941,0.025420,0.071977,0.004955,0.025323,0.002475,0.012342,0.001236,0.009244,postcode
ST7,0.064664,0.129102,0.024132,0.059010,0.002287,0.007633,0.000769,0.002313,0.000010,0.001532,postcode
ST8,0.027236,0.081438,0.009925,0.037156,0.001967,0.005965,0.000060,0.000194,0.000026,0.000107,postcode
ST9,0.045527,0.104552,0.015543,0.066811,0.000207,0.009342,0.000093,0.000304,0.000040,0.000167,postcode
ST10,0.026254,0.064163,0.018520,0.032752,0.001288,0.002705,0.001241,0.001329,0.000017,0.001272,postcode
ST11,0.022389,0.097257,0.005398,0.035441,0.000276,0.000961,0.000125,0.000405,0.000053,0.000223,postcode
ST12,0.021063,0.091733,0.003029,0.031482,0.000534,0.001859,0.000241,0.000783,0.000103,0.000430,postcode
ST13,0.026202,0.072949,0.011438,0.036539,0.002277,0.010166,0.002234,0.007808,0.000015,0.002262,postcode
ST14,0.042107,0.089612,0.025415,0.050000,0.005945,0.014965,0.002967,0.003074,0.001480,0.003005,postcode
ST15,0.039534,0.140477,0.019748,0.069588,0.005997,0.010679,0.000048,0.001628,0.000021,0.000086,postcode
ST16,0.055821,0.149010,0.025610,0.084857,0.003511,0.010573,0.002323,0.004692,0.000016,0.001209,postcode
ST17,0.036627,0.112970,0.012347,0.047890,0.001160,0.004601,0.000035,0.001197,0.000015,0.000063,postcode
ST18,0.032530,0.097351,0.015425,0.054508,0.003397,0.006969,0.000053,0.003452,0.000023,0.001735,postcode
ST19,0.029454,0.085923,0.009381,0.026064,0.000153,0.002662,0.000069,0.002353,0.000030,0.000124,postcode
ST20,0.003589,0.044187,0.001740,0.009575,0.000307,0.005323,0.000138,0.000450,0.000059,0.000247,postcode
ST21,0.020610,0.061208,0.010251,0.026596,0.000307,0.009578,0.000138,0.000450,0.000059,0.000247,postcode
SW1A,0.194006,0.566199,0.174161,0.477418,0.094166,0.245869,0.041399,0.122626,0.000914,0.075692,postcode
SW1E,0.199944,0.603939,0.159084,0.543053,0.056232,0.365641,0.052871,0.177401,0.041758,0.088213,postcode
SW1H,0.264458,0.571893,0.189142,0.464723,0.156030,0.320782,0.055713,0.208444,0.033250,0.114461,postcode
SW1P,0.329399,0.590919,0.275091,0.505021,0.155002,0.311839,0.061496,0.166030,0.047720,0.101007,postcode
SW1V,0.283711,0.685485,0.197836,0.587154,0.102881,0.210792,0.053992,0.091924,0.023421,0.040510,postcode
SW1W,0.180879,0.540854,0.082359,0.439460,0.019435,0.154725,0.009497,0.054881,0.006246,0.016850,postcode
SW1X,0.182432,0.713261,0.099974,0.641540,0.025295,0.265513,0.011121,0.123365,0.002905,0.062885,postcode
SW1Y,0.164164,0.464111,0.108582,0.402588,0.071054,0.307610,0.038156,0.236946,0.019088,0.158302,postcode
SW2,0.051920,0.331872,0.033159,0.224303,0.011363,0.100526,0.005115,0.068495,0.001078,0.037162,postcode
SW3,0.174365,0.517588,0.115677,0.384694,0.034145,0.174650,0.006205,0.083096,0.001308,0.016341,postcode
SW4,0.124695,0.398461,0.064842,0.290772,0.013613,0.124954,0.004550,0.051562,0.002277,0.015936,postcode
SW5,0.161444,0.515568,0.081695,0.452556,0.001697,0.109079,0.000602,0.024536,0.000307,0.012109,postcode
SW6,0.114837,0.358659,0.061436,0.247725,0.015611,0.076167,0.004980,0.025926,0.002144,0.008076,postcode
SW7,0.203210,0.544161,0.117335,0.454775,0.038481,0.187536,0.016425,0.065090,0.009110,0.033354,postcode
SW8,0.201639,0.679420,0.126428,0.607778,0.026452,0.427536,0.002563,0.240171,0.001284,0.126492,postcode
SW9,0.113593,0.697893,0.069655,0.571359,0.022501,0.316771,0.010650,0.160445,0.005327,0.071804,postcode
SW10,0.105183,0.437632,0.068377,0.331643,0.014093,0.086218,0.004722,0.037630,0.002364,0.018712,postcode
SW11,0.176116,0.462813,0.120482,0.380067,0.047158,0.219018,0.012335,0.111523,0.007525,0.047927,postcode
SW12,0.145817,0.358068,0.094702,0.278057,0.034942,0.153037,0.010530,0.101167,0.001861,0.053910,postcode
SW13,0.083144,0.289963,0.046290,0.182156,0.001344,0.052191,0.000477,0.003645,0.000243,0.001697,postcode
SW14,0.085161,0.396728,0.033936,0.280914,0.001377,0.101975,0.000489,0.027993,0.000249,0.004434,postcode
SW15,0.095618,0.260258,0.056052,0.173585,0.018107,0.052890,0.006045,0.019685,0.002603,0.012327,postcode
SW16,0.080449,0.255989,0.044219,0.164694,0.010197,0.049685,0.005420,0.033498,0.002334,0.017090,postcode
SW17,0.084782,0.286193,0.038124,0.171622,0.004575,0.054597,0.001198,0.032845,0.001108,0.018910,postcode
SW18,0.112147,0.299003,0.060419,0.197224,0.010272,0.080322,0.000149,0.025768,0.000076,0.010382,postcode
SW19,0.049399,0.202505,0.026141,0.111389,0.007863,0.031950,0.001371,0.015327,0.000687,0.006691,postcode
SW20,0.121792,0.335470,0.078541,0.227422,0.006326,0.091591,0.000327,0.031325,0.000166,0.001162,postcode
SY1,0.053596,0.169414,0.023467,0.072523,0.005575,0.020009,0.004433,0.007780,0.001109,0.004435,postcode
SY2,0.030134,0.088431,0.009068,0.035585,0.003516,0.007123,0.001751,0.005224,0.000014,0.001755,postcode
SY3,0.043067,0.116424,0.015642,0.059498,0.002769,0.010098,0.000929,0.001870,0.000910,0.001834,postcode
SY4,0.014622,0.064184,0.009611,0.022255,0.000993,0.003896,0.000028,0.000997,0.000008,0.000029,postcode
SY5,0.037087,0.090036,0.015644,0.043988,0.002938,0.006885,0.001944,0.003900,0.000008,0.002904,postcode
SY6,0.028925,0.071421,0.015869,0.029535,0.006154,0.009488,0.000088,0.006166,0.000025,0.006047,postcode
SY7,0.018805,0.070171,0.007600,0.022673,0.000119,0.003839,0.000052,0.000126,0.000015,0.000056,postcode
SY8,0.041474,0.094708,0.021318,0.047877,0.007463,0.014992,0.001266,0.007468,0.000010,0.000039,postcode
SY9,0.030841,0.091487,0.015241,0.025645,0.000442,0.001230,0.000193,0.000470,0.000055,0.000207,postcode
SY10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY11,0.065505,0.163965,0.040822,0.093040,0.005129,0.016385,0.003066,0.006146,0.001021,0.001044,postcode
SY12,0.027205,0.073598,0.010995,0.032801,0.005248,0.010630,0.000075,0.002720,0.000021,0.000080,postcode
SY13,0.023437,0.071425,0.009698,0.029000,0.001412,0.002894,0.000039,0.000095,0.000011,0.000042,postcode
SY14,0.020237,0.060233,0.010036,0.020855,0.003216,0.006591,0.003101,0.003229,0.000025,0.003108,postcode
SY15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
SY25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TA1,0.071523,0.172103,0.029032,0.098621,0.002739,0.014492,0.000014,0.002725,0.000003,0.000012,postcode
TA2,0.035570,0.087617,0.015117,0.042540,0.001401,0.006862,0.001343,0.001381,0.000004,0.000018,postcode
TA3,0.054331,0.107862,0.024195,0.051782,0.007451,0.013532,0.002968,0.004483,0.001478,0.001493,postcode
TA4,0.040809,0.098886,0.018288,0.055782,0.002161,0.009641,0.000016,0.001096,0.000004,0.000014,postcode
TA5,0.057928,0.114803,0.027962,0.068139,0.009805,0.019744,0.003906,0.003961,0.000007,0.001964,postcode
TA6,0.049419,0.154404,0.031871,0.068981,0.002195,0.008743,0.001446,0.002184,0.000002,0.000727,postcode
TA7,0.044131,0.085821,0.019665,0.055633,0.001676,0.008209,0.000024,0.001652,0.000005,0.000021,postcode
TA8,0.013511,0.067061,0.003276,0.021009,0.000136,0.000431,0.000035,0.000101,0.000008,0.000031,postcode
TA9,0.018294,0.076623,0.004997,0.027078,0.002180,0.002444,0.000031,0.000091,0.000007,0.000028,postcode
TA10,0.049082,0.119369,0.021140,0.065381,0.002375,0.007148,0.000034,0.002341,0.000008,0.002273,postcode
TA11,0.020533,0.092930,0.012537,0.032702,0.004756,0.005053,0.000035,0.000102,0.000008,0.000031,postcode
TA12,0.031670,0.087304,0.013056,0.033118,0.000319,0.006387,0.000082,0.000237,0.000018,0.000073,postcode
TA13,0.017626,0.056333,0.002612,0.025365,0.000361,0.001146,0.000093,0.000268,0.000021,0.000083,postcode
TA14,0.055053,0.076996,0.022695,0.048224,0.000554,0.001757,0.000142,0.000411,0.000032,0.000127,postcode
TA15,0.042015,0.160858,0.009520,0.047999,0.001317,0.004177,0.000339,0.000978,0.000075,0.000301,postcode
TA16,0.024878,0.068929,0.018795,0.054736,0.000780,0.002473,0.000201,0.000579,0.000045,0.000178,postcode
TA17,0.034376,0.077065,0.025971,0.057453,0.001078,0.003417,0.000277,0.000800,0.000062,0.000246,postcode
TA18,0.033472,0.087322,0.020309,0.060626,0.002552,0.012501,0.000037,0.007335,0.000008,0.002442,postcode
TA19,0.055068,0.108935,0.023072,0.068938,0.000131,0.015903,0.000034,0.000097,0.000007,0.000030,postcode
TA20,0.030568,0.092371,0.015854,0.042692,0.004793,0.008486,0.001199,0.002413,0.000004,0.001197,postcode
TA21,0.048369,0.115057,0.021218,0.063470,0.001558,0.009100,0.000022,0.003006,0.000005,0.000020,postcode
TA22,0.030841,0.053605,0.012714,0.021780,0.000310,0.000984,0.000080,0.000231,0.000018,0.000071,postcode
TA23,0.106216,0.214112,0.056722,0.132941,0.003894,0.019073,0.000056,0.003838,0.000012,0.000050,postcode
TA24,0.041858,0.105182,0.023535,0.051584,0.004259,0.008592,0.001065,0.003194,0.001053,0.002113,postcode
TD1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD12,0.012361,0.077758,0.007186,0.053180,0.001437,0.003737,0.000862,0.002587,0.000287,0.001725,postcode
TD13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
TD15,0.084936,0.164325,0.049381,0.118768,0.009876,0.025678,0.005926,0.017777,0.001975,0.011852,postcode
TF1,0.055830,0.164660,0.022712,0.080419,0.006599,0.018898,0.001890,0.009433,0.000944,0.002836,postcode
TF2,0.036884,0.111534,0.009319,0.050741,0.001863,0.008342,0.000925,0.003702,0.000914,0.001842,postcode
TF3,0.048167,0.133472,0.022417,0.061174,0.000086,0.012875,0.000032,0.001701,0.000014,0.000050,postcode
TF4,0.066268,0.155838,0.038600,0.096928,0.006446,0.027348,0.000032,0.009672,0.000014,0.004820,postcode
TF5,0.012372,0.058984,0.002054,0.021822,0.000402,0.001482,0.000148,0.000614,0.000064,0.000233,postcode
TF6,0.014913,0.051025,0.004074,0.015821,0.000174,0.003827,0.000064,0.000266,0.000028,0.000101,postcode
TF7,0.022875,0.096407,0.007022,0.042757,0.000117,0.004714,0.000043,0.000179,0.000019,0.000068,postcode
TF8,0.043413,0.085109,0.026397,0.049839,0.005274,0.021008,0.005101,0.015418,0.000043,0.000158,postcode
TF9,0.012337,0.036986,0.003190,0.016506,0.001026,0.001169,0.000992,0.001054,0.000008,0.000031,postcode
TF10,0.024937,0.091214,0.009386,0.035826,0.004566,0.004786,0.003020,0.004609,0.001508,0.003037,postcode
TF11,0.012014,0.061357,0.002705,0.021073,0.000116,0.000426,0.000043,0.000177,0.000018,0.000067,postcode
TF12,0.033784,0.062342,0.016651,0.034894,0.004104,0.008567,0.000078,0.000325,0.000034,0.000123,postcode
TF13,0.016588,0.072171,0.010267,0.040395,0.000247,0.014422,0.000091,0.004881,0.000039,0.004647,postcode
TN1,0.131509,0.224397,0.073464,0.155033,0.020942,0.052385,0.005293,0.013269,0.002614,0.005371,postcode
TN2,0.066617,0.116929,0.039585,0.069267,0.019024,0.030570,0.013915,0.019062,0.002534,0.016472,postcode
TN3,0.032632,0.070538,0.016287,0.025903,0.001908,0.003926,0.000083,0.001960,0.000020,0.000136,postcode
TN4,0.056274,0.101079,0.033885,0.060254,0.009109,0.018299,0.006472,0.009148,0.001297,0.009075,postcode
TN5,0.030197,0.055835,0.005692,0.018730,0.002587,0.002981,0.000113,0.002658,0.000027,0.000184,postcode
TN6,0.033834,0.072414,0.014556,0.036297,0.001294,0.005003,0.000057,0.002500,0.000014,0.002434,postcode
TN7,0.024735,0.041381,0.003679,0.017075,0.000895,0.002333,0.000413,0.001155,0.000099,0.000673,postcode
TN8,0.058844,0.110836,0.023317,0.065968,0.003654,0.016099,0.000084,0.003707,0.000020,0.000137,postcode
TN9,0.053500,0.138103,0.027749,0.072309,0.010547,0.012961,0.002166,0.004411,0.000024,0.002229,postcode
TN10,0.060422,0.135538,0.020462,0.060674,0.000254,0.010371,0.000117,0.000328,0.000028,0.000191,postcode
TN11,0.061184,0.119140,0.028906,0.071306,0.008466,0.022011,0.003397,0.005199,0.001678,0.003447,postcode
TN12,0.046057,0.115228,0.017049,0.049322,0.003265,0.008173,0.000834,0.002494,0.000009,0.000858,postcode
TN13,0.033732,0.079731,0.016843,0.040647,0.001497,0.005790,0.001420,0.001538,0.000016,0.001462,postcode
TN14,0.023509,0.057262,0.009189,0.028761,0.001869,0.010614,0.001774,0.005305,0.000020,0.005209,postcode
TN15,0.018836,0.045096,0.004664,0.028419,0.000110,0.003445,0.000051,0.001195,0.000012,0.001136,postcode
TN16,0.026098,0.070347,0.015485,0.037763,0.001814,0.005374,0.000079,0.001864,0.000019,0.000129,postcode
TN17,0.039233,0.083093,0.026410,0.049997,0.007734,0.017080,0.001588,0.003235,0.000018,0.001634,postcode
TN18,0.030011,0.057415,0.014960,0.024787,0.003043,0.006262,0.002888,0.005882,0.002787,0.005727,postcode
TN19,0.029618,0.039405,0.017238,0.030140,0.010576,0.011422,0.005268,0.010729,0.000058,0.005421,postcode
TN20,0.004656,0.020008,0.002242,0.010405,0.000545,0.001422,0.000252,0.000704,0.000061,0.000410,postcode
TN21,0.016895,0.038127,0.009134,0.012781,0.000149,0.000388,0.000069,0.000192,0.000017,0.000112,postcode
TN22,0.026422,0.051879,0.009623,0.020406,0.001127,0.004360,0.000049,0.002179,0.000012,0.000080,postcode
TN23,0.046451,0.116236,0.018654,0.058702,0.003142,0.012422,0.001061,0.004185,0.000012,0.000080,postcode
TN24,0.028397,0.076319,0.010934,0.032423,0.001433,0.005542,0.000063,0.004066,0.000015,0.001399,postcode
TN25,0.016767,0.036205,0.005761,0.022104,0.000136,0.000355,0.000063,0.000176,0.000015,0.000102,postcode
TN26,0.055155,0.086424,0.021089,0.040586,0.003883,0.004194,0.001934,0.002094,0.000021,0.000145,postcode
TN27,0.025753,0.069881,0.017424,0.036582,0.001684,0.008038,0.000074,0.001730,0.000018,0.001644,postcode
TN28,0.012362,0.082037,0.001366,0.028564,0.000332,0.004041,0.000153,0.000429,0.000037,0.000250,postcode
TN29,0.003514,0.044233,0.000799,0.014838,0.000194,0.000506,0.000090,0.000251,0.000022,0.000146,postcode
TN30,0.043318,0.089337,0.019052,0.041020,0.000268,0.000700,0.000124,0.000346,0.000030,0.000202,postcode
TN31,0.025922,0.066869,0.010131,0.027981,0.000195,0.006106,0.000090,0.000252,0.000022,0.000147,postcode
TN32,0.042721,0.062124,0.036982,0.047050,0.016097,0.016757,0.015876,0.016216,0.003967,0.012074,postcode
TN33,0.022142,0.038296,0.011037,0.018288,0.000213,0.000555,0.000098,0.000275,0.000024,0.000160,postcode
TN34,0.155785,0.261576,0.085022,0.174532,0.015887,0.071921,0.004361,0.051695,0.001447,0.015849,postcode
TN35,0.035631,0.088138,0.015384,0.052626,0.007428,0.010222,0.004900,0.009893,0.004813,0.009758,postcode
TN36,0.015524,0.039685,0.003528,0.008178,0.000858,0.002237,0.000396,0.001108,0.000095,0.000645,postcode
TN37,0.127706,0.206485,0.073412,0.134324,0.032206,0.064548,0.012896,0.034403,0.002157,0.023622,postcode
TN38,0.094495,0.155483,0.040352,0.090073,0.013900,0.047745,0.009234,0.030741,0.001544,0.023021,postcode
TN39,0.040581,0.102306,0.018863,0.060390,0.001552,0.006001,0.000068,0.000190,0.000016,0.000111,postcode
TN40,0.049283,0.088059,0.027262,0.058300,0.010786,0.023450,0.007153,0.012606,0.001787,0.008973,postcode
TQ1,0.037489,0.093142,0.020409,0.057891,0.003412,0.015800,0.002244,0.005656,0.002235,0.002269,postcode
TQ2,0.035864,0.081983,0.015747,0.049418,0.001178,0.011204,0.000027,0.003390,0.000018,0.001144,postcode
TQ3,0.032911,0.079595,0.021762,0.046708,0.002755,0.012270,0.000033,0.001462,0.000022,0.000062,postcode
TQ4,0.035400,0.100365,0.016001,0.066697,0.001833,0.019135,0.000042,0.005276,0.000028,0.000080,postcode
TQ5,0.041065,0.130191,0.020534,0.079966,0.009307,0.018762,0.003100,0.009345,0.001556,0.006198,postcode
TQ6,0.068127,0.173479,0.035136,0.116098,0.010873,0.030517,0.004335,0.023773,0.004318,0.019373,postcode
TQ7,0.050236,0.105279,0.020185,0.051774,0.005568,0.010144,0.002220,0.004498,0.001114,0.003341,postcode
TQ8,0.024319,0.075831,0.017215,0.046554,0.000392,0.001269,0.000124,0.000516,0.000083,0.000237,postcode
TQ9,0.028834,0.080661,0.011192,0.037868,0.004385,0.009948,0.002177,0.006561,0.001093,0.002201,postcode
TQ10,0.034420,0.070780,0.017215,0.041504,0.000392,0.001269,0.000124,0.000516,0.000083,0.000237,postcode
TQ11,0.056409,0.143762,0.019590,0.075964,0.011940,0.018686,0.005888,0.006334,0.005841,0.006017,postcode
TQ12,0.051510,0.111653,0.032058,0.068558,0.003048,0.008554,0.000615,0.003663,0.000010,0.000028,postcode
TQ13,0.029292,0.061801,0.014647,0.033477,0.001975,0.008794,0.000023,0.002949,0.000016,0.000045,postcode
TQ14,0.043659,0.142446,0.014255,0.109421,0.003148,0.014017,0.000037,0.001670,0.000025,0.001586,postcode
TR1,0.064436,0.139732,0.042399,0.094094,0.012797,0.026969,0.000033,0.010248,0.000010,0.001313,postcode
