name,hh_total,hh_depchild
G64 2,2457.46,585.61
G64 3,2249.63,590.76
G64 4,1169.41,323.64
G641 U,6.31,3.57
G65 0,3226.19,733.51
G65 9,3301.05,832.45
G66 1,2099.58,404.41
G66 2,3473.97,905.57
G66 3,4207.77,1233.61
G66 4,2345.35,683.46
G66 5,1842.77,531.71
G66 7,1954.11,471.86
G66 8,1763.44,431.34
G668 A,8.2,1.2
G67 1,2539.29,602.89
G67 2,5181.71,1281.11
G67 3,3716.7,904.31
G67 4,3926.74,943.32
G68 0,3035.71,1091.36
G68 9,4663.0,1387.82
G69 0,3025.35,788.33
G69 6,3722.09,877.5
G69 7,4459.36,1208.71
G69 8,1930.96,736.73
G69 9,1919.18,584.16
G696 U,4.91,1.01
G699 H,5.5,1.47
G71 5,2826.0,813.18
G71 6,3503.85,874.04
G71 7,4232.15,1287.57
G71 8,3158.0,772.46
G718 B,2.95,0.8
G72 0,4187.38,1288.28
G72 6,1481.75,911.48
G72 7,6275.21,1938.67
G72 8,5969.75,1759.69
G72 9,4603.92,1068.4
G73 1,2043.0,349.0
G73 2,3700.02,657.27
G73 3,3736.17,709.45
G73 4,3155.93,816.86
G73 5,2648.25,681.42
G731 D,0.0,0.0
G74 1,2021.54,431.2
G74 2,3420.93,698.55
G74 3,6476.9,1293.94
G74 4,5088.06,1298.82
G74 5,840.97,300.93
G75 0,4027.33,852.21
G75 7,43.7,19.17
G75 8,8198.17,2095.76
G75 9,5190.18,1826.49
G76 0,2094.1,657.21
G76 7,3200.02,1239.7
G76 8,3223.54,1038.39
G76 9,605.99,132.71
G768 R,6.41,1.92
G77 5,4960.53,1793.6
G77 6,6251.59,2346.4
G78 1,4254.23,989.05
G78 2,3996.0,1137.48
G78 3,2504.16,692.81
G78 4,323.18,94.2
G783 A,1.78,0.51
G784 D,4.92,1.23
G81 1,2973.89,558.73
G81 2,3300.04,822.39
G81 3,3414.23,763.28
G81 4,3518.72,747.33
G81 5,2404.5,755.59
G81 6,2813.53,668.2
G811 E,36.47,9.18
G815 Q,13.77,3.25
G82 1,2449.0,497.0
G82 2,3021.61,753.26
G82 3,2038.64,614.77
G82 4,2582.5,607.0
G82 5,2413.0,595.0
G83 0,3324.69,638.87
G83 7,359.88,69.19
G83 8,3236.98,754.52
G83 9,3815.0,1039.32
G837 D,2.81,0.28
G838 Q,17.5,1.92
G838 R,13.41,2.92
G838 S,45.62,14.19
G839 L,17.12,5.75
G84 0,1983.36,442.24
G84 7,2977.77,646.68
G84 8,2773.31,517.56
G84 9,1760.05,480.23
GL1 1,1797.96,243.67
GL1 2,1740.32,275.18
GL1 3,2855.98,601.25
GL1 4,5141.17,1842.01
GL1 5,4520.36,1359.5
GL1 9,609.89,181.81
GL10 2,2987.73,750.64
GL10 3,3807.76,1032.59
GL11 4,2803.91,813.03
GL11 5,3814.52,940.02
GL11 6,1601.86,372.12
GL11 9,142.52,38.21
GL12 7,2856.23,748.1
GL12 8,3549.56,1183.61
GL12 9,10.96,2.94
GL13 9,2617.54,644.85
GL14 1,1444.77,301.21
GL14 2,3176.3,799.59
GL14 3,1964.3,504.47
GL14 9,185.55,50.78
GL15 4,2577.07,584.35
GL15 5,3959.64,1027.28
GL15 6,3058.77,711.12
GL15 9,98.86,19.86
GL16 7,3234.53,769.73
GL16 8,2827.88,634.41
GL16 9,273.11,47.58
GL17 0,2097.57,524.82
GL17 1,218.69,59.84
GL17 9,2962.81,728.8
GL18 1,3300.29,777.94
GL18 2,572.57,128.26
GL19 3,2133.91,510.19
GL19 4,1529.04,345.36
GL2 0,4994.33,1404.9
GL2 2,3270.65,1606.3
GL2 3,445.6,141.4
GL2 4,6712.95,2049.85
GL2 5,2212.94,620.46
GL2 7,2144.22,574.28
GL2 8,1758.28,458.67
GL2 9,3472.9,907.99
GL20 5,3354.29,725.64
GL20 6,1273.9,260.57
GL20 7,3602.0,1108.34
GL20 8,4312.18,1125.5
GL20 9,355.67,80.58
GL3 1,2556.81,841.45
GL3 2,3093.12,782.9
GL3 3,3656.01,826.08
GL3 4,4999.91,1670.18
GL3 5,63.2,16.47
GL3 9,246.5,83.52
GL4 0,5518.15,1393.16
GL4 3,1923.92,552.73
GL4 4,4118.12,1282.88
GL4 5,3347.67,951.35
GL4 6,4530.85,1390.05
GL4 8,905.55,226.72
GL5 1,3187.85,768.98
GL5 2,2407.11,589.96
GL5 3,2066.79,525.23
GL5 4,4180.99,1100.78
GL5 5,1765.96,415.41
GL50 1,1319.37,105.95
GL50 2,3466.88,476.05
GL50 3,2040.9,251.02
GL50 4,3310.99,654.68
GL50 9,499.44,112.18
GL51 0,5261.22,1551.83
GL51 3,4483.34,1170.44
GL51 4,1049.86,326.39
GL51 6,3777.86,939.25
GL51 7,3194.55,977.52
GL51 8,2671.67,701.11
GL51 9,2818.7,637.96
GL52 2,3103.7,472.43
GL52 3,2731.7,646.68
GL52 5,3686.61,1129.37
GL52 6,3819.37,1062.12
GL52 7,1445.01,478.43
GL52 8,5077.89,1556.35
GL52 9,1561.68,440.27
GL53 0,2204.98,628.46
GL53 7,2480.22,558.43
GL53 8,2212.55,788.18
GL53 9,1969.89,562.04
GL54 1,1388.47,220.64
GL54 2,3169.69,900.44
GL54 3,1666.97,390.55
GL54 4,1276.97,303.72
GL54 5,3791.62,859.76
GL55 6,2788.5,568.94
GL55 9,27.61,4.7
GL56 0,3273.35,722.63
GL56 9,1621.7,337.33
GL6 0,2682.66,650.54
GL6 1,618.25,159.64
GL6 6,2357.44,523.18
GL6 7,1621.79,381.13
GL6 8,2663.2,736.51
GL6 9,1479.26,329.31
GL7 0,21.5,4.93
GL7 1,6286.6,1552.87
GL7 2,2437.71,519.83
GL7 3,2357.14,514.81
GL7 4,2172.88,582.25
GL7 5,3385.27,841.3
GL7 6,2091.84,513.4
GL7 7,948.64,235.16
GL7 9,561.26,151.43
GL8 0,56.75,9.02
GL8 8,4248.73,986.57
GL9 1,941.99,238.54
GU1 1,4557.67,1384.15
GU1 2,4137.39,1371.15
GU1 3,1903.34,423.51
GU1 4,2574.87,498.6
GU1 9,680.23,110.93
GU10 1,2358.01,672.81
GU10 2,1170.4,329.66
GU10 3,1589.59,573.72
GU10 4,2816.86,938.28
GU10 5,2087.66,747.83
GU11 1,2959.45,917.76
GU11 2,1166.73,530.12
GU11 3,5157.36,1437.36
GU11 4,918.72,487.77
GU11 9,156.9,29.14
GU12 4,5990.52,1968.44
GU12 5,3423.81,931.37
GU12 6,4067.13,1161.41
GU14 0,3022.99,969.15
GU14 4,339.05,80.83
GU14 6,4050.73,1269.11
GU14 7,3247.2,965.97
GU14 8,5821.77,1804.49
GU14 9,6255.81,1990.2
GU15 1,3893.97,1287.19
GU15 2,3586.14,1060.53
GU15 3,3352.83,908.98
GU15 4,2739.84,931.59
GU15 9,566.89,181.53
GU16 6,4065.09,1246.98
GU16 7,967.61,264.79
GU16 8,2973.08,1033.38
GU16 9,1574.22,502.58
GU17 0,2750.52,849.83
GU17 9,1866.03,525.04
GU18 5,2851.64,751.18
GU19 5,2611.43,782.61
GU2 4,1089.48,271.89
GU2 7,2226.04,624.37
GU2 8,3107.14,838.6
GU2 9,4622.82,1441.61
GU20 5,79.49,20.35
GU20 6,1742.5,496.17
GU21 2,4660.85,1655.38
GU21 3,4496.66,1404.12
GU21 4,3925.86,1335.04
GU21 5,3194.58,1167.38
GU21 6,918.49,244.81
GU21 7,904.02,251.55
GU21 8,1816.65,563.72
GU21 9,26.54,7.75
GU22 0,2497.93,801.57
GU22 2,420.7,109.08
GU22 7,4058.34,948.69
GU22 8,3775.0,1243.69
GU22 9,3771.2,1486.71
GU23 6,1543.01,384.28
GU23 7,1277.45,368.82
GU24 0,1686.48,681.93
GU24 8,1956.97,548.89
GU24 9,3430.73,1287.72
GU25 4,2161.0,689.06
GU25 9,193.09,65.18
GU26 6,3320.05,880.41
GU27 1,2563.67,772.43
GU27 2,2056.67,608.23
GU27 3,2686.97,826.06
GU27 9,174.51,41.51
GU28 0,1664.04,365.12
GU28 8,83.2,22.74
GU28 9,1178.72,264.5
GU29 0,1446.86,321.22
GU29 1,56.48,9.75
GU29 9,3149.97,675.91
GU3 1,787.69,225.89
GU3 2,1154.89,254.77
GU3 3,2722.93,792.03
GU30 7,4200.16,1248.36
GU30 9,48.0,16.34
GU31 4,3124.31,898.56
GU31 5,1520.35,365.36
GU32 1,1589.01,418.86
GU32 2,1250.43,318.96
GU32 3,2307.4,598.95
GU32 9,630.32,116.4
GU33 6,1028.5,275.96
GU33 7,2560.11,685.8
GU34 1,2901.64,707.69
GU34 2,4601.78,1237.91
GU34 3,1484.11,378.82
GU34 4,1711.22,477.77
GU34 5,3494.96,1024.83
GU34 9,302.71,42.47
GU35 0,4989.73,1582.17
GU35 5,181.54,75.43
GU35 8,2080.79,476.63
GU35 9,2449.95,668.09
GU4 7,4519.46,1425.18
GU4 8,2354.47,672.69
GU46 6,4188.97,1188.15
GU46 7,1845.61,508.77
GU47 0,4272.62,1344.53
GU47 7,125.74,44.44
GU47 8,1631.74,523.22
GU47 9,1567.24,458.85
GU5 0,2726.77,812.58
GU5 9,1709.53,460.85
GU51 1,1921.42,926.12
GU51 2,955.63,251.32
GU51 3,3429.21,939.34
GU51 4,2095.17,516.27
GU51 5,1663.55,614.1
GU51 9,246.01,65.91
GU52 0,1018.28,372.28
GU52 6,2879.64,921.34
GU52 7,1536.99,446.72
GU52 8,1727.25,743.18
GU52 9,15.57,5.14
GU6 7,3627.4,965.25
GU6 8,3027.73,695.56
GU6 9,43.98,9.03
GU7 1,3450.54,1142.95
GU7 2,2578.42,746.57
GU7 3,3686.73,1068.07
GU7 9,325.1,89.3
GU8 4,2200.01,677.84
GU8 5,3323.0,1011.99
GU8 6,1655.6,438.61
GU9 0,2940.6,883.57
GU9 1,237.8,27.72
GU9 7,2281.59,470.61
GU9 8,4043.0,1437.71
GU9 9,3426.15,984.79
HA0 1,3962.87,1520.39
HA0 2,4686.0,1884.74
HA0 3,3708.85,1405.1
HA0 4,4152.12,1709.6
HA0 9,168.77,70.86
HA1 1,3096.83,1060.98
HA1 2,3566.47,1218.6
HA1 3,3914.78,1193.93
HA1 4,5339.09,1915.97
HA1 9,190.23,70.7
HA2 0,4519.8,1651.4
HA2 2,96.98,35.93
HA2 6,2976.65,1175.85
HA2 7,3171.99,1106.15
HA2 8,4565.06,1750.43
HA2 9,4967.64,2088.51
HA3 0,3650.66,1212.12
HA3 3,200.42,74.26
HA3 5,3575.17,1444.89
HA3 6,3581.06,1203.45
HA3 7,4430.4,1709.08
HA3 8,4234.2,1439.87
HA3 9,4990.44,1778.57
HA4 0,4417.08,1663.62
HA4 4,210.3,66.25
HA4 6,4125.73,1502.57
HA4 7,4321.83,1257.83
HA4 8,3595.24,1062.43
HA4 9,4033.09,1407.03
HA5 1,3450.01,1310.77
HA5 2,3503.38,1102.84
HA5 3,4136.0,1385.4
HA5 4,3415.2,1113.52
HA5 5,2882.49,1046.21
HA5 9,203.49,63.11
HA6 1,3177.69,1056.73
HA6 2,3530.36,1000.88
HA6 3,2262.3,734.92
HA6 9,216.0,71.74
HA7 1,2944.94,1157.6
HA7 2,3382.58,1279.48
HA7 3,3254.95,993.18
HA7 4,3747.99,1067.81
HA7 9,196.0,62.68
HA8 0,4261.79,1779.08
HA8 4,226.93,74.25
HA8 5,4071.41,1558.86
HA8 6,3728.3,1391.25
HA8 7,2095.2,699.39
HA8 8,5381.81,2014.33
HA8 9,4194.86,1604.93
HA9 0,3211.71,908.51
HA9 1,155.17,63.31
HA9 6,3179.24,1120.03
HA9 7,3321.94,1264.97
HA9 8,4592.65,1710.72
HA9 9,4110.9,1524.65
HD1 1,407.31,77.65
HD1 2,481.02,106.55
HD1 3,2370.64,893.87
HD1 4,3682.86,1028.93
HD1 5,1343.53,317.14
HD1 6,889.76,296.56
HD1 9,253.65,51.7
HD2 1,6376.46,2201.44
HD2 2,5307.56,1754.79
HD3 2,120.42,61.46
HD3 3,7584.17,2144.95
HD3 4,6367.67,1781.12
HD4 5,5115.42,1724.05
HD4 6,4389.84,1118.76
HD4 7,3570.03,796.53
HD5 0,2683.64,710.31
HD5 8,5774.61,1566.28
HD5 9,5026.84,1454.48
HD6 1,1741.82,399.5
HD6 2,3181.09,775.15
HD6 3,5099.74,1336.86
HD6 4,1996.45,516.21
HD6 9,57.41,12.81
HD7 4,3645.34,947.16
HD7 5,4477.09,1256.07
HD7 6,2004.65,506.17
HD7 9,84.49,24.86
HD8 0,4592.79,1197.82
HD8 1,127.38,33.44
HD8 8,4730.49,1351.33
HD8 9,4660.47,1256.48
HD9 1,2476.78,687.21
HD9 2,2119.9,572.98
HD9 3,1819.76,480.19
HD9 4,1629.92,413.92
HD9 5,2063.4,623.34
HD9 6,2903.07,740.05
HD9 7,2433.5,669.46
HD9 9,89.2,21.13
HG1 1,1069.26,148.75
HG1 2,3485.2,767.25
HG1 3,3137.84,785.49
HG1 4,5451.14,1271.81
HG1 5,2915.54,428.24
HG1 9,366.34,113.49
HG2 0,3322.61,839.23
HG2 7,4635.31,1268.58
HG2 8,3353.06,1044.35
HG2 9,2555.89,788.18
HG3 1,2760.01,780.38
HG3 2,5351.15,1619.94
HG3 3,2089.31,496.34
HG3 4,790.27,178.13
HG3 5,1491.8,313.85
HG4 1,3867.91,906.19
HG4 2,3349.59,895.25
HG4 3,1782.54,442.1
HG4 4,1100.76,217.37
HG4 5,1155.58,272.21
HG4 9,78.81,13.42
HG5 0,4236.29,1163.54
HG5 5,96.2,18.4
HG5 8,2314.15,495.41
HG5 9,1709.09,467.56
HP1 1,4299.92,1254.83
HP1 2,3596.05,1127.39
HP1 3,3391.05,1118.85
HP1 9,259.78,84.28
HP10 0,2461.04,730.53
HP10 8,2159.34,697.9
HP10 9,3626.2,1085.61
HP11 1,4101.97,1424.28
HP11 2,2095.71,584.2
HP11 9,249.71,54.34
HP12 3,4271.34,1708.65
HP12 4,4001.09,1269.49
HP12 9,169.67,69.0
HP13 5,6279.59,2157.27
HP13 6,4586.97,1556.4
HP13 7,6545.12,2276.74
HP14 3,4110.2,1190.27
HP14 4,2894.96,821.08
HP15 6,3371.9,910.63
HP15 7,3634.86,1122.59
HP15 9,5.1,1.11
HP16 0,2998.37,884.42
HP16 6,129.11,35.81
HP16 9,1879.74,542.25
HP17 0,409.05,101.96
HP17 8,3975.67,1171.61
HP17 9,142.75,41.5
HP18 0,4967.28,2158.99
HP18 1,380.65,215.54
HP18 9,3174.03,940.1
HP19 0,1015.06,250.17
HP19 7,2735.91,889.85
HP19 8,2305.68,792.02
HP19 9,4199.93,1705.28
HP2 4,4480.47,1495.84
HP2 5,5409.14,1733.29
HP2 6,3059.3,955.61
HP2 7,3840.6,1449.1
HP20 1,4166.7,1296.97
HP20 2,2629.68,709.27
HP20 9,470.26,172.76
HP21 7,3748.62,1065.71
HP21 8,5119.71,1743.48
HP21 9,5012.2,1563.19
HP22 0,230.51,87.26
HP22 3,287.54,120.28
HP22 4,2301.59,623.65
HP22 5,5419.84,1899.48
HP22 6,2694.64,711.84
HP22 7,936.43,393.34
HP22 9,388.87,141.87
HP23 4,2562.87,788.35
HP23 5,3157.82,949.13
HP23 6,1817.22,468.85
HP23 9,100.47,33.86
HP27 0,2786.64,726.54
HP27 7,13.64,4.98
HP27 9,3106.07,808.7
HP3 0,3001.26,914.76
HP3 8,3892.92,1313.77
HP3 9,6697.0,2138.84
HP4 1,2930.51,909.82
HP4 2,3171.81,896.23
HP4 3,4254.39,1438.56
HP4 9,102.14,18.63
HP5 1,3221.19,895.97
HP5 2,4682.07,1557.06
HP5 3,2896.59,936.11
HP5 9,151.23,57.37
HP6 5,2223.34,692.36
HP6 6,3310.19,1256.72
HP6 9,254.08,69.24
HP7 0,2058.07,602.13
HP7 9,2577.69,951.77
HP8 4,2837.25,927.88
HP9 1,3335.75,1132.22
HP9 2,3498.68,1175.37
HP9 9,95.57,24.6
HR1 1,6023.22,1621.76
HR1 2,2506.48,481.51
HR1 3,3061.3,763.79
HR1 4,2758.38,694.55
HR1 9,577.72,141.05
HR2 0,1723.27,405.4
HR2 6,3777.01,1122.5
HR2 7,6338.04,2029.72
HR2 8,1833.93,414.68
HR2 9,2664.64,699.53
HR3 5,2248.86,443.4
HR3 6,1398.55,286.68
HR4 0,4962.08,1214.96
HR4 7,2350.79,640.08
HR4 8,2605.97,600.65
HR4 9,3746.12,824.01
HR5 3,2331.57,463.28
HR6 0,2329.46,456.26
HR6 6,76.66,16.43
HR6 8,4300.84,1012.55
HR6 9,2696.71,629.26
HR7 4,3372.36,715.03
HR8 1,2176.6,439.37
HR8 2,4176.65,876.69
HR8 9,56.27,10.37
HR9 5,3278.56,650.21
HR9 6,1957.21,427.5
HR9 7,4379.72,962.53
HR9 9,94.19,21.66
HS1 2,2528.03,404.63
HS2 0,4419.61,1048.4
HS2 9,2003.36,333.96
HS3 3,639.0,96.0
HS4 3,145.0,21.0
HS5 3,106.0,16.77
HS53 U,18.0,2.23
HS6 5,769.63,106.18
HS65 H,37.37,6.82
HS7 5,562.59,137.87
HS75 L,23.41,4.13
HS8 5,879.0,177.0
HS9 5,604.0,129.0
HU1 1,479.77,29.53
HU1 2,1005.53,161.59
HU1 3,582.99,39.4
HU1 4,17.07,3.2
HU10 6,4822.44,1208.23
HU10 7,4018.63,1062.78
HU10 9,42.24,10.9
HU11 4,3794.14,761.8
HU11 5,1990.66,462.77
HU12 0,2470.45,525.3
HU12 8,5072.83,1161.0
HU12 9,3679.81,889.83
HU13 0,3465.5,942.38
HU13 3,59.14,15.26
HU13 9,3225.98,886.35
HU14 3,3617.91,1028.73
HU14 9,67.59,17.44
HU15 1,5738.21,1830.49
HU15 2,4537.76,1115.44
HU16 4,2960.07,646.45
HU16 5,4295.6,932.05
HU16 9,11.89,1.72
HU17 0,4729.13,1038.49
HU17 5,1129.93,257.23
HU17 6,403.25,68.57
HU17 7,4169.85,1052.96
HU17 8,4849.05,1119.75
HU17 9,4420.04,1089.88
HU18 1,3771.15,751.31
HU19 2,3132.31,676.26
HU2 0,830.76,192.63
HU2 8,1095.46,138.5
HU2 9,574.47,137.63
HU20 3,365.8,92.08
HU3 1,2757.09,628.81
HU3 2,2708.47,740.85
HU3 3,1826.49,564.91
HU3 4,426.94,127.12
HU3 5,1825.01,607.9
HU3 6,4037.41,1201.72
HU4 6,6180.53,1669.13
HU4 7,4232.07,1161.8
HU4 9,8.45,2.18
HU5 1,2239.75,528.44
HU5 2,3744.94,734.52
HU5 3,4562.44,1049.63
HU5 4,3783.73,1097.12
HU5 5,8198.51,2046.51
HU6 0,179.77,40.5
HU6 7,4854.36,978.43
HU6 8,4200.46,1456.16
HU6 9,4830.99,1927.7
HU7 0,1065.3,279.41
HU7 3,5157.16,2061.71
HU7 4,9454.08,2965.36
HU7 5,1973.46,766.31
HU7 6,2056.54,623.51
HU7 9,96.14,22.47
HU8 0,3715.02,1054.76
HU8 7,1092.3,259.23
HU8 8,3651.39,975.75
HU8 9,6336.62,1947.58
HU9 1,1513.5,321.68
HU9 2,2985.74,766.97
HU9 3,4852.94,1479.47
HU9 4,5345.97,1766.02
HU9 5,2909.8,1084.2
HU9 9,407.83,56.48
HX1 1,474.14,75.85
HX1 2,2113.17,500.24
HX1 3,2726.39,1042.91
HX1 4,2216.12,1106.81
HX1 5,1341.37,533.2
HX1 9,228.37,32.51
HX2 0,3928.49,1346.3
HX2 6,2118.57,532.72
HX2 7,2930.88,758.73
HX2 8,3557.18,1211.24
HX2 9,3505.51,973.48
HX3 0,3573.44,1028.92
HX3 5,3365.58,1152.78
HX3 6,2981.35,704.08
HX3 7,4341.82,1089.76
HX3 8,3589.37,1022.98
HX3 9,3221.99,824.75
HX4 0,949.14,283.28
HX4 8,2609.24,704.0
HX4 9,1961.62,588.18
HX5 0,2721.25,774.52
HX5 9,1848.21,528.77
HX6 1,1627.72,481.61
HX6 2,3167.42,810.25
HX6 3,1600.6,392.56
HX6 4,1972.6,602.48
HX7 5,2096.8,497.32
HX7 6,1142.4,267.52
HX7 7,1157.68,240.25
HX7 8,1710.16,403.94
HX7 9,29.38,7.21
IG1 1,4686.2,2281.28
IG1 2,6561.58,3222.25
IG1 3,4900.24,2039.77
IG1 4,4568.07,2142.95
IG1 8,321.9,132.65
IG1 9,319.68,174.5
IG10 1,2816.88,871.09
IG10 2,3805.14,1267.31
IG10 3,4577.04,1553.84
IG10 4,1974.13,589.48
IG10 9,103.16,28.89
IG11 0,5054.62,2611.96
IG11 1,254.68,125.74
IG11 7,5176.93,2419.73
IG11 8,4522.26,2041.3
IG11 9,6446.25,2924.83
IG2 6,4853.04,2076.96
IG2 7,4753.16,2092.05
IG3 8,5600.07,2621.71
IG3 9,6274.48,2874.07
IG4 5,2919.63,1184.51
IG5 0,5771.31,2287.37
IG6 1,3449.82,1379.58
IG6 2,5124.65,2004.4
IG6 3,2646.03,1000.93
IG7 4,3839.14,1462.68
IG7 5,3050.64,1186.38
IG7 6,1961.65,628.41
IG8 0,3728.15,1176.45
IG8 1,350.73,98.24
IG8 7,3572.83,1304.26
IG8 8,3754.43,1351.05
IG8 9,4065.51,1447.6
IG9 5,3186.12,979.71
IG9 6,2249.2,719.6
IP1 1,603.49,98.24
IP1 2,2797.52,724.85
IP1 3,2073.91,477.21
IP1 4,3476.62,1068.72
IP1 5,4106.45,1286.5
IP1 6,4838.25,1461.36
IP1 9,480.29,41.75
IP10 0,1631.0,352.84
IP11 0,2367.71,558.59
IP11 1,98.65,16.18
IP11 2,3589.56,854.77
IP11 3,566.73,145.85
IP11 4,217.13,49.24
IP11 6,91.36,17.09
IP11 7,2877.39,468.68
IP11 9,4271.09,822.09
IP12 1,3124.2,630.72
IP12 2,2353.16,648.07
IP12 3,1595.77,381.92
IP12 4,3131.64,703.05
IP12 9,503.36,74.34
IP13 0,2293.68,546.76
IP13 6,1981.82,513.45
IP13 7,1423.08,317.16
IP13 8,992.09,218.03
IP13 9,2267.71,594.79
IP14 1,4798.42,1188.51
IP14 2,2869.99,701.87
IP14 3,1877.89,433.73
IP14 4,2718.37,615.64
IP14 5,3823.55,1256.6
IP14 6,1806.85,463.74
IP14 9,115.16,21.13
IP15 5,1062.27,141.55
IP16 4,3348.68,660.53
IP17 1,3552.05,811.78
IP17 2,1140.32,220.32
IP17 3,1082.67,150.27
IP17 9,38.62,8.52
IP18 6,1963.36,294.0
IP19 0,1166.69,208.33
IP19 1,74.99,16.75
IP19 8,2823.7,521.22
IP19 9,792.49,150.27
IP2 0,3710.86,1145.36
IP2 8,3860.29,1199.27
IP2 9,6291.76,1763.54
IP20 0,1079.33,218.71
IP20 9,2752.41,649.5
IP21 4,2941.94,661.94
IP21 5,2143.6,438.18
IP22 1,2550.77,569.77
IP22 2,2471.6,546.65
IP22 4,3906.34,880.78
IP22 5,1193.85,272.27
IP22 9,154.99,30.17
IP23 7,1906.06,428.38
IP23 8,1346.4,314.84
IP23 9,66.42,12.93
IP24 1,4064.7,1233.43
IP24 2,4383.65,1223.12
IP24 3,3633.24,1181.91
IP24 9,34.5,6.61
IP25 5,14.43,6.36
IP25 6,5849.37,1431.92
IP25 7,3201.6,644.32
IP26 4,2395.65,685.21
IP26 5,1568.44,360.24
IP27 0,4856.35,1088.49
IP27 1,107.42,29.42
IP27 9,3658.11,1182.7
IP28 1,68.28,19.17
IP28 3,25.78,11.33
IP28 6,2700.51,670.55
IP28 7,3829.0,937.85
IP28 8,5835.0,1954.77
IP28 9,303.71,82.99
IP29 4,1898.38,440.75
IP29 5,2029.13,515.53
IP3 0,4279.5,1320.75
IP3 8,5407.04,1508.98
IP3 9,5053.68,1689.76
IP30 0,1969.84,453.34
IP30 9,4334.9,1087.44
IP31 1,2219.6,523.25
IP31 2,3527.16,897.92
IP31 3,2960.69,718.61
IP32 6,4130.59,1196.25
IP32 7,3441.74,1065.78
IP33 1,2593.6,368.23
IP33 2,4073.84,821.6
IP33 3,4740.58,965.86
IP33 9,682.45,170.88
IP4 1,1267.36,301.85
IP4 2,3781.68,1052.32
IP4 3,2238.18,679.04
IP4 4,3416.96,1135.93
IP4 5,5107.8,1464.1
IP5 1,2314.87,495.9
IP5 2,4205.18,1650.42
IP5 3,1660.24,332.75
IP6 0,2768.44,777.87
IP6 8,3260.62,638.74
IP6 9,1715.55,410.86
IP7 5,2965.62,699.18
IP7 6,2072.13,602.91
IP7 7,1961.72,476.12
IP7 9,71.75,18.41
IP8 3,2966.93,775.77
IP8 4,1932.89,385.11
IP9 1,1960.73,427.48
IP9 2,3124.68,760.71
IP98 1,66.42,12.93
IP98 6,13.38,4.24
IP98 9,11.07,2.15
IV1 1,645.07,66.55
IV1 3,879.0,193.0
IV10 8,1258.64,275.53
IV11 8,415.0,93.0
IV12 4,2235.0,367.18
IV12 5,3767.84,814.73
IV13 7,269.0,75.0
IV14 9,938.18,236.3
IV15 9,2717.91,584.91
IV16 9,740.86,184.86
IV17 0,3102.14,881.91
IV18 0,2726.0,613.23
IV19 1,2215.28,519.94
IV2 3,4963.5,1038.57
IV2 4,5601.13,1194.52
IV2 5,3990.0,1141.48
IV2 6,4419.46,1585.47
IV2 7,4693.34,1151.32
IV2 8,234.63,69.56
IV20 1,1417.06,296.82
IV21 2,540.14,70.71
IV212 A,9.86,1.29
IV22 2,731.0,93.78
IV23 2,376.25,61.13
IV24 3,699.02,104.7
IV25 3,1245.0,223.0
IV26 2,912.01,183.16
IV262 T,8.01,1.54
IV262 Y,5.0,0.99
IV27 4,1754.63,246.53
IV28 3,240.0,30.0
IV3 5,3762.01,688.9
IV3 8,6284.86,1393.64
IV30 1,2589.35,407.58
IV30 4,3406.23,870.39
IV30 5,2527.95,688.88
IV30 6,4595.1,1298.49
IV30 8,2989.36,760.66
IV31 6,3203.0,768.0
IV32 7,2319.07,501.06
IV36 1,3497.08,638.37
IV36 2,2710.83,667.44
IV36 3,1255.03,366.21
IV362 Q,25.14,7.32
IV362 T,33.12,7.91
IV4 7,2150.24,512.03
IV40 8,1230.35,205.35
IV408 D,5.71,0.67
IV41 8,215.0,46.0
IV42 8,203.85,36.72
IV43 8,124.75,24.14
IV44 8,132.37,24.15
IV45 8,151.67,23.67
IV46 8,50.96,11.19
IV47 8,292.16,47.63
IV48 8,33.0,4.0
IV49 9,555.24,74.11
IV499 A,28.16,2.03
IV5 7,601.0,153.0
IV51 9,2568.45,523.43
IV52 8,169.0,36.0
IV53 8,63.0,14.0
IV54 8,698.0,95.0
IV55 8,655.0,86.0
IV56 8,140.55,11.71
IV6 7,2106.31,503.07
IV63 6,1035.0,196.42
IV63 7,166.98,21.87
IV7 8,2734.45,667.55
IV8 8,404.0,106.0
IV9 8,614.0,152.0
KA1 1,1423.6,312.43
KA1 2,3162.4,719.75
KA1 3,3501.16,720.14
KA1 4,2989.9,749.39
KA1 5,2850.78,630.91
KA10 6,4883.0,781.32
KA10 7,2893.08,805.77
KA11 1,4712.56,1258.79
KA11 2,1834.39,591.06
KA11 3,588.69,131.19
KA11 4,2148.59,589.63
KA11 5,208.88,57.38
KA112 A,10.75,2.64
KA12 0,4004.84,907.45
KA12 8,1916.65,323.06
KA12 9,2803.9,771.16
KA13 6,4850.94,1259.41
KA13 7,2878.1,719.48
KA137 Q,16.99,3.68
KA137 R,5.91,1.1
KA14 3,270.55,54.06
KA15 1,1693.8,389.82
KA15 2,1510.64,308.22
KA15 J,9.64,3.21
KA15 L,12.37,2.18
KA15 N,6.09,1.05
KA16 9,1350.0,249.55
KA17 0,1805.0,407.0
KA18 1,3124.24,747.98
KA18 2,2405.57,584.31
KA18 3,2290.17,659.98
KA18 4,1550.03,341.73
KA19 7,1897.12,384.78
KA19 8,1408.06,303.46
KA2 0,1734.63,392.08
KA2 9,1221.18,288.75
