name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low
LU7,0.040671,0.084289,0.027507,0.058563,0.011456,0.026746,0.005561,0.014563,0.003124,0.008258
M1,0.05874,0.193832,0.035638,0.118205,0.011396,0.059776,0.004662,0.030976,0.002383,0.018958
M2,0.065086,0.230071,0.029768,0.151363,0.004541,0.057013,0.004036,0.007064,0.004036,0.007064
M3,0.048177,0.160217,0.023108,0.089912,0.007002,0.023878,0.002381,0.009243,0.00077,0.005112
M4,0.05793,0.164938,0.039263,0.103064,0.007888,0.043031,0.005258,0.028045,0.001578,0.015775
M5,0.046688,0.166974,0.021753,0.095068,0.007009,0.032629,0.002336,0.017,0.000282,0.010393
M6,0.046812,0.139484,0.025229,0.079696,0.005254,0.028264,0.001087,0.013271,0.000362,0.006409
M7,0.042489,0.143109,0.020183,0.088203,0.002956,0.029831,0.001397,0.014244,0.000591,0.003574
M8,0.044341,0.126665,0.021805,0.069609,0.004139,0.017964,0.001326,0.006303,0.000568,0.002002
M9,0.04887,0.10362,0.027367,0.067163,0.009236,0.026504,0.004007,0.013895,0.002053,0.008292
M11,0.048924,0.14639,0.02517,0.0766,0.005339,0.019422,0.001798,0.009207,0.000817,0.004467
M12,0.067431,0.217989,0.032238,0.15098,0.008558,0.064744,0.003301,0.027863,0.001228,0.017462
M13,0.058259,0.260565,0.027413,0.162589,0.008127,0.038058,0.005093,0.014536,0.001602,0.010015
M14,0.05266,0.219209,0.022341,0.105629,0.004423,0.018785,0.001624,0.005655,0.000952,0.002688
M15,0.035248,0.208101,0.011963,0.105626,0.003268,0.026086,0.002101,0.016748,0.000992,0.013947
M16,0.032497,0.216654,0.00954,0.121579,0.001968,0.023582,0.000477,0.011866,0.000447,0.008855
M17,0.034043,0.218686,0.007185,0.102215,0.000627,0.01169,0.000171,0.003222,8.6e-05,0.001511
M18,0.063786,0.154704,0.038965,0.09862,0.012428,0.035954,0.005076,0.023001,0.0014,0.012253
M19,0.057627,0.176855,0.034642,0.110052,0.01088,0.035748,0.004304,0.013809,0.002182,0.005619
M20,0.024631,0.159988,0.010707,0.081741,0.001803,0.016962,0.00091,0.007799,0.000536,0.003997
M21,0.010348,0.114721,0.00299,0.071201,0.000234,0.025135,0.000234,0.00897,0.0,0.004018
M22,0.039055,0.143977,0.018159,0.080562,0.003948,0.025315,0.001226,0.012757,0.000271,0.007127
M23,0.028805,0.14506,0.012026,0.082188,0.002161,0.015671,0.000639,0.004171,0.000188,0.00124
M24,0.031725,0.07542,0.018057,0.045786,0.004616,0.013373,0.002105,0.006033,0.001073,0.002937
M25,0.021235,0.065643,0.012136,0.038943,0.003114,0.012915,0.001069,0.005618,0.000489,0.002443
M26,0.054692,0.107982,0.030508,0.067019,0.010088,0.026104,0.004216,0.011132,0.002174,0.006013
M27,0.049934,0.125329,0.030916,0.080161,0.009723,0.032877,0.004469,0.01632,0.001949,0.009152
M28,0.065814,0.126228,0.037185,0.080735,0.011012,0.026174,0.004538,0.011012,0.001717,0.005919
M29,0.073531,0.133576,0.041335,0.084878,0.011389,0.025608,0.003134,0.009334,0.000783,0.003193
M30,0.076051,0.178323,0.040571,0.109247,0.01116,0.032719,0.003961,0.013667,0.001707,0.006702
M31,0.025478,0.102323,0.012502,0.049468,0.003453,0.011635,0.000916,0.003911,0.000409,0.001784
M32,0.016595,0.111148,0.005789,0.049598,0.000729,0.008058,0.000125,0.00202,8.3e-05,0.000625
M33,0.012587,0.090497,0.004652,0.039746,0.000669,0.007276,0.000132,0.002229,2e-05,0.000638
M34,0.040865,0.110023,0.021126,0.061811,0.004082,0.019661,0.001499,0.00983,0.000582,0.005424
M35,0.048777,0.115127,0.028089,0.071595,0.009745,0.026492,0.004686,0.012514,0.001677,0.00868
M38,0.062823,0.12827,0.031781,0.077914,0.007012,0.022144,0.002501,0.011072,0.000533,0.00529
M40,0.050727,0.122798,0.025291,0.075071,0.005725,0.027549,0.002943,0.014102,0.00185,0.007503
M41,0.016217,0.088796,0.006245,0.042478,0.000764,0.007546,0.000237,0.002281,5.2e-05,0.000661
M43,0.052876,0.120157,0.02712,0.07312,0.008477,0.024778,0.00329,0.01233,0.001689,0.007854
M44,0.063107,0.156763,0.031197,0.091542,0.007745,0.01836,0.002503,0.005329,0.00069,0.001812
M45,0.019061,0.066916,0.008731,0.035751,0.002003,0.008801,0.000896,0.003584,0.000685,0.002055
M46,0.050296,0.074408,0.032672,0.050748,0.011587,0.021329,0.005254,0.011395,0.002592,0.005115
M50,0.040536,0.187064,0.014914,0.111792,0.003314,0.033461,0.001721,0.012875,0.000765,0.007521
M90,0.058199,0.161835,0.036621,0.100553,0.005549,0.041368,0.003391,0.013625,0.001356,0.010049
ME1,0.014449,0.045692,0.008429,0.031362,0.002378,0.013856,0.00049,0.006336,0.000237,0.002504
ME2,0.015867,0.050738,0.008645,0.03395,0.003015,0.015114,0.001776,0.009464,0.000978,0.006183
ME3,0.024618,0.062393,0.013995,0.037193,0.003965,0.009679,0.001379,0.003685,0.000579,0.001878
ME4,0.023569,0.098772,0.012367,0.067063,0.004581,0.033417,0.001728,0.021882,0.00102,0.014137
ME5,0.012092,0.042665,0.006979,0.024268,0.002695,0.009194,0.001283,0.005871,0.0006,0.004108
ME6,0.014645,0.071714,0.006346,0.048306,0.000976,0.009812,0.000366,0.004687,4.9e-05,0.002612
ME7,0.017318,0.055153,0.009664,0.034486,0.002643,0.012393,0.000951,0.005811,0.000547,0.003046
ME8,0.019433,0.064036,0.009868,0.041956,0.001802,0.016357,0.000809,0.006996,0.000267,0.002682
ME9,0.021901,0.049951,0.014016,0.032307,0.005314,0.012965,0.002609,0.006414,0.001398,0.00361
ME10,0.038283,0.136276,0.024176,0.095664,0.009466,0.046987,0.00451,0.026383,0.002355,0.016339
ME11,0.02311,0.099198,0.011636,0.046442,0.003282,0.013485,0.001331,0.008265,0.000429,0.002602
ME12,0.038368,0.085277,0.024377,0.052622,0.011025,0.019244,0.005559,0.009564,0.001796,0.004781
ME13,0.028016,0.054706,0.017956,0.037405,0.007487,0.01601,0.004379,0.009186,0.002886,0.006569
ME14,0.013125,0.027265,0.008113,0.017185,0.003115,0.006796,0.001397,0.003391,0.000908,0.00221
ME15,0.012526,0.028132,0.007665,0.015398,0.002044,0.004581,0.000728,0.002153,0.000339,0.001357
ME16,0.015484,0.05019,0.007959,0.024024,0.002129,0.006981,0.001102,0.003862,0.000569,0.002018
ME17,0.019774,0.034049,0.012642,0.020828,0.004297,0.007819,0.001721,0.003715,0.000843,0.002076
ME18,0.021479,0.042466,0.012541,0.025609,0.003655,0.007648,0.001349,0.00326,0.000399,0.001446
ME19,0.013902,0.03083,0.008365,0.018663,0.003238,0.008732,0.001574,0.00532,0.000994,0.003605
ME20,0.021637,0.069388,0.011145,0.040653,0.001671,0.013214,0.000526,0.005598,0.000407,0.002646
MK1,0.065475,0.21939,0.029404,0.133856,0.011112,0.038578,0.006781,0.020913,0.002336,0.013904
MK2,0.044346,0.107575,0.022486,0.053936,0.005033,0.013402,0.002025,0.005659,0.001013,0.003425
MK3,0.049079,0.104393,0.027098,0.065319,0.009702,0.024312,0.004662,0.013928,0.002842,0.008414
MK4,0.049961,0.08908,0.030566,0.05725,0.012234,0.022691,0.006502,0.012912,0.003022,0.007564
MK5,0.058226,0.111138,0.035034,0.070339,0.011348,0.024024,0.004548,0.010425,0.001801,0.00412
MK6,0.065106,0.144889,0.032709,0.087736,0.009301,0.031326,0.003527,0.016458,0.001833,0.009664
MK7,0.055211,0.161314,0.030653,0.105811,0.0103,0.026515,0.003958,0.01482,0.001079,0.009288
MK8,0.064454,0.107957,0.041433,0.075558,0.014647,0.030267,0.007026,0.015651,0.00345,0.009284
MK9,0.050382,0.120807,0.028513,0.067103,0.010962,0.028015,0.003488,0.016499,0.001993,0.007973
MK10,0.066914,0.191338,0.040097,0.129741,0.009589,0.04214,0.003947,0.018272,0.001463,0.005526
MK11,0.043033,0.108245,0.022179,0.056971,0.006055,0.018596,0.002401,0.008886,0.00129,0.004085
MK12,0.056225,0.125867,0.024436,0.07286,0.007707,0.022274,0.004441,0.013863,0.001833,0.010056
MK13,0.052503,0.108778,0.029669,0.063009,0.008658,0.024176,0.003823,0.012303,0.001544,0.006936
MK14,0.071024,0.152897,0.040237,0.102081,0.009163,0.041205,0.003748,0.021463,0.001488,0.008123
MK15,0.057043,0.216556,0.030252,0.104793,0.007958,0.031932,0.002867,0.01562,0.000791,0.005932
MK16,0.029073,0.062999,0.01659,0.036287,0.0053,0.009789,0.00198,0.003903,0.000764,0.001908
MK17,0.030577,0.060234,0.020283,0.039568,0.007839,0.01568,0.003391,0.007685,0.001544,0.003858
MK18,0.044719,0.07545,0.027503,0.049516,0.009527,0.018545,0.003866,0.008209,0.001997,0.003752
MK19,0.035164,0.066936,0.020982,0.041564,0.007374,0.013868,0.002927,0.006371,0.001326,0.00321
MK40,0.027459,0.106315,0.009915,0.05824,0.001569,0.006927,0.000668,0.001486,0.000284,0.000534
MK41,0.042992,0.106803,0.023003,0.067976,0.006294,0.020302,0.002899,0.007441,0.001499,0.002676
MK42,0.051255,0.149901,0.026334,0.083068,0.008402,0.021146,0.004066,0.010555,0.002437,0.004552
MK43,0.036257,0.073702,0.021227,0.04809,0.006645,0.017359,0.002906,0.006902,0.001603,0.003685
MK44,0.033473,0.064311,0.020263,0.037863,0.006935,0.011602,0.002853,0.004872,0.001125,0.002318
MK45,0.033137,0.079329,0.019299,0.045433,0.005432,0.014297,0.001813,0.005191,0.000701,0.002405
MK46,0.023593,0.04637,0.014168,0.02808,0.00419,0.008858,0.001528,0.002758,0.000369,0.000894
ML1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N1,0.091784,0.305929,0.049225,0.209588,0.011055,0.0717,0.003094,0.027932,0.001378,0.012124
N1C,0.151859,0.538185,0.123385,0.469638,0.037262,0.367344,0.015467,0.200369,0.008437,0.130416
N2,0.075506,0.11181,0.044124,0.071177,0.013335,0.025657,0.00569,0.011205,0.0037,0.00555
N3,0.074597,0.111554,0.054169,0.078941,0.028793,0.042868,0.021273,0.031327,0.014316,0.025335
N4,0.120412,0.271155,0.065492,0.170739,0.017502,0.061414,0.003801,0.024985,0.001742,0.009147
N5,0.096252,0.236998,0.049367,0.179081,0.014985,0.076486,0.00524,0.034566,0.00285,0.019765
N6,0.059836,0.109275,0.042572,0.083474,0.020072,0.04352,0.005312,0.025535,0.003111,0.019123
N7,0.129566,0.33162,0.077936,0.23317,0.015411,0.077985,0.004368,0.04044,0.001423,0.018699
N8,0.157156,0.246942,0.111406,0.196215,0.053905,0.110821,0.036132,0.08046,0.026597,0.0639
N9,0.024695,0.161216,0.011047,0.082909,0.002134,0.016093,0.000667,0.004068,0.000578,0.001223
N10,0.061192,0.105173,0.035318,0.070207,0.011278,0.027591,0.005698,0.014205,0.003942,0.007883
N11,0.107755,0.173722,0.075735,0.125536,0.033843,0.072777,0.021324,0.051281,0.01534,0.04055
N12,0.075828,0.122679,0.05527,0.091842,0.028855,0.055941,0.017356,0.041727,0.010005,0.031661
N13,0.078209,0.179109,0.042253,0.106483,0.01085,0.028116,0.003406,0.009504,0.001624,0.003604
N14,0.045858,0.087801,0.024591,0.050819,0.004225,0.015286,0.001709,0.004724,0.000997,0.002492
N15,0.216185,0.38349,0.158679,0.314618,0.073769,0.187073,0.037963,0.115101,0.021205,0.067165
N16,0.165258,0.38297,0.090777,0.242804,0.023361,0.087171,0.006561,0.035979,0.002632,0.017052
N17,0.200638,0.350343,0.151557,0.289834,0.073137,0.164627,0.039336,0.097783,0.017174,0.060467
N18,0.044569,0.174258,0.021609,0.087112,0.003241,0.023432,0.001519,0.010805,0.00108,0.008407
N19,0.11979,0.21587,0.073473,0.14088,0.024054,0.050108,0.013578,0.024606,0.00579,0.017576
N20,0.047029,0.08116,0.029031,0.048398,0.011132,0.020022,0.005913,0.010973,0.003334,0.007322
N21,0.051827,0.106896,0.030746,0.062413,0.008415,0.020903,0.003003,0.010318,0.001308,0.005441
N22,0.165494,0.256316,0.106298,0.195543,0.020997,0.075648,0.00477,0.026255,0.001427,0.006385
NE1,0.052001,0.171315,0.037836,0.125886,0.019269,0.06642,0.010783,0.041856,0.006955,0.028393
NE2,0.048405,0.121166,0.029743,0.070789,0.010303,0.026355,0.006304,0.016385,0.004832,0.010803
NE3,0.044997,0.104178,0.02298,0.060877,0.005491,0.017095,0.001723,0.006357,0.000735,0.002702
NE4,0.026951,0.067758,0.012979,0.03702,0.002009,0.007136,0.000554,0.002633,0.000185,0.001062
NE5,0.038296,0.082572,0.022436,0.050982,0.004531,0.016538,0.001165,0.004898,0.000541,0.001605
NE6,0.027623,0.096018,0.013454,0.054269,0.003254,0.016066,0.001328,0.008391,0.000598,0.005472
NE7,0.033974,0.095562,0.01837,0.044601,0.006084,0.013629,0.003358,0.007308,0.00158,0.004306
NE8,0.021865,0.079351,0.011874,0.044602,0.003169,0.016421,0.001723,0.005489,0.00124,0.003537
NE9,0.013102,0.040533,0.00669,0.022441,0.001199,0.00736,0.000446,0.003053,0.000251,0.001896
NE10,0.037464,0.092198,0.023189,0.058196,0.007613,0.02439,0.00343,0.012594,0.001857,0.007537
NE11,0.035513,0.095771,0.019695,0.060746,0.00594,0.016189,0.002229,0.007216,0.000835,0.003254
NE12,0.070994,0.125616,0.044245,0.081144,0.010071,0.027873,0.003792,0.009514,0.001839,0.004065
NE13,0.055715,0.096173,0.03458,0.06243,0.010305,0.023395,0.003492,0.009863,0.001388,0.003856
NE15,0.030479,0.062654,0.020026,0.041854,0.006947,0.017291,0.002467,0.009327,0.000929,0.004406
NE16,0.029725,0.051286,0.019401,0.033415,0.00743,0.013325,0.003745,0.007148,0.002074,0.004168
NE17,0.024669,0.039314,0.016096,0.025361,0.006351,0.009321,0.0024,0.00442,0.000971,0.001753
NE18,0.042262,0.071352,0.026659,0.045172,0.008146,0.015606,0.001822,0.004626,0.000807,0.001518
NE19,0.02085,0.039513,0.011564,0.022981,0.003345,0.00719,0.001097,0.002957,0.000437,0.001321
NE20,0.03068,0.056936,0.018506,0.033298,0.005765,0.009944,0.002012,0.003839,0.000836,0.001901
NE21,0.021973,0.056384,0.013724,0.035865,0.004884,0.01245,0.002682,0.005577,0.002224,0.003319
NE22,0.04164,0.073759,0.026007,0.049432,0.009749,0.023467,0.004448,0.012441,0.002026,0.007036
NE23,0.051456,0.102403,0.028922,0.064151,0.007673,0.021578,0.00209,0.008317,0.000824,0.00376
NE24,0.027651,0.061362,0.015344,0.038415,0.00496,0.014124,0.001974,0.005284,0.00096,0.002563
NE25,0.059512,0.116951,0.032875,0.073266,0.008746,0.02197,0.004383,0.009684,0.002064,0.004761
NE26,0.019805,0.03454,0.011598,0.021269,0.00404,0.008462,0.001974,0.004667,0.00103,0.003259
NE27,0.063318,0.101087,0.03802,0.060365,0.009558,0.020473,0.003019,0.006934,0.00145,0.003045
NE28,0.051806,0.077129,0.027657,0.044447,0.008799,0.017022,0.004493,0.009784,0.002601,0.006452
NE29,0.042029,0.080525,0.018493,0.041203,0.003605,0.009759,0.001339,0.004246,0.000769,0.002493
NE30,0.018347,0.040371,0.008856,0.022378,0.00215,0.005961,0.000843,0.002907,0.000562,0.002089
NE31,0.022226,0.079303,0.009509,0.043421,0.00252,0.015444,0.001054,0.00873,0.000367,0.004285
NE32,0.027225,0.098352,0.015893,0.069417,0.007448,0.033764,0.003225,0.021452,0.00098,0.014913
NE33,0.013768,0.047066,0.008225,0.032217,0.002203,0.013741,0.000506,0.00672,8.2e-05,0.003038
NE34,0.019761,0.082862,0.009577,0.054461,0.002043,0.02081,0.000816,0.01007,0.00017,0.005419
NE35,0.01731,0.104454,0.005788,0.065669,0.00119,0.027804,0.000433,0.011197,0.000162,0.004111
NE36,0.036662,0.104078,0.021101,0.069211,0.004614,0.024403,0.001544,0.01168,0.000541,0.006931
NE37,0.036149,0.079546,0.01859,0.047162,0.003874,0.013591,0.000969,0.005671,0.000234,0.002203
NE38,0.039861,0.108609,0.020195,0.063446,0.005471,0.020047,0.002588,0.009643,0.001436,0.005904
NE39,0.035917,0.050809,0.024949,0.034353,0.011572,0.016986,0.00577,0.010058,0.002351,0.006316
NE40,0.01547,0.034594,0.009568,0.023221,0.003598,0.008955,0.001453,0.004483,0.000817,0.002667
NE41,0.034245,0.055758,0.023896,0.037465,0.007643,0.013891,0.002727,0.006656,0.001159,0.003457
NE42,0.026772,0.054409,0.016691,0.034162,0.004865,0.012313,0.001719,0.005737,0.000914,0.003271
NE43,0.022981,0.03809,0.014859,0.025445,0.005465,0.010015,0.002174,0.004687,0.00128,0.002664
NE44,0.025329,0.037536,0.016586,0.024007,0.00409,0.010317,0.001385,0.003711,0.000604,0.001855
NE45,0.025893,0.046435,0.014966,0.030958,0.004619,0.008869,0.00198,0.003549,0.001057,0.001707
NE46,0.023062,0.038383,0.014467,0.024601,0.004266,0.008544,0.001399,0.003326,0.000602,0.001574
NE47,0.026193,0.037796,0.016568,0.023957,0.006286,0.009937,0.002015,0.005199,0.000804,0.002687
NE48,0.023704,0.042155,0.01397,0.025112,0.004291,0.009148,0.001565,0.004103,0.000585,0.001953
NE49,0.032224,0.048527,0.019847,0.030781,0.00582,0.01188,0.001977,0.004696,0.000864,0.00191
NE61,0.031439,0.050873,0.019796,0.033115,0.006652,0.012167,0.002467,0.004995,0.000936,0.002449
NE62,0.037036,0.0624,0.020699,0.038556,0.004665,0.011011,0.001948,0.003682,0.000715,0.00168
NE63,0.044526,0.085397,0.025005,0.055017,0.009332,0.02062,0.002731,0.010189,0.001004,0.004325
NE64,0.007442,0.017788,0.00352,0.011118,0.001017,0.003676,0.000737,0.002224,0.000458,0.001497
NE65,0.018712,0.030037,0.011569,0.018641,0.003822,0.007154,0.001407,0.003139,0.000564,0.001431
NE66,0.020388,0.033002,0.012459,0.020789,0.003824,0.007282,0.001262,0.003031,0.000485,0.001257
NE67,0.031658,0.053652,0.019286,0.034266,0.006217,0.012245,0.002914,0.004951,0.001224,0.002601
NE68,0.012097,0.022809,0.007432,0.014729,0.003457,0.006247,0.002073,0.003788,0.001281,0.002658
NE69,0.014076,0.026999,0.00876,0.017711,0.003023,0.007306,0.001418,0.003504,0.000552,0.001947
NE70,0.035743,0.063017,0.021911,0.03954,0.006648,0.013981,0.002612,0.005544,0.00115,0.002662
NE71,0.018381,0.032791,0.011073,0.020246,0.003258,0.007148,0.001204,0.003089,0.000423,0.001339
NG1,0.078158,0.16118,0.050232,0.114302,0.014089,0.050484,0.006206,0.028764,0.000755,0.021636
NG2,0.026427,0.129208,0.012847,0.070477,0.002332,0.019798,0.000734,0.006655,0.000271,0.002952
NG3,0.017435,0.044964,0.008779,0.022338,0.002931,0.005889,0.000931,0.002397,0.00063,0.001205
NG4,0.026802,0.091757,0.017786,0.060277,0.006951,0.021138,0.004035,0.011725,0.002987,0.00738
NG5,0.019835,0.048469,0.010722,0.032367,0.003398,0.013744,0.001583,0.007141,0.001115,0.00412
NG6,0.02088,0.05783,0.010951,0.030662,0.002531,0.010328,0.000818,0.004468,0.000243,0.001849
NG7,0.03155,0.097823,0.016299,0.053347,0.004056,0.01323,0.0012,0.005696,0.000395,0.002446
NG8,0.024143,0.065181,0.012346,0.039288,0.003095,0.012312,0.001683,0.00526,0.000812,0.002224
NG9,0.022341,0.09014,0.011299,0.050391,0.002793,0.013225,0.001311,0.004735,0.000695,0.002407
NG10,0.019391,0.099241,0.008376,0.047963,0.001932,0.006759,0.000444,0.001541,0.000143,0.000489
NG11,0.044362,0.098909,0.026192,0.059235,0.006726,0.01658,0.001778,0.004928,0.000808,0.002043
NG12,0.037514,0.07736,0.023981,0.046341,0.00818,0.016107,0.003216,0.00693,0.001189,0.003031
NG13,0.051343,0.100855,0.028048,0.054611,0.007885,0.013844,0.002592,0.004811,0.000806,0.002009
NG14,0.023464,0.050953,0.014565,0.031284,0.004668,0.009021,0.002023,0.00358,0.000751,0.001689
NG15,0.016051,0.042399,0.009094,0.024353,0.002997,0.008616,0.001187,0.004613,0.00045,0.002526
NG16,0.030499,0.05899,0.01944,0.037985,0.007195,0.015472,0.003593,0.008682,0.002039,0.005377
NG17,0.022735,0.058415,0.013472,0.036785,0.005427,0.015498,0.002794,0.008176,0.00082,0.005087
NG18,0.016367,0.05013,0.00895,0.0295,0.002238,0.010608,0.000717,0.005042,0.000287,0.002636
NG19,0.011032,0.032054,0.005704,0.017891,0.001375,0.005508,0.000515,0.002385,0.0002,0.001285
NG20,0.010616,0.024937,0.006187,0.015444,0.001791,0.00573,0.000774,0.002524,0.000327,0.001395
NG21,0.009385,0.025975,0.005524,0.016923,0.001764,0.006716,0.00055,0.003236,0.000247,0.001355
NG22,0.020986,0.043663,0.012786,0.026599,0.004894,0.009198,0.002046,0.004247,0.000936,0.001962
NG23,0.041602,0.089373,0.024619,0.051568,0.008049,0.015157,0.003292,0.005935,0.001357,0.002725
NG24,0.037385,0.099105,0.020676,0.055156,0.006498,0.014564,0.002608,0.006336,0.001163,0.002454
NG25,0.022252,0.047247,0.013417,0.027585,0.004757,0.009075,0.00213,0.004032,0.001017,0.002377
NG31,0.019443,0.045073,0.011036,0.025264,0.004096,0.008878,0.002246,0.004874,0.001072,0.00302
NG32,0.033447,0.065399,0.020058,0.038154,0.006452,0.011929,0.002424,0.005056,0.00114,0.002324
NG33,0.019031,0.035542,0.011627,0.023711,0.004686,0.009492,0.002482,0.005012,0.001471,0.0032
NG34,0.043629,0.082624,0.02784,0.049478,0.010565,0.016994,0.004195,0.007152,0.001584,0.003022
NG90,0.014607,0.087522,0.004789,0.034841,0.000479,0.004909,0.000479,0.001078,0.000479,0.001078
NN1,0.058272,0.141929,0.03005,0.088931,0.005962,0.025333,0.002623,0.007976,0.001325,0.003127
NN2,0.019997,0.049432,0.010203,0.027955,0.002347,0.009718,0.001288,0.004553,0.000803,0.002933
NN3,0.021056,0.049225,0.010824,0.027352,0.002135,0.007849,0.000699,0.003078,0.000216,0.001271
NN4,0.069566,0.128823,0.045641,0.090617,0.016882,0.039414,0.008712,0.018701,0.004664,0.01096
NN5,0.051785,0.105841,0.034529,0.076666,0.017574,0.035669,0.01024,0.020154,0.006591,0.013315
NN6,0.028165,0.048992,0.017812,0.030715,0.006774,0.010925,0.002652,0.005284,0.000992,0.002752
NN7,0.032654,0.054838,0.020656,0.033913,0.007221,0.012616,0.003031,0.005877,0.001358,0.003081
NN8,0.052655,0.09653,0.032977,0.061962,0.01309,0.026675,0.008134,0.0162,0.005847,0.010894
NN9,0.021929,0.045088,0.01321,0.027509,0.004678,0.009056,0.002056,0.004145,0.000957,0.002087
NN10,0.028702,0.05943,0.015895,0.036109,0.005905,0.011954,0.003426,0.005977,0.001542,0.003242
NN11,0.040616,0.06509,0.025623,0.043636,0.010237,0.017197,0.004799,0.008277,0.002319,0.004483
NN12,0.031652,0.051559,0.019837,0.032449,0.006645,0.011648,0.0024,0.004534,0.00092,0.001964
NN13,0.020563,0.034889,0.012657,0.020961,0.00439,0.007373,0.001774,0.003567,0.000748,0.001939
NN14,0.025476,0.046174,0.015661,0.030012,0.005657,0.01075,0.002839,0.005377,0.001595,0.003233
NN15,0.034873,0.068636,0.02194,0.045275,0.007502,0.01881,0.004449,0.009816,0.00276,0.006062
NN16,0.0464,0.076789,0.029982,0.052484,0.012287,0.024101,0.006953,0.013692,0.004228,0.008896
NN17,0.03439,0.064606,0.02237,0.042915,0.009809,0.019687,0.005577,0.011306,0.003008,0.007195
NN18,0.051149,0.10884,0.034832,0.081941,0.018855,0.044034,0.011239,0.028634,0.006536,0.020843
NN29,0.014813,0.029684,0.008456,0.016442,0.002587,0.004768,0.000917,0.00201,0.000451,0.001133
NP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP7,0.000341,0.00055,0.000225,0.00035,8.6e-05,0.000144,2.3e-05,6.1e-05,8e-06,2.8e-05
NP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP16,0.001755,0.004045,0.001063,0.001867,0.000372,0.000679,0.000141,0.00031,6.7e-05,0.00016
NP18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP25,0.000963,0.001395,0.000569,0.000869,0.000135,0.000277,5.1e-05,0.000101,2.6e-05,5.3e-05
NP26,1.4e-05,2e-05,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0
NP44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR1,0.028463,0.093454,0.014198,0.050178,0.002879,0.011429,0.000835,0.005407,0.000374,0.003561
NR2,0.041601,0.12882,0.018479,0.079155,0.003984,0.022401,0.001412,0.007185,0.000596,0.0032
NR3,0.036546,0.120104,0.019649,0.078286,0.002675,0.028213,0.001209,0.010879,0.000411,0.003729
NR4,0.020864,0.050878,0.010589,0.028176,0.002366,0.00781,0.000942,0.002802,0.000329,0.001271
NR5,0.0171,0.05506,0.008044,0.026629,0.001485,0.006533,0.000513,0.002589,0.000276,0.000749
NR6,0.024981,0.067351,0.010525,0.038279,0.00122,0.007986,0.000579,0.003315,0.000431,0.001849
NR7,0.018723,0.067938,0.007439,0.03493,0.001339,0.008757,0.000713,0.003293,0.000248,0.001598
NR8,0.014718,0.036321,0.007642,0.01977,0.001247,0.004878,0.000334,0.001549,0.000122,0.000694
NR9,0.030566,0.051391,0.020615,0.033096,0.006686,0.012056,0.002121,0.005057,0.000775,0.001629
NR10,0.016149,0.033127,0.009512,0.02052,0.002564,0.006695,0.000716,0.002372,0.000289,0.000985
NR11,0.012146,0.023409,0.007389,0.015053,0.00188,0.004444,0.000571,0.001583,0.000222,0.000712
NR12,0.024328,0.062362,0.014097,0.03482,0.004206,0.008983,0.000937,0.002621,0.00013,0.000643
