name,sw_high,sw_low
M34 5,0.075655,0.140603
M34 6,0.045679,0.109769
M34 7,0.046892,0.109070
M35 0,0.073598,0.141686
M35 9,0.071502,0.183001
M38 0,0.056855,0.097693
M38 9,0.079181,0.123168
M4 1,0.184581,0.449176
M4 2,0.102965,0.233974
M4 3,0.181748,0.286401
M4 4,0.100635,0.200137
M4 5,0.057169,0.161445
M4 6,0.084649,0.290223
M4 7,0.102676,0.203882
M40 0,0.028261,0.080382
M40 1,0.091972,0.148623
M40 2,0.117040,0.209628
M40 3,0.066906,0.138414
M40 4,0.078915,0.151096
M40 5,0.073990,0.176600
M40 7,0.098758,0.166108
M40 8,0.065047,0.129337
M40 9,0.067810,0.134756
M41 0,0.020981,0.097014
M41 4,0.023090,0.100365
M41 5,0.035310,0.147581
M41 6,0.041225,0.082913
M41 7,0.009136,0.162546
M41 8,0.024515,0.054985
M41 9,0.006142,0.067258
M43 0,0.073371,0.138301
M43 6,0.086330,0.168698
M43 7,0.063111,0.111702
M44 5,0.035957,0.135771
M44 6,0.078997,0.156426
M45 6,0.036324,0.091281
M45 7,0.016017,0.077798
M45 8,0.022854,0.094931
M46 0,0.060769,0.075476
M46 9,0.031614,0.045431
M5 0,0.071088,0.165156
M5 3,0.067391,0.211697
M5 4,0.059543,0.120861
M5 5,0.095196,0.174711
M50 1,0.068330,0.243405
M50 2,0.132795,0.283415
M50 3,0.164048,0.323898
M6 5,0.097108,0.279052
M6 6,0.064005,0.192687
M6 7,0.052124,0.097723
M6 8,0.089704,0.169750
M7 1,0.095879,0.327847
M7 2,0.071690,0.151622
M7 3,0.061273,0.178391
M7 4,0.072206,0.119483
M8 0,0.047356,0.089337
M8 2,0.061447,0.114845
M8 4,0.028730,0.062071
M8 5,0.058778,0.109264
M8 8,0.099612,0.171021
M8 9,0.077441,0.146875
M9 0,0.015145,0.086696
M9 4,0.071297,0.135232
M9 5,0.069018,0.132619
M9 6,0.084984,0.139786
M9 7,0.070622,0.172956
M9 8,0.030299,0.082212
M9 9,0.059043,0.124213
M90 1,0.287341,0.339661
M90 3,0.588431,0.624765
M90 4,0.231726,0.273920
M90 5,0.363680,0.474142
ME1 1,0.106416,0.197519
ME1 2,0.078281,0.133755
ME1 3,0.032395,0.064146
ME1 9,0.068541,0.125758
ME10 1,0.065245,0.175098
ME10 2,0.042527,0.152027
ME10 3,0.088199,0.223335
ME10 4,0.056008,0.119215
ME10 5,0.056194,0.142801
ME10 9,0.058383,0.156214
ME11 5,0.048972,0.069675
ME12 1,0.064494,0.240257
ME12 2,0.074433,0.226777
ME12 3,0.096958,0.152436
ME12 4,0.081814,0.136425
ME12 6,0.073103,0.167921
ME12 9,0.080413,0.184713
ME13 0,0.050164,0.081393
ME13 3,0.056820,0.103462
ME13 7,0.050287,0.086609
ME13 8,0.067695,0.150059
ME13 9,0.057119,0.083280
ME14 1,0.054836,0.139121
ME14 2,0.036557,0.092747
ME14 3,0.004521,0.031147
ME14 4,0.042200,0.065782
ME14 5,0.024363,0.049396
ME14 9,0.013022,0.029704
ME15 0,0.043411,0.066886
ME15 6,0.087457,0.140142
ME15 7,0.034562,0.076329
ME15 8,0.025171,0.047186
ME15 9,0.054096,0.123712
ME16 0,0.032493,0.088695
ME16 8,0.043397,0.129604
ME16 9,0.016072,0.038730
ME17 1,0.014221,0.046638
ME17 2,0.040167,0.075367
ME17 3,0.042612,0.066262
ME17 4,0.032335,0.054375
ME18 5,0.036917,0.073627
ME18 6,0.057249,0.106929
ME19 4,0.038288,0.114805
ME19 5,0.009637,0.040472
ME19 6,0.021021,0.051501
ME2 1,0.039428,0.093219
ME2 2,0.043973,0.108538
ME2 3,0.011664,0.045264
ME2 4,0.088012,0.222083
ME20 6,0.034159,0.098594
ME20 7,0.049212,0.129019
ME3 0,0.082593,0.181728
ME3 7,0.024986,0.050775
ME3 8,0.065831,0.138893
ME3 9,0.038291,0.093219
ME4 3,0.026539,0.122508
ME4 4,0.057094,0.215026
ME4 5,0.077456,0.216421
ME4 6,0.049695,0.113642
ME4 9,0.056581,0.172796
ME5 0,0.018043,0.070283
ME5 7,0.034310,0.094859
ME5 8,0.014623,0.056961
ME5 9,0.027890,0.065038
ME6 5,0.020576,0.085940
ME6 9,0.008944,0.034831
ME7 1,0.064420,0.176559
ME7 2,0.056064,0.127637
ME7 3,0.046911,0.070894
ME7 4,0.027816,0.125621
ME7 5,0.049138,0.136659
ME7 9,0.050341,0.130585
ME8 0,0.021738,0.083676
ME8 1,0.043468,0.087169
ME8 6,0.044730,0.073018
ME8 7,0.043477,0.100191
ME8 8,0.066942,0.114061
ME8 9,0.037959,0.064398
ME9 0,0.077877,0.109626
ME9 7,0.080455,0.114400
ME9 8,0.044230,0.097695
ME9 9,0.050008,0.088105
MK1 1,0.095749,0.357913
MK1 9,0.092572,0.317445
MK10 0,0.159607,0.279780
MK10 1,0.044313,0.077950
MK10 7,0.080293,0.145076
MK10 9,0.105774,0.182884
MK11 1,0.078075,0.127147
MK11 2,0.152653,0.178317
MK11 3,0.119184,0.220455
MK11 4,0.043430,0.066640
MK11 9,0.082408,0.129887
MK12 5,0.061427,0.105664
MK12 6,0.161441,0.211983
MK13 0,0.044036,0.094054
MK13 7,0.066962,0.096402
MK13 8,0.029441,0.057322
MK13 9,0.007933,0.023233
MK14 5,0.088688,0.162413
MK14 6,0.136741,0.232941
MK14 7,0.144478,0.188060
MK15 0,0.078327,0.195888
MK15 8,0.064773,0.242886
MK15 9,0.067237,0.132130
MK16 0,0.085239,0.223144
MK16 6,0.075679,0.180608
MK16 8,0.065458,0.141823
MK16 9,0.078749,0.190925
MK17 0,0.051292,0.076460
MK17 7,0.058494,0.124055
MK17 8,0.079539,0.148280
MK17 9,0.047707,0.085906
MK18 1,0.045572,0.071503
MK18 2,0.076422,0.107255
MK18 3,0.023436,0.057477
MK18 4,0.061679,0.102853
MK18 5,0.013948,0.039994
MK18 6,0.035285,0.059230
MK18 7,0.057939,0.096660
MK18 9,0.047635,0.079960
MK19 6,0.045224,0.090684
MK19 7,0.042070,0.089706
MK2 2,0.087987,0.176406
MK2 3,0.062680,0.136751
MK3 4,0.054518,0.113639
MK3 5,0.069821,0.132475
MK3 6,0.059217,0.119091
MK3 7,0.072793,0.168575
MK4 1,0.091457,0.115098
MK4 2,0.075920,0.114555
MK4 3,0.025491,0.080373
MK4 4,0.032796,0.053159
MK40 1,0.159124,0.304877
MK40 2,0.154005,0.220586
MK40 3,0.116203,0.233074
MK40 4,0.025819,0.135657
MK40 9,0.097954,0.203654
MK41 0,0.079479,0.215278
MK41 6,0.064174,0.225303
MK41 7,0.129009,0.220159
MK41 8,0.088792,0.134830
MK41 9,0.212466,0.439058
MK42 0,0.017469,0.101120
MK42 5,0.061817,0.154988
MK42 6,0.239415,0.378320
MK42 7,0.056852,0.142163
MK42 8,0.041276,0.113306
MK42 9,0.050285,0.158745
MK43 0,0.122966,0.213562
MK43 1,0.071577,0.161538
MK43 2,0.094673,0.176696
MK43 7,0.065883,0.125574
MK43 8,0.031132,0.083362
MK43 9,0.215838,0.365619
MK44 1,0.050957,0.086776
MK44 2,0.125754,0.208430
MK44 3,0.042119,0.079106
MK45 1,0.026070,0.088799
MK45 2,0.042052,0.096413
MK45 3,0.184478,0.268788
MK45 4,0.038598,0.106428
MK45 5,0.103117,0.218428
MK45 9,0.074935,0.147425
MK46 4,0.092790,0.169537
MK46 5,0.049479,0.098318
MK5 6,0.062664,0.065072
MK5 7,0.052982,0.080579
MK5 8,0.128348,0.165068
MK6 1,0.083125,0.251307
MK6 2,0.169237,0.262269
MK6 3,0.107021,0.201239
MK6 4,0.190525,0.285061
MK6 5,0.131941,0.210582
MK7 6,0.082044,0.154802
MK7 7,0.091735,0.127056
MK7 8,0.121549,0.225004
MK8 0,0.060523,0.097440
MK8 1,0.029935,0.054484
MK8 8,0.026626,0.059929
MK8 9,0.046226,0.111248
MK9 1,0.127560,0.242624
MK9 2,0.056314,0.114439
MK9 3,0.066741,0.194984
MK9 4,0.103165,0.154517
ML1 1,0.154109,0.191690
ML1 2,0.086802,0.137352
ML1 3,0.108844,0.154930
ML1 4,0.106397,0.138658
ML1 5,0.085252,0.133397
ML1 9,0.040955,0.057750
ML10 6,0.078289,0.113110
ML11 0,0.056825,0.124612
ML11 7,0.049188,0.077449
ML11 8,0.043328,0.075442
ML11 9,0.048918,0.097548
ML12 6,0.073573,0.120633
ML12 9,0.074316,0.121395
ML2 0,0.113285,0.173199
ML2 2,0.107468,0.172505
ML2 7,0.147418,0.208135
ML2 8,0.082382,0.154627
ML2 9,0.087497,0.155358
ML3 0,0.092147,0.136723
ML3 3,0.037300,0.061042
ML3 6,0.129887,0.198668
ML3 7,0.076224,0.122134
ML3 8,0.064309,0.116820
ML3 9,0.085595,0.149156
ML4 1,0.105569,0.147438
ML4 2,0.070344,0.150376
ML4 3,0.101187,0.162923
ML4 9,0.089850,0.152261
ML5 1,0.061611,0.099001
ML5 2,0.114078,0.128707
ML5 3,0.091538,0.124617
ML5 4,0.134120,0.182466
ML5 5,0.100391,0.147044
ML5 9,0.104500,0.141010
ML6 0,0.119181,0.163207
ML6 1,0.104755,0.144382
ML6 6,0.103858,0.137447
ML6 7,0.104346,0.140563
ML6 8,0.095973,0.144715
ML6 9,0.108475,0.142423
ML7 4,0.058772,0.092295
ML7 5,0.055969,0.099510
ML7 9,0.058381,0.098355
ML8 4,0.077392,0.139916
ML8 5,0.086142,0.133083
ML9 1,0.044718,0.082503
ML9 2,0.090839,0.149223
ML9 3,0.085521,0.144055
ML9 9,0.076246,0.128656
N1 0,0.088361,0.236530
N1 1,0.086123,0.209393
N1 2,0.077206,0.196702
N1 3,0.182585,0.384494
N1 4,0.302708,0.488479
N1 5,0.232785,0.606040
N1 6,0.254732,0.536877
N1 7,0.174668,0.479565
N1 8,0.121062,0.276477
N1 9,0.165405,0.276364
N10 1,0.154572,0.222098
N10 2,0.150078,0.227270
N10 3,0.118205,0.161090
N10 9,0.140674,0.204521
N11 1,0.099947,0.219325
N11 2,0.080300,0.135090
N11 3,0.178041,0.233026
N12 0,0.132526,0.163630
N12 2,0.065619,0.112662
N12 7,0.009442,0.066570
N12 8,0.019425,0.046186
N12 9,0.082804,0.153570
N13 4,0.112875,0.191084
N13 5,0.137733,0.244493
N13 6,0.143182,0.281250
N14 4,0.107701,0.150489
N14 5,0.076221,0.141150
N14 6,0.113750,0.180225
N14 7,0.120224,0.181177
N14 9,0.105498,0.163888
N15 3,0.332001,0.430899
N15 4,0.159640,0.361499
N15 5,0.449386,0.627110
N15 6,0.199212,0.277107
N16 0,0.222371,0.404504
N16 1,0.251340,0.440535
N16 5,0.217685,0.430170
N16 6,0.231258,0.400051
N16 7,0.313267,0.488943
N16 8,0.271230,0.483603
N16 9,0.270269,0.451173
N17 0,0.395124,0.594094
N17 1,0.264900,0.413258
N17 6,0.164177,0.231437
N17 7,0.331403,0.430708
N17 8,0.204562,0.302387
N17 9,0.257272,0.497675
N18 1,0.131874,0.249346
N18 2,0.100179,0.261904
N18 3,0.080265,0.228209
N18 9,0.112702,0.254754
N19 3,0.133553,0.226931
N19 4,0.215321,0.313087
N19 5,0.108052,0.225460
N19 9,0.149377,0.252603
N1C 4,0.065604,0.390597
N2 0,0.140559,0.176219
N2 2,0.121843,0.158680
N2 8,0.088986,0.120355
N2 9,0.119514,0.153062
N20 0,0.067277,0.118202
N20 2,0.071691,0.119370
N20 8,0.052722,0.109130
N20 9,0.085024,0.110047
N21 1,0.045950,0.095964
N21 2,0.088130,0.143998
N21 3,0.101552,0.225848
N21 9,0.078424,0.153583
N22 5,0.141750,0.196344
N22 6,0.471756,0.586101
N22 7,0.089718,0.108121
N22 8,0.129745,0.186959
N22 9,0.224196,0.291976
N3 1,0.026772,0.067443
N3 2,0.092723,0.116853
N3 3,0.097856,0.144754
N3 9,0.072597,0.112683
N4 1,0.137423,0.289246
N4 2,0.280625,0.460743
N4 3,0.214729,0.399366
N4 4,0.091830,0.158260
N5 1,0.187944,0.291646
N5 2,0.139463,0.269621
N5 9,0.164365,0.281022
N6 4,0.077234,0.139134
N6 5,0.031439,0.061348
N6 6,0.047254,0.255508
N7 0,0.292115,0.418076
N7 6,0.391892,0.583600
N7 7,0.302992,0.547947
N7 8,0.161761,0.267473
N7 9,0.214445,0.325843
N8 0,0.211763,0.296737
N8 7,0.386244,0.494206
N8 8,0.238443,0.318773
N8 9,0.087553,0.149134
N9 0,0.060045,0.255576
N9 1,0.056565,0.220258
N9 7,0.059209,0.161730
N9 8,0.051168,0.345481
N9 9,0.048395,0.138374
NE1 1,0.047752,0.257807
NE1 2,0.017390,0.152057
NE1 3,0.070391,0.175312
NE1 4,0.036569,0.165666
NE1 5,0.053988,0.282706
NE1 6,0.012857,0.094735
NE1 7,0.044134,0.192821
NE1 8,0.105587,0.209397
NE10 0,0.064432,0.134933
NE10 8,0.055993,0.147251
NE10 9,0.051447,0.121649
NE11 0,0.088092,0.152571
NE11 9,0.034004,0.098251
NE12 2,0.073020,0.132774
NE12 5,0.075839,0.147993
NE12 6,0.061745,0.103924
NE12 7,0.087749,0.166588
NE12 8,0.080376,0.152268
NE12 9,0.065982,0.111056
NE13 6,0.065443,0.106668
NE13 7,0.099207,0.191758
NE13 8,0.036605,0.084581
NE13 9,0.065524,0.113697
NE15 0,0.046284,0.063336
NE15 6,0.037785,0.102049
NE15 7,0.036988,0.059428
NE15 8,0.039810,0.071108
NE15 9,0.071810,0.131108
NE16 3,0.090141,0.190304
NE16 4,0.023541,0.065871
NE16 5,0.052675,0.105357
NE16 6,0.056483,0.087336
NE17 7,0.078041,0.138266
NE18 0,0.043446,0.114255
NE19 1,0.019801,0.049179
NE19 2,0.018592,0.046176
NE2 1,0.056096,0.093242
NE2 2,0.069581,0.134947
NE2 3,0.097691,0.144362
NE2 4,0.116258,0.176263
NE20 0,0.054710,0.093104
NE20 2,0.075217,0.143803
NE20 9,0.091434,0.182373
NE21 4,0.031389,0.069536
NE21 5,0.044638,0.130978
NE21 6,0.047528,0.086636
NE22 5,0.072694,0.141546
NE22 6,0.053828,0.123739
NE22 7,0.041713,0.076936
NE23 0,0.093135,0.175069
NE23 1,0.094421,0.163699
NE23 2,0.137095,0.247979
NE23 3,0.056976,0.148561
NE23 6,0.113633,0.213092
NE23 7,0.048985,0.100712
NE23 8,0.135472,0.224035
NE24 1,0.159895,0.306013
NE24 2,0.158243,0.315063
NE24 3,0.097795,0.187472
NE24 4,0.127586,0.209871
NE24 5,0.080094,0.167323
NE24 9,0.119135,0.224609
NE25 0,0.071317,0.146212
NE25 8,0.077716,0.126870
NE25 9,0.062849,0.141917
NE26 1,0.072090,0.105818
NE26 2,0.076997,0.109796
NE26 3,0.036914,0.077367
NE26 4,0.050813,0.091634
NE27 0,0.072010,0.140770
NE27 9,0.030957,0.060684
NE28 0,0.041893,0.055433
NE28 6,0.075318,0.077406
NE28 7,0.065740,0.081196
NE28 8,0.067243,0.099565
NE28 9,0.076035,0.095940
NE29 0,0.038922,0.156138
NE29 1,0.050895,0.108226
NE29 6,0.022502,0.076971
NE29 7,0.044723,0.063234
NE29 8,0.058639,0.108849
NE29 9,0.106786,0.154430
NE3 1,0.077754,0.178390
NE3 2,0.122131,0.203918
NE3 3,0.070645,0.148113
NE3 4,0.061572,0.138486
NE3 5,0.069447,0.110854
NE3 9,0.081965,0.158775
NE30 1,0.072769,0.136754
NE30 2,0.055577,0.129829
NE30 3,0.037936,0.066554
NE30 4,0.043238,0.086685
NE31 1,0.021531,0.090470
NE31 2,0.042720,0.087156
NE32 3,0.018021,0.082692
NE32 4,0.026867,0.093120
NE32 5,0.017420,0.089389
NE33 1,0.004240,0.052956
NE33 2,0.032765,0.073225
NE33 3,0.024349,0.034064
NE33 4,0.017095,0.055131
NE33 5,0.046131,0.122708
NE33 9,0.012936,0.033380
NE34 0,0.054236,0.200665
NE34 6,0.017308,0.079973
NE34 7,0.028872,0.094537
NE34 8,0.024168,0.145257
NE34 9,0.018405,0.114676
NE35 9,0.000987,0.062946
NE36 0,0.028633,0.099632
NE37 1,0.081442,0.168283
NE37 2,0.024402,0.102038
NE37 3,0.079979,0.136818
NE37 9,0.059880,0.136704
NE38 0,0.085829,0.195681
NE38 7,0.081427,0.140233
NE38 8,0.079850,0.145309
NE38 9,0.089322,0.158457
NE39 1,0.050294,0.082197
NE39 2,0.033438,0.059810
NE4 5,0.052367,0.075610
NE4 6,0.044859,0.083691
NE4 7,0.093818,0.170015
NE4 8,0.030924,0.091208
NE4 9,0.073839,0.143218
NE40 3,0.021392,0.050229
NE40 4,0.041013,0.071339
NE40 9,0.032378,0.063018
NE41 8,0.021842,0.053914
NE42 5,0.043177,0.102588
NE42 6,0.069367,0.167439
NE42 9,0.055514,0.132298
NE43 7,0.051908,0.094483
NE44 6,0.013006,0.048342
NE45 5,0.065895,0.131824
NE46 1,0.024000,0.106861
NE46 2,0.018327,0.086217
NE46 3,0.043176,0.084918
NE46 4,0.030862,0.097149
NE46 9,0.029601,0.094930
NE47 0,0.057085,0.076904
NE47 5,0.072833,0.111442
NE47 6,0.070289,0.145549
NE47 7,0.046706,0.062921
NE47 8,0.060443,0.081428
NE47 9,0.044792,0.087850
NE48 1,0.012961,0.068724
NE48 2,0.021340,0.049266
NE48 3,0.035078,0.051761
NE48 4,0.040355,0.066320
NE49 0,0.072614,0.082394
NE49 9,0.076994,0.117396
NE5 1,0.059651,0.097345
NE5 2,0.064791,0.142269
NE5 3,0.077334,0.154611
NE5 4,0.074127,0.153008
NE5 5,0.059899,0.119696
NE5 9,0.067215,0.133630
NE6 1,0.045512,0.133773
NE6 2,0.027116,0.083334
NE6 3,0.039197,0.105611
NE6 4,0.085032,0.163957
NE6 5,0.033550,0.107345
NE6 9,0.045893,0.116673
NE61 1,0.069524,0.147212
NE61 2,0.069363,0.121445
NE61 3,0.022706,0.048294
NE61 4,0.007370,0.034767
NE61 5,0.055977,0.074993
NE61 6,0.073636,0.119725
NE61 9,0.009163,0.016196
NE62 5,0.042910,0.082283
NE63 0,0.100213,0.173879
NE63 3,0.072381,0.147449
NE63 8,0.056032,0.116454
NE63 9,0.066802,0.153701
NE64 6,0.043823,0.109332
NE65 0,0.048204,0.099472
NE65 7,0.015487,0.041195
NE65 8,0.035283,0.045056
NE65 9,0.044753,0.115979
NE66 1,0.048333,0.103848
NE66 2,0.039892,0.055810
NE66 3,0.033024,0.069090
NE66 4,0.037001,0.073476
NE66 5,0.051058,0.082175
NE66 9,0.040408,0.075982
NE67 5,0.018373,0.062568
NE68 7,0.036473,0.081841
NE69 7,0.054142,0.108792
NE7 7,0.084419,0.154221
NE70 7,0.092334,0.131457
NE71 6,0.037005,0.058401
NE8 1,0.022501,0.074048
NE8 2,0.018399,0.091799
NE8 3,0.028519,0.070234
NE8 4,0.035199,0.091708
NE8 9,0.013316,0.040637
NE9 5,0.023986,0.041537
NE9 6,0.020430,0.054306
NE9 7,0.025172,0.081532
NE9 9,0.023810,0.060750
NG1 1,0.159012,0.247805
NG1 2,0.033011,0.101855
NG1 3,0.063983,0.177522
NG1 4,0.042763,0.074805
NG1 5,0.046211,0.102477
NG1 6,0.073977,0.159322
NG1 7,0.230098,0.494294
NG1 9,0.090295,0.182883
NG10 1,0.125477,0.240322
NG10 2,0.028914,0.210260
NG10 3,0.023190,0.154709
NG10 4,0.091648,0.349314
NG10 5,0.062409,0.158218
NG10 9,0.067703,0.219511
NG11 0,0.096884,0.212275
NG11 1,0.044107,0.132602
NG11 2,0.025204,0.104344
NG11 6,0.054440,0.143733
NG11 7,0.028337,0.143446
NG11 8,0.020424,0.092542
NG11 9,0.051470,0.133604
NG12 1,0.053261,0.099316
NG12 2,0.080963,0.181923
NG12 3,0.098201,0.203547
NG12 4,0.027036,0.106252
NG12 5,0.051719,0.100836
NG13 0,0.069519,0.157728
NG13 7,0.108226,0.219267
NG13 8,0.125541,0.243176
NG13 9,0.042034,0.117279
NG14 5,0.098972,0.234357
NG14 6,0.066998,0.110011
NG14 7,0.055772,0.122478
NG15 0,0.061524,0.085326
NG15 5,0.052250,0.099835
NG15 6,0.044694,0.077985
NG15 7,0.088094,0.159598
NG15 8,0.028829,0.091410
NG15 9,0.019773,0.045433
NG16 1,0.042158,0.090099
NG16 2,0.039399,0.084671
NG16 3,0.047443,0.085345
NG16 4,0.044502,0.122863
NG16 5,0.055884,0.108352
NG16 6,0.029194,0.100078
NG16 9,0.042663,0.096044
NG17 0,0.037735,0.100392
NG17 1,0.054871,0.117387
NG17 2,0.044134,0.096913
NG17 3,0.021612,0.059127
NG17 4,0.032319,0.124439
NG17 5,0.010571,0.084385
NG17 6,0.034305,0.091266
NG17 7,0.046158,0.115914
NG17 8,0.039251,0.102218
NG17 9,0.045616,0.100046
NG18 1,0.124589,0.212098
NG18 2,0.014407,0.051913
NG18 3,0.029664,0.062711
NG18 4,0.032748,0.074134
NG18 5,0.034045,0.109947
NG18 6,0.023233,0.044726
NG18 9,0.514583,0.539933
NG19 0,0.013773,0.050759
NG19 6,0.020545,0.052550
NG19 7,0.047165,0.070652
NG19 8,0.042673,0.093228
NG19 9,0.037991,0.092327
NG2 1,0.040859,0.240899
NG2 2,0.081221,0.187048
NG2 3,0.025464,0.315973
NG2 4,0.143733,0.255515
NG2 5,0.018439,0.085130
NG2 6,0.081571,0.199279
NG2 7,0.027406,0.163133
NG2 9,0.016330,0.065035
NG20 0,0.052100,0.105669
NG20 8,0.030998,0.088789
NG20 9,0.017886,0.066623
NG21 0,0.030076,0.073586
NG21 9,0.018165,0.047040
NG22 0,0.074007,0.106447
NG22 8,0.024975,0.091191
NG22 9,0.042937,0.100571
NG23 5,0.084500,0.131131
NG23 6,0.083404,0.140399
NG23 7,0.073043,0.139970
NG24 0,0.072299,0.171663
NG24 1,0.120273,0.239042
NG24 2,0.054878,0.154834
NG24 3,0.073382,0.174946
NG24 4,0.066210,0.168015
NG24 5,0.068986,0.207940
NG24 9,0.038930,0.092434
NG25 0,0.052275,0.087276
NG3 1,0.041960,0.159701
NG3 2,0.064985,0.108090
NG3 3,0.058497,0.119776
NG3 4,0.029736,0.070950
NG3 5,0.016814,0.056775
NG3 6,0.017929,0.091798
NG3 7,0.012750,0.020975
NG31 0,0.646321,0.670362
NG31 6,0.146335,0.238416
NG31 7,0.044556,0.099999
NG31 8,0.051441,0.118390
NG31 9,0.071808,0.135081
NG32 1,0.024424,0.040359
NG32 2,0.069762,0.119219
NG32 3,0.031760,0.083762
NG33 4,0.046427,0.080239
NG33 5,0.026770,0.044843
NG34 0,0.094122,0.143183
NG34 4,0.021435,0.653236
NG34 6,0.021435,0.073236
NG34 7,0.048499,0.146766
NG34 8,0.030639,0.054979
NG34 9,0.061794,0.133906
NG4 1,0.037368,0.113994
NG4 2,0.119690,0.404645
NG4 3,0.096191,0.192425
NG4 4,0.057083,0.122651
NG4 9,0.076438,0.203419
NG5 0,0.018805,0.039523
NG5 1,0.032536,0.065488
NG5 2,0.053728,0.089807
NG5 3,0.013918,0.043418
NG5 4,0.042417,0.075685
NG5 5,0.037950,0.082059
NG5 6,0.084096,0.168531
NG5 7,0.061160,0.138237
NG5 8,0.029748,0.073215
NG5 9,0.030924,0.071253
NG6 0,0.029898,0.101113
NG6 6,0.056458,0.136409
NG6 7,0.091292,0.167282
NG6 8,0.074123,0.165924
NG6 9,0.030172,0.098401
NG7 1,0.060926,0.092929
NG7 2,0.066065,0.139919
NG7 3,0.026114,0.062097
NG7 4,0.042998,0.050521
NG7 5,0.034216,0.073488
NG7 6,0.045082,0.095874
NG7 7,0.059522,0.105036
NG8 1,0.076150,0.175278
NG8 2,0.035416,0.083570
NG8 3,0.038531,0.097650
NG8 4,0.032674,0.066245
NG8 5,0.035560,0.067714
NG8 6,0.021546,0.039303
NG8 9,0.039162,0.086266
NG9 1,0.029578,0.145412
NG9 2,0.112220,0.234732
NG9 3,0.057207,0.163461
NG9 4,0.075282,0.191145
NG9 5,0.037394,0.147568
NG9 6,0.059988,0.242534
NG9 7,0.060419,0.135887
NG9 8,0.048653,0.116574
NG9 9,0.029684,0.084892
NN1 1,0.081973,0.123647
NN1 2,0.131462,0.210347
NN1 3,0.064981,0.141935
NN1 4,0.109059,0.216405
NN1 5,0.088705,0.163364
NN1 9,0.063414,0.114837
NN10 0,0.074930,0.120611
NN10 1,0.078853,0.128028
NN10 6,0.132693,0.182575
NN10 8,0.033386,0.073911
NN10 9,0.091777,0.152685
NN11 0,0.039869,0.085771
NN11 1,0.031677,0.056014
NN11 2,0.109284,0.163035
NN11 3,0.098548,0.160933
NN11 4,0.060705,0.117252
NN11 6,0.080461,0.102258
NN11 7,0.039120,0.121300
NN11 8,0.064013,0.116557
NN11 9,0.060182,0.139433
NN12 6,0.091747,0.134045
NN12 7,0.056507,0.092597
NN12 8,0.058116,0.076987
NN12 9,0.026289,0.038143
NN13 5,0.034133,0.049498
NN13 6,0.029652,0.050722
NN13 7,0.039660,0.077433
NN13 9,0.033993,0.056854
NN14 1,0.039665,0.066164
NN14 2,0.032905,0.068539
NN14 3,0.041273,0.068898
NN14 4,0.061270,0.090855
NN14 6,0.031002,0.056277
NN15 4,0.018705,0.032437
NN15 5,0.019882,0.054082
NN15 6,0.078136,0.119237
NN15 7,0.060775,0.094857
NN16 0,0.052700,0.097294
NN16 6,0.021386,0.032492
NN16 8,0.111031,0.162658
NN16 9,0.096484,0.138725
NN17 1,0.026954,0.073712
NN17 2,0.031874,0.074552
NN17 3,0.035986,0.055861
NN17 4,0.058839,0.095782
NN17 5,0.065245,0.100011
NN17 9,0.019626,0.038507
NN18 0,0.029738,0.082259
NN18 8,0.022577,0.049073
NN18 9,0.069675,0.140288
NN2 6,0.059014,0.128260
NN2 7,0.048866,0.094092
NN2 8,0.020740,0.044671
NN29 7,0.032594,0.057942
NN3 0,0.050967,0.087087
NN3 2,0.085524,0.109255
NN3 3,0.027997,0.054613
NN3 5,0.013113,0.043778
NN3 6,0.066766,0.116624
NN3 7,0.064904,0.096027
NN3 8,0.028418,0.063732
NN3 9,0.068164,0.124302
NN4 0,0.028455,0.079016
NN4 5,0.007124,0.083056
NN4 6,0.020722,0.034330
NN4 7,0.056175,0.165352
NN4 8,0.056543,0.125358
NN4 9,0.016435,0.060026
NN5 4,0.010062,0.025577
NN5 5,0.137739,0.317903
NN5 6,0.045852,0.069025
NN5 7,0.026677,0.071510
NN6 0,0.047116,0.076918
NN6 6,0.031404,0.069221
NN6 7,0.052538,0.097797
NN6 8,0.012491,0.043240
NN6 9,0.026638,0.053159
NN7 1,0.033484,0.038501
NN7 2,0.071450,0.127558
NN7 3,0.068567,0.107996
NN7 4,0.073084,0.118306
NN8 1,0.128374,0.189559
NN8 2,0.076551,0.140813
NN8 3,0.048428,0.098081
NN8 4,0.093752,0.144881
NN8 5,0.011330,0.031526
NN8 6,0.018967,0.052779
NN8 9,0.463558,0.519370
NN9 5,0.037778,0.072557
NN9 6,0.040319,0.074513
NP10 0,0.002277,0.006213
NP10 8,0.006755,0.026427
NP10 9,0.008592,0.013615
NP11 3,0.018035,0.028756
NP11 4,0.059872,0.098812
NP11 5,0.042543,0.045640
NP11 6,0.035600,0.087477
NP11 7,0.002531,0.025389
NP11 9,0.030756,0.058477
NP12 0,0.008923,0.022517
NP12 1,0.006026,0.040088
NP12 2,0.012226,0.036262
NP12 3,0.044466,0.089998
NP12 4,0.014076,0.037481
NP13 1,0.018925,0.032654
NP13 2,0.049263,0.071597
NP13 3,0.035569,0.056811
NP15 1,0.015063,0.026454
NP15 2,0.008591,0.016915
NP15 9,0.013142,0.024328
NP16 5,0.000192,0.042489
NP16 6,0.000210,0.001758
NP16 7,0.009722,0.030715
NP16 9,0.003058,0.025576
NP18 1,0.023482,0.080833
